	t02_mean	t08_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS02975	209.910772685066	123.185898468158	0.21248194679333	0.259206667149047	0.76893909307438	1385	0.740793332850953	HVO_RS02975
HVO_RS02980	1522.0362191745	1447.16589002108	0.0501571832609628	0.0271731189015079	0.0727723815076453	323	0.972826881098492	HVO_RS02980
HVO_RS03050	1102.6045214144	234.250082441777	0.996345489772682	0.972993863699091	2.23479396182823	443	0.0270061363009093	HVO_RS03050
HVO_RS01895	39.6655569271256	25.9429646409542	0.0991343482433055	0.080849881785245	0.612543451925436	1352	0.919150118214755	HVO_RS01895
HVO_RS02410	421.929088481398	466.327740777739	-0.0526292042428997	0.0130637538307573	-0.144343702139087	683	0.986936246169243	HVO_RS02410
HVO_RS19875	189.448576247146	23.475948143144	0.659795873607299	0.881761306787118	3.01255096615403	1340	0.118238693212882	HVO_RS19875
HVO_RS03495	1015.24340859425	1372.21432803167	-0.210383875940261	0.207841940449497	-0.434680174937606	284	0.792158059550503	HVO_RS03495
HVO_RS20065	1147.73110261473	1864.79806428133	-0.456571997269941	0.700040670601401	-0.700234733736443	485	0.299959329398599	HVO_RS20065
HVO_RS20150	492.775001162158	1432.57378621446	-0.702614651922658	0.833988784872591	-1.53960847439367	1115	0.166011215127409	HVO_RS20150
HVO_RS20155	378.588959142617	844.41034290577	-0.499134979051129	0.722604206530365	-1.15731191181026	914	0.277395793469635	HVO_RS20155
HVO_RS12045	213.06383320023	256.510408148946	-0.108294228221083	0.0626851400193882	-0.267731643974821	941	0.937314859980612	HVO_RS12045
HVO_RS12620	245.325697591626	129.431628814856	0.236181166908957	0.308655846083325	0.922508155070577	557	0.691344153916675	HVO_RS12620
HVO_RS13065	824.718946582605	1127.78942999877	-0.260853479257724	0.303329837433249	-0.451523270082246	368	0.696670162566751	HVO_RS13065
HVO_RS13570	92.1662995208095	44.8062797087635	0.256019251963778	0.353391794919567	1.04053838397781	1799	0.646608205080433	HVO_RS13570
HVO_RS13900	121.417677920529	37.1980885908811	0.461004644246676	0.750800288446342	1.70667809138741	1568	0.249199711553658	HVO_RS13900
HVO_RS14410	184.474253178219	60.9304208271897	0.343390613354723	0.564067485688503	1.59818486560034	803	0.435932514311497	HVO_RS14410
HVO_RS14555	1143.93840393785	2132.2106719378	-0.450056084064222	0.693818649378327	-0.898340618441452	1079	0.306181350621673	HVO_RS14555
HVO_RS20240	539.291415158386	1234.25715725515	-0.529897861209807	0.729655873553015	-1.19450603780372	1418	0.270344126446985	HVO_RS20240
HVO_RS15595	326.275383112869	444.817248200664	-0.192413039248831	0.177422545099926	-0.447122588175992	1157	0.822577454900074	HVO_RS15595
HVO_RS15620	552.28482068875	242.484287868255	0.497630207460191	0.77286430780799	1.18752120735243	500	0.22713569219201	HVO_RS15620
HVO_RS16300	809.192029129964	334.506487660064	0.638635688309757	0.870270094564394	1.27444791702811	416	0.129729905435606	HVO_RS16300
HVO_RS16580	346.705286344159	164.392683474837	0.412745360919072	0.700220054345022	1.07656374271728	869	0.299779945654978	HVO_RS16580
HVO_RS16585	279.56943517828	226.840215301883	0.125245869063671	0.115755405568997	0.301530211362771	1145	0.884244594431003	HVO_RS16585
HVO_RS17290	162.193402526602	33.126268834461	0.492109863519267	0.769802028875936	2.29166751660598	1220	0.230197971124064	HVO_RS17290
HVO_RS18275	14808.9773502658	31284.6676446085	-0.778155087386237	0.878420021192264	-1.07898376030133	218	0.121579978807736	HVO_RS18275
HVO_RS11115	775.721746436525	1566.59493412947	-0.521431045231361	0.72770305570005	-1.01402104671008	389	0.27229694429995	HVO_RS11115
HVO_RS10905	223.904302007238	256.990736020247	-0.0795865589066184	0.0336426527710642	-0.198834106391544	731	0.966357347228936	HVO_RS10905
HVO_RS10150	71.2217008645779	125.894272502994	-0.2996895549157	0.385750063399269	-0.821823855247077	2273	0.614249936600731	HVO_RS10150
HVO_RS09760	162.584488326494	85.7744160448551	0.277056636933961	0.403231491640664	0.922570316980572	680	0.596768508359336	HVO_RS09760
HVO_RS06910	299.698415710316	640.636948934523	-0.29059857635669	0.365755020442862	-1.09599555101371	206	0.634244979557138	HVO_RS06910
HVO_RS06800	5547.47038444012	21096.7400045082	-1.03156286044862	0.911731288807451	-1.9271181165904	164	0.0882687111925486	HVO_RS06800
HVO_RS06545	165.783626834882	77.2702519424864	0.232505000926556	0.30067711194618	1.10131652301754	233	0.69932288805382	HVO_RS06545
HVO_RS06285	441.952753279763	1499.48200839103	-0.718766908726491	0.842537051482042	-1.76250015962369	938	0.157462948517958	HVO_RS06285
HVO_RS04825	436.570785780776	517.879403431701	-0.0722231213160656	0.0272705032949259	-0.24640059018847	860	0.972729496705074	HVO_RS04825
HVO_RS04920	30.1495315255489	38.5354259041449	-0.072550328678369	0.0275429494489577	-0.354049750934939	1043	0.972457050551042	HVO_RS04920
HVO_RS04925	26.8467415876467	30.4539813013362	-0.0372541109851198	0.00521179963227103	-0.181883848778988	875	0.994788200367729	HVO_RS04925
HVO_RS04930	1103.94975181969	2065.0556562884	-0.379994476600323	0.573384441978346	-0.9035061580697	179	0.426615558021654	HVO_RS04930
HVO_RS04940	96.4966868862606	187.389217131326	-0.215529043952984	0.21692697344913	-0.957486624011761	1217	0.78307302655087	HVO_RS04940
HVO_RS05635	1242.45835359688	1818.50911589917	-0.215741981832535	0.217306297462405	-0.549558663423982	269	0.782693702537595	HVO_RS05635
HVO_RS05640	271.67351927691	387.003565894556	-0.149877209861397	0.113951814863603	-0.510472910403391	407	0.886048185136397	HVO_RS05640
HVO_RS20265	394.683458578192	413.473881310865	-0.0258640332159001	0.00153141585178884	-0.0671001425413096	1232	0.998468584148211	HVO_RS20265
HVO_RS12745	334.485261281481	427.827383035621	-0.157781807156967	0.12485345190016	-0.355086183439648	650	0.87514654809984	HVO_RS12745
HVO_RS20390	196.126766978406	187.600864123278	0.0239784109192082	0.00880994059566775	0.0641199718427381	2507	0.991190059404332	HVO_RS20390
HVO_RS19435	406.630330082556	409.384125926583	-0.00389904326075235	0	-0.00973733408871014	1166	1	HVO_RS19435
HVO_RS19465	393.860069722213	314.419442601651	0.130792169841269	0.123550605535164	0.324992729633314	1154	0.876449394464836	HVO_RS19465
HVO_RS19470	583.743081322412	95.7994016558106	0.664600471645906	0.88417547895274	2.60724499540672	554	0.11582452104726	HVO_RS19470
HVO_RS19545	253.350546965736	104.995535300147	0.301553055260473	0.462942248165407	1.27080696171734	1190	0.537057751834593	HVO_RS19545
HVO_RS19360	392.425262704427	84.557907767454	0.621689512803529	0.859813266115563	2.21440633385187	899	0.140186733884437	HVO_RS19360
