	t00_mean	t02_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS04940	188.272543002917	187.505549475261	0.00111278033438324	0.0296184333188116	0.0058893230739752	1217	0.970381566681188	HVO_RS04940
HVO_RS05635	4527.1857318063	2412.96316589318	0.385727746627461	0.544670798811281	0.907808602794393	269	0.455329201188719	HVO_RS05635
HVO_RS05640	1433.88945839735	525.534477907586	0.398369890286863	0.570887033009504	1.44807648687087	407	0.429112966990496	HVO_RS05640
HVO_RS20265	631.169127188838	756.625648070371	-0.0869090529324399	0.20304750614601	-0.261553042104533	1232	0.79695249385399	HVO_RS20265
HVO_RS12745	1039.70390873543	634.777780606578	0.247542806038137	0.301318761540217	0.711849195170319	650	0.698681238459783	HVO_RS12745
HVO_RS20390	330.742142724646	371.745361901514	-0.0551627354758928	0.127151904893831	-0.168607859009589	2507	0.872848095106169	HVO_RS20390
HVO_RS19435	698.188574863336	769.992870227579	-0.0546572073445282	0.126052940081484	-0.141228338324807	1166	0.873947059918516	HVO_RS19435
HVO_RS19465	362.247606870196	744.885975769895	-0.352210776551326	0.728517188675708	-1.04004344148102	1154	0.271482811324292	HVO_RS19465
HVO_RS19470	365.967417677206	1091.05245131628	-0.419923772624731	0.782085358958352	-1.57593334429083	554	0.217914641041648	HVO_RS19470
HVO_RS19545	195.32888146976	472.04948105792	-0.269388566111252	0.599911119756358	-1.27303281041878	1190	0.400088880243642	HVO_RS19545
HVO_RS19360	211.729303599239	736.118800198343	-0.467876765525686	0.789550508579352	-1.79771766372223	899	0.210449491420648	HVO_RS19360
