locus_tag	t02_mean	t08_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag.x	length.y	protein	old_locus_tag.y	kegg1	kegg2	kegg3	gene_id	gene_description	kegg_id	kegg_gene	kegg_description	enzyme	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS01805	680.449726720486	213.417710392218	0.71770174154692	0.908701257122857	1.6728086731897	737	0.0912987428771426	WP_004041160.1	8919195	lcl|NC_013964.1_cds_WP_004041160.1_454	NC_013964.1	gene	429920	430657	+	453	Gene	protein_coding	HVO_B0375	737	hypothetical protein	HVO_B0375	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Cell growth		Spo0M family protein	K06377	spo0M	sporulation-control protein		K06377: 	hypothetical protein(HVO_RS01805)	Haloferax volcanii DS2					IPR009776:Sporulation stage 0, protein M		HVO_RS01805	PF07070:SpoOM protein			Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG10193	9.4e-129	425.7	S	Spo0M	Spo0M family protein	HVO_B0375	1.6728086731897
HVO_RS01895	39.6655569271256	25.9429646409542	0.0991343482433055	0.080849881785245	0.612543451925436	1352	0.919150118214755	WP_013035119.1	8923502	lcl|NC_013966.1_cds_WP_013035119.1_468	NC_013966.1	gene	6551	7903	+	467	Gene	protein_coding	HVO_A0007	1352	IS4 family transposase ISHvo11	HVO_A0007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS01895)	Haloferax volcanii DS2							HVO_RS01895,					pHV4	arCOG03902	4.8e-220	728.3	X	-	IS4 transposase		0.612543451925436
HVO_RS02050	250.906125687596	100.529645029107	0.333509717924181	0.540695185279188	1.31952669529138	980	0.459304814720812	WP_004043399.1	8923596	lcl|NC_013966.1_cds_WP_004043399.1_503	NC_013966.1	gene	35783	36763	+	502	Gene	protein_coding	HVO_A0039	980	hypothetical protein	HVO_A0039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02050)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS02050				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG05201	0.021	11.7	S	-	Uncharacterized protein	HVO_A0039	1.31952669529138
HVO_RS02060	342.13575605634	490.020596668274	-0.224633479027136	0.233389770187684	-0.518273504503064	1040	0.766610229812316	WP_004043397.1	8923722	lcl|NC_013966.1_cds_WP_004043397.1_506	NC_013966.1	gene	37548	38588	-	505	Gene	protein_coding	HVO_A0042	1040	hypothetical protein	HVO_A0042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02060)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02060				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02749	1.4e-07	29.4	K	-	Transcriptional regulator, TrmB family	HVO_A0042	-0.518273504503064
HVO_RS02080	620.266405698394	565.618850671957	0.062180364627254	0.0383838352447066	0.133057786704383	572	0.961616164755293	WP_004043393.1	8923685	lcl|NC_013966.1_cds_WP_004043393.1_510	NC_013966.1	gene	41599	42171	-	509	Gene	protein_coding	HVO_A0046	572	hypothetical protein	HVO_A0046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02080)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS02080	PF09335:SNARE associated Golgi protein			Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG03118	2.4e-45	152.4	S	-	Membrane protein DedA family	HVO_A0046	0.133057786704383
HVO_RS02300	378.708039212344	164.140192829928	0.360267630158899	0.602491354265373	1.20615749379863	740	0.397508645734627	WP_004043348.1	8923326	lcl|NC_013966.1_cds_WP_004043348.1_558	NC_013966.1	gene	96278	97018	+	557	Gene	protein_coding	HVO_A0093	740	ArcR family transcription regulator	HVO_A0093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	ArcR family transcriptional regulator(HVO_RS02300)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated		GO:0003677~DNA binding	IPR005471:Transcription regulator IclR, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR014757:Transcription regulator IclR, C-terminal		HVO_RS02300	PF01614:Bacterial transcriptional regulator,PF09339:IclR helix-turn-helix domain		SM00346:HTH_ICLR	Complete proteome,DNA-binding,Plasmid,Reference proteome,Transcription,Transcription regulation,	pHV4	arCOG02798	1.5e-47	159.4	K	IclR	DNA-binding transcriptional regulator, IclR family	HVO_A0093	1.20615749379863
HVO_RS02405	3810.73090471731	3883.40522908121	-0.0176356394867543	8.174223027968e-05	-0.027254523108664	284	0.99991825776972	WP_004062180.1	8923620	lcl|NC_013966.1_cds_WP_004062180.1_580	NC_013966.1	gene	116872	117156	+	579	Gene	protein_coding	HVO_A0118	284	PadR family transcriptional regulator	HVO_A0118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	PadR family transcriptional regulator(HVO_RS02405)	Haloferax volcanii DS2							HVO_RS02405,					pHV4	arCOG00005	4.6e-39	130.3	K	-	Transcriptional regulator, PadR family	HVO_A0416	-0.027254523108664
HVO_RS02410	421.929088481398	466.327740777739	-0.0526292042428997	0.0130637538307573	-0.144343702139087	683	0.986936246169243	WP_013035153.1	8923279	lcl|NC_013966.1_cds_WP_013035153.1_581	NC_013966.1	gene	117274	117957	-	580	Gene	protein_coding	HVO_A0119	683	cyclase	HVO_A0119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	cyclase(HVO_RS02410)	Haloferax volcanii DS2		GO:0019441~tryptophan catabolic process to kynurenine		GO:0004061~arylformamidase activity	IPR007325:Putative cyclase		HVO_RS02410	PF04199:Putative cyclase			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02462	4.5e-39	132.2	E	-	Kynurenine formamidase	HVO_A0119	-0.144343702139087
HVO_RS02705	531.339429043172	22.2822921829013	0.901498432065131	0.966591665712868	4.57566421899604	437	0.0334083342871316	WP_004043113.1	8923819	lcl|NC_013966.1_cds_WP_004043113.1_648	NC_013966.1	gene	189115	189552	-	647	Gene	protein_coding	HVO_A0188	437	PIN domain nuclease	HVO_A0188	Not Included in Pathway or Brite	Poorly characterized	Function unknown		homolog to endonuclease VapC	K07065	K07065	uncharacterized protein		K07065: 	twitching motility protein PilT(HVO_RS02705)	Haloferax volcanii DS2	3.1.-.-			GO:0000287~magnesium ion binding,GO:0004540~ribonuclease activity	IPR002716:PIN domain,IPR022907:VapC family		HVO_RS02705	PF01850:PIN domain			Complete proteome,Hydrolase,Magnesium,Metal-binding,Nuclease,Plasmid,Reference proteome,Toxin,	pHV4	arCOG00713	4.1e-09	34.8	V	-	PIN domain containing protein	HVO_A0188	4.57566421899604
HVO_RS02765	446.866815310807	737.153292677196	-0.353977728572703	0.512500098289956	-0.722119749165297	1022	0.487499901710044	WP_004043127.1	8923320	lcl|NC_013966.1_cds_WP_004043127.1_661	NC_013966.1	gene	210946	211968	+	660	Gene	protein_coding	HVO_A0207	1022	type I-B CRISPR-associated protein Cas7/Csh2	HVO_A0207	Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system 	cas7	CRISPR-associated protein Cas7	K19115	csh2	 CRISPR-associated protein Csh2		K19115: 	type I-B CRISPR-associated protein Cas7/Csh2(HVO_RS02765)	Haloferax volcanii DS2		GO:0051607~defense response to virus	GO:0005737~cytoplasm		IPR006482:CRISPR-associated protein TM1801,IPR013419:CRISPR-associated protein Csh2		HVO_RS02765	PF05107:Family of unknown function (DUF694) 			Antiviral defense,Complete proteome,Cytoplasm,Plasmid,Reference proteome,	pHV4	arCOG02757	5.2e-93	309.4	V	Cas7	CRISPR-Cas system related protein Cas7, RAMP superfamily	HVO_A0207	-0.722119749165297
HVO_RS02975	209.910772685066	123.185898468158	0.21248194679333	0.259206667149047	0.76893909307438	1385	0.740793332850953	WP_013035011.1	8923349	lcl|NC_013966.1_cds_WP_013035011.1_706	NC_013966.1	gene	254889	256274	+	705	Gene	protein_coding	HVO_A0254	1385	ATPase	HVO_A0254	Not Included in Pathway or Brite	Poorly characterized	Function unknown		DUF234 domain protein	K06921	K06921	uncharacterized protein		K06921: 	ATPase(HVO_RS02975)	Haloferax volcanii DS2							HVO_RS02975,					pHV4	arCOG03166	5.6e-92	306.9	V	-	AAA+ superfamily ATPase fused to HTH and RecB nuclease domains	HVO_A0254	0.76893909307438
HVO_RS02980	1522.0362191745	1447.16589002108	0.0501571832609628	0.0271731189015079	0.0727723815076453	323	0.972826881098492	WP_013035061.1	8923727	lcl|NC_013966.1_cds_WP_013035061.1_707	NC_013966.1	gene	256788	257111	+	706	Gene	protein_coding	HVO_A0256	323	hypothetical protein	HVO_A0256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02980)	Haloferax volcanii DS2							HVO_RS02980				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06178	1.9e-43	145.3	S	-	Uncharacterized protein	HVO_A0256	0.0727723815076453
HVO_RS03020	362.195265627762	163.478337062859	0.332193321851848	0.537545405483902	1.1476682153361	767	0.462454594516098	WP_004043181.1	8923287	lcl|NC_013966.1_cds_WP_004043181.1_716	NC_013966.1	gene	270416	271183	-	715	Gene	protein_coding	HVO_A0266	767	ArcR family transcription regulator	HVO_A0266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	ArcR family transcription regulator(HVO_RS03020)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated		GO:0003677~DNA binding	IPR005471:Transcription regulator IclR, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR014757:Transcription regulator IclR, C-terminal		HVO_RS03020	PF01614:Bacterial transcriptional regulator,PF09339:IclR helix-turn-helix domain		SM00346:HTH_ICLR	Complete proteome,DNA-binding,Plasmid,Reference proteome,Transcription,Transcription regulation,	pHV4	arCOG02798	1.1e-55	186	K	IclR	DNA-binding transcriptional regulator, IclR family	HVO_A0266	1.1476682153361
HVO_RS03045	168.554827344994	5.37930903109602	0.990238138107133	0.972943867685223	4.9696532645153	1436	0.0270561323147772	WP_004043186.1	8923629	lcl|NC_013966.1_cds_WP_004043186.1_721	NC_013966.1	gene	277185	278621	+	720	Gene	protein_coding	HVO_A0271	1436	sn-glycerol-3-phosphate dehydrogenase subunit C	HVO_A0271	Metabolism	Lipid metabolism	Glycerophospholipid metabolism 	glpC2	glycerol-3-phosphate dehydrogenase subunit C	K00113	glpC	 glycerol-3-phosphate dehydrogenase subunit C		K00113: 	sn-glycerol-3-phosphate dehydrogenase subunit C(HVO_RS03045)	Haloferax volcanii DS2	1.1.5.3	GO:0006810~transport	GO:0016020~membrane	GO:0051536~iron-sulfur cluster binding,GO:0052591~sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	IPR004017:Cysteine-rich domain,IPR009051:Alpha-helical ferredoxin,IPR017753:Glycerol-3-phosphate dehydrogenase, GlpC subunit,IPR017896:4Fe-4S ferredoxin-type, iron-sulpur binding domain,IPR017900:4Fe-4S ferredoxin, iron-sulphur binding, conserved site	hvo00564:Glycerophospholipid metabolism,hvo01110:Biosynthesis of secondary metabolites	HVO_RS03045	PF02754:Cysteine-rich domain,PF13183:4Fe-4S dicluster domain			Complete proteome,Oxidoreductase,Plasmid,Reference proteome,	pHV4	arCOG00966	9.3e-190	629.4	C	HdrC	Heterodisulfide reductase, subunit C	HVO_A0271	4.9696532645153
HVO_RS03050	1102.6045214144	234.250082441777	0.996345489772682	0.972993863699091	2.23479396182823	443	0.0270061363009093	WP_013035085.1	8923681	lcl|NC_013966.1_cds_WP_013035085.1_722	NC_013966.1	gene	278689	279132	+	721	Gene	protein_coding	HVO_A0272	443	DNA polymerase III subunit delta'	HVO_A0272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	DNA polymerase III subunit delta'(HVO_RS03050)	Haloferax volcanii DS2					IPR005624:Domain of unknown function DUF336		HVO_RS03050	PF03928:Domain of unknown function (DUF336)			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG07054	8.9e-52	172.2	R	GlcG	Uncharacterized protein GlcG, DUF336 family	HVO_A0272	2.23479396182823
HVO_RS03495	1015.24340859425	1372.21432803167	-0.210383875940261	0.207841940449497	-0.434680174937606	284	0.792158059550503	WP_049914854.1	8923758	lcl|NC_013966.1_cds_WP_049914854.1_820	NC_013966.1	gene	379569	379853	-	819	Gene	protein_coding	HVO_A0368	284	toxin	HVO_A0368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	toxin(HVO_RS03495)	Haloferax volcanii DS2							HVO_RS03495,					pHV4	arCOG01664	1.6e-37	125.6	V	RelE	Cytotoxic translational repressor of toxin-antitoxin stability system	HVO_A0368	-0.434680174937606
HVO_RS03505	708.637655216787	560.239284236918	0.151911244350157	0.154478070154733	0.339004979266187	494	0.845521929845267	WP_004043273.1	8923512	lcl|NC_013966.1_cds_WP_004043273.1_822	NC_013966.1	gene	380521	381015	+	821	Gene	protein_coding	HVO_A0371	494	hypothetical protein	HVO_A0371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS03505)	Haloferax volcanii DS2							HVO_RS03505				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG09172	1.9e-54	182.7	S	-	Uncharacterized protein, contains Zn ribbon C-terminal domain	HVO_A0371	0.339004979266187
