	t04_mean	t08_mean	theta	prob	log2FC	length
HVO_RS02405	147.799438563698	360.233484764766	-1.72916257499535	0.992095515513364	-1.28529150101505	284
HVO_RS03700	342.920714229859	413.140976289323	-0.584936264771935	0.9148244731292	-0.268759103824784	284
HVO_RS02975	10.2834555424398	11.3909267984131	-0.065419178887318	0.0624040801556254	-0.147559999803723	1385
HVO_RS02980	269.385191868734	134.474064963359	0.764138826649193	0.918645981955812	1.0023425903964	323
HVO_RS03050	16.8297873013227	21.600264681139	-0.158556033240305	0.22628116945855	-0.360032047038842	443
HVO_RS01895	2.36219613532171	2.37497073931137	-0.00159102379455455	0.00130629927789949	-0.00778098090588552	1352
HVO_RS02410	36.7374476964299	43.1423185354034	-0.145500462098404	0.200562025776769	-0.231852311365825	683
HVO_RS19875	0.841673391671831	2.16965365649468	-0.495338628646372	0.869410511169226	-1.36613234813232	1340
HVO_RS03415	8170.21458990195	11669.7473712532	-1.89247632820813	0.999993975450162	-0.514327453438932	191
HVO_RS03495	21.5309203246929	127.056535336717	-1.26621829093322	0.979300217678053	-2.56098869144253	284
HVO_RS20065	208.250862036531	172.220725703257	0.293486945258244	0.39402195468232	0.274063694873121	485
HVO_RS20150	79.6248621976034	132.51914391348	-0.70724190187639	0.955558945705174	-0.734909912921517	1115
HVO_RS20155	61.4704396463322	78.1084996953727	-0.290278476059134	0.523199367413433	-0.345586746171381	914
HVO_RS12045	12.2040933384204	23.7798029123394	-0.474499534700603	0.84965516987024	-0.96237163905482	941
HVO_RS12620	1.5430831327802	11.9440495124287	-0.853585598263927	0.953292057960207	-2.95240435755269	557
HVO_RS13065	90.3062513441609	104.649700044809	-0.181963941090686	0.274700975035328	-0.212670411288723	368
HVO_RS13075	46.1826299317606	66.1847494146869	-0.341440433396838	0.632161843570468	-0.519148491443315	632
HVO_RS13570	7.53594106880236	4.14939523656647	0.382817557622787	0.593779005183023	0.860886600316619	1799
HVO_RS13900	4.76557276485765	3.44106499355691	0.169721409507829	0.184167385565097	0.469794477827546	1568
HVO_RS14410	2.518853286288	5.66460816346362	-0.380770360903688	0.708309132097544	-1.16920907134096	803
HVO_RS14555	242.767948967727	197.513158475646	0.573808708201368	0.847732754734596	0.297629194843143	1079
HVO_RS20240	126.069164583607	114.330472108368	0.173865893517911	0.190455495152366	0.14100547684754	1418
HVO_RS15595	32.7973936863635	41.208657330997	-0.218321815079949	0.355787115240345	-0.329366285582772	1157
HVO_RS15620	8.09055675555706	22.4205234186059	-0.603600224063337	0.921218839372443	-1.47050906805372	500
HVO_RS16300	39.0990988345393	30.9353310483154	0.207066289155389	0.240662929331337	0.337879883583266	416
HVO_RS16580	21.8141195934988	15.2510891865732	0.272760095767465	0.352726622025699	0.516349969206436	869
HVO_RS16585	15.3879988483536	21.0070935358476	-0.242309252134537	0.411942670126737	-0.449070943066466	1145
HVO_RS17290	5.00128049859794	3.06291303532868	0.287295549488455	0.381379471938593	0.707393116010392	1220
HVO_RS18275	3740.62421489451	2901.5957104657	1.01265346433131	0.925769115023327	0.366432521620416	218
HVO_RS11115	104.683652726887	145.638396873577	-0.372266423882568	0.692414139113198	-0.476354595062646	389
HVO_RS10905	15.7100572249708	23.8153656576492	-0.306036481268372	0.55800699556246	-0.600204264042912	731
HVO_RS10150	8.0382938773633	11.6691089122314	-0.269376967546358	0.475453851225104	-0.537733168852295	2273
HVO_RS09760	7.96490333056741	7.93469104396651	0.00259033589172121	0	0.00548280257808318	680
HVO_RS06910	164.079476662519	58.7846889206426	0.934138311325625	0.941943707002719	1.48088245113109	206
HVO_RS06800	1133.95936793828	1965.88610585098	-0.701294919379651	0.954382347400712	-0.793810794648114	164
HVO_RS06545	8.9513700579253	7.25393774972601	0.0650866113132185	0.0274519181929352	0.30334414717733	233
HVO_RS06285	126.461542397742	139.095457021593	-0.143573056394324	0.19683744164744	-0.137376580306087	938
HVO_RS04825	85.059833972361	48.1101123698813	0.602903391660589	0.861303218434331	0.822137869881371	860
HVO_RS04920	6.50718135358882	3.57431268214965	0.335639828314581	0.485899532470184	0.864366914480208	1043
HVO_RS04925	2.31158764444488	2.83372369665765	-0.0901098017804265	0.100694569582148	-0.293815030799395	875
HVO_RS04930	112.714664393632	190.515875257715	-0.498230665920078	0.871788938940096	-0.757235994139846	179
HVO_RS04940	8.32376192708067	17.3681515392142	-0.481089392479493	0.85641000862768	-1.06113661142089	1217
HVO_RS05635	132.858363484439	167.313072765692	-0.212702281563206	0.342852456877122	-0.332661123789223	269
HVO_RS05640	31.5432073652336	35.7381456366911	-0.0985246989417105	0.114823072933671	-0.180135415278338	407
HVO_RS20265	54.3963071155189	38.3385530159077	0.366413113176524	0.55649237676345	0.504712824931857	1232
HVO_RS12745	23.9947992191932	39.58376870243	-0.421307783091876	0.778447550165869	-0.722187234340339	650
HVO_RS13530	20.3947879181172	41.2676385267321	-0.573751187240623	0.910987201718844	-1.01681037996613	1127
HVO_RS20415	4.42640993674135	0.41470900169906	0.781928344999115	0.919929715100178	3.41596579964491	335
HVO_RS20390	9.73524085885838	17.3708887380178	-0.40922259630392	0.758668884781358	-0.835382989706445	2507
HVO_RS19435	74.7933084164582	37.790826318634	0.642571422729766	0.879889009567144	0.984873136995014	1166
HVO_RS19465	11.7479705223357	29.1124800913633	-0.700026992002795	0.954107206550738	-1.30922619703443	1154
HVO_RS19470	9.77641564040765	8.93550666702524	0.0442388063557579	0.00876885456061904	0.129756085827009	554
HVO_RS19545	2.2756866658764	9.74316008095449	-0.904765891875154	0.960382410625098	-2.0980878396901	1190
HVO_RS19360	9.78065296982376	7.83724153623421	0.154027231306052	0.16002041403897	0.319584824520796	899
