	t00_mean	t04_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS20150	192.332694311929	557.167652720472	-0.679841349806326	0.927283063454682	-1.53450747751669	1115	0.0727169365453175	HVO_RS20150
HVO_RS20155	169.608963780249	429.893704405639	-0.618570569167015	0.913860977164039	-1.34176756498075	914	0.0861390228359606	HVO_RS20155
HVO_RS12045	90.7796402883886	85.2674889086217	0.0355533868258048	0.0694982726410697	0.0903730011621368	941	0.93050172735893	HVO_RS12045
HVO_RS12620	43.2041200548578	10.7566153641383	0.533994276516867	0.939748057117005	2.0059447016802	557	0.0602519428829948	HVO_RS12620
HVO_RS13065	614.704976219425	632.125556833518	-0.026600013082927	0	-0.0403169800471479	368	1	HVO_RS13065
HVO_RS13570	52.6720529650104	52.7369611326083	-0.000498869213658446	0.0122131844733825	-0.0017767494392023	1799	0.987786815526618	HVO_RS13570
HVO_RS13900	63.496199109412	33.3831127206412	0.275234218176349	0.648799498129712	0.927551753278837	1568	0.351200501870288	HVO_RS13900
HVO_RS14410	180.936554762333	17.5825235025283	0.817366443805656	0.974935263890692	3.36326985541482	803	0.025064736109308	HVO_RS14410
HVO_RS14555	378.01087783445	1697.7386729479	-1.31609557474206	0.991090468262063	-2.16711475102688	1079	0.0089095317379374	HVO_RS14555
HVO_RS20240	206.103837000288	881.804660526764	-1.06004475903752	0.977229923975063	-2.09708773838969	1418	0.0227700760249366	HVO_RS20240
HVO_RS15595	195.911252451858	229.480036340509	-0.108307469876813	0.107471718656421	-0.22816838826435	1157	0.892528281343579	HVO_RS15595
HVO_RS15620	372.072298012196	56.4750654901208	0.99463383041004	0.977977079101163	2.71989703742025	500	0.0220229208988367	HVO_RS15620
HVO_RS16300	559.239545200288	273.591339063158	0.646092332013122	0.948214402048435	1.03144382051626	416	0.0517855979515652	HVO_RS16300
HVO_RS16580	200.417823231038	152.567811057512	0.159248661954809	0.375858307411888	0.393560200919618	869	0.624141692588112	HVO_RS16580
HVO_RS16585	158.590699983044	107.671702215397	0.218339529256133	0.5217463377071	0.558669034353104	1145	0.4782536622929	HVO_RS16585
HVO_RS17290	100.951303466295	35.0015127422978	0.377050473980645	0.818050453195347	1.52817035778006	1220	0.181949546804653	HVO_RS17290
HVO_RS18275	6487.86744554734	26146.4785858625	-1.98349534849156	0.999999998972542	-2.01080040795273	218	1.02745845165231e-09	HVO_RS18275
HVO_RS11115	900.511659024698	733.00693798125	0.199181605432999	0.476038389968152	0.296918101314578	389	0.523961610031848	HVO_RS11115
HVO_RS10905	37.6581004745699	109.762937158704	-0.369101434719731	0.718715959507435	-1.54335885696333	731	0.281284040492565	HVO_RS10905
HVO_RS10150	76.9590820004489	56.207650773778	0.135305281557219	0.314548644332431	0.453325072122482	2273	0.685451355667569	HVO_RS10150
HVO_RS09760	211.384473271741	55.70648227268	0.540407604232765	0.942353416284537	1.92395228964433	680	0.0576465837154629	HVO_RS09760
HVO_RS06910	791.988733777416	1146.76810687801	-0.308764152371857	0.596987183726749	-0.534021874118201	206	0.403012816273251	HVO_RS06910
HVO_RS06800	3082.88417386948	7926.70340212692	-1.28579436821066	0.985544290849711	-1.36244030788722	164	0.0144557091502893	HVO_RS06800
HVO_RS06545	636.783256566756	62.2647666907506	0.853219529317988	0.981790813708499	3.35431447055326	233	0.0182091862915015	HVO_RS06545
HVO_RS06285	208.705437373251	884.970678171822	-0.942405900324451	0.941005346986172	-2.08416146770106	938	0.058994653013828	HVO_RS06285
HVO_RS04825	324.599323302449	595.036108943273	-0.50198058606999	0.860111867503286	-0.874317226751281	860	0.139888132496714	HVO_RS04825
HVO_RS04920	25.162542409518	45.56402986173	-0.28560853705972	0.541071335115119	-0.856617651604316	1043	0.458928664884881	HVO_RS04920
HVO_RS04925	65.6117504508468	16.1357329971774	0.501580075176947	0.920977022913006	2.02369509461804	875	0.0790229770869936	HVO_RS04925
HVO_RS04930	832.671850159926	785.862257448507	0.045819430726224	0.0917432453771355	0.083471586839304	179	0.908256754622864	HVO_RS04930
HVO_RS04940	53.9630767298969	58.1484018707127	-0.0323653019159186	0.00107363567645502	-0.10776693518415	1217	0.998926364323545	HVO_RS04940
HVO_RS05635	1297.59160374316	927.468885945609	0.337125033452553	0.766913597944462	0.484465600358475	269	0.233086402055538	HVO_RS05635
HVO_RS05640	410.98444643884	220.409850244149	0.352025877982426	0.788565097412636	0.89889509642735	407	0.211434902587364	HVO_RS05640
HVO_RS20265	180.907037727247	380.425050095454	-0.593144056026312	0.909264668154696	-1.07236371397944	1232	0.0907353318453044	HVO_RS20265
HVO_RS12745	298.002145764796	167.946665637075	0.338957637973049	0.769748727704833	0.827319565831739	650	0.230251272295167	HVO_RS12745
HVO_RS20390	94.7980164339955	68.1321827612339	0.189865957570758	0.453172857534558	0.476520444951393	2507	0.546827142465442	HVO_RS20390
HVO_RS19435	200.116294369615	522.749381659424	-0.799400692060797	0.959063320371429	-1.3852808075545	1166	0.0409366796285708	HVO_RS19435
HVO_RS19465	103.828179579298	82.2129922682516	0.137580281075411	0.320367426209742	0.336759744019732	1154	0.679632573790258	HVO_RS19465
HVO_RS19470	104.894359664815	68.3761876271162	0.23099798911674	0.550996252623953	0.617371212583562	554	0.449003747376047	HVO_RS19470
HVO_RS19545	55.985579470047	15.9161377921943	0.534233473115059	0.939851648745504	1.81456497753241	1190	0.0601483512544962	HVO_RS19545
HVO_RS19360	60.6863033443829	68.3751683029012	-0.0627176661392961	0.0269915354277708	-0.172101536321899	899	0.973008464572229	HVO_RS19360
