	shaking_mean	t24_mean	theta	prob	log2FC	length
HVO_RS02050	26.2303478114413	39.8025245383245	-0.112240436676941	0.310095468156576	-0.601623001192339	980
HVO_RS02405	1869.64366065316	3541.00187868655	-0.419137809408304	0.862128994510343	-0.921394279146103	284
HVO_RS03700	2670.46201884932	4248.87063064945	-0.305124965117215	0.764534182834499	-0.669990051857297	284
HVO_RS02975	18.8466830775568	41.0893272761282	-0.210707180639067	0.561534997230023	-1.12445307187951	1385
HVO_RS02980	309.377351709909	591.13365392984	-0.265186640152264	0.689688973113368	-0.93411677057689	323
HVO_RS03050	1015.95786092619	811.751262383421	0.163477795831355	0.17694632544964	0.323730936207147	443
HVO_RS01895	17.5452402508832	33.2612986593239	-0.172174120582569	0.464821855610583	-0.922764795514771	1352
HVO_RS02410	55.0705667222882	94.5300294374825	-0.155250785810515	0.421167478147447	-0.779491249238272	683
HVO_RS19875	31.7221851405565	19.0447357683576	0.188051854672642	0.25818028685731	0.73609988088301	1340
HVO_RS03415	NA	NA	NA	NA	NA	191
HVO_RS03495	1502.54365411779	274.759659012104	0.728360930574478	0.960118104056321	2.45116480258963	284
HVO_RS20065	255.141849555715	610.24058594677	-0.348982867400342	0.818763543814795	-1.25807857810839	485
HVO_RS20150	141.129927072709	311.357718442263	-0.288099563517165	0.735620481311268	-1.14154909485161	1115
HVO_RS20155	111.936953879128	245.123793462999	-0.250673084673753	0.657318520792723	-1.13082413569713	914
HVO_RS12045	40.3933180430675	91.5809459206667	-0.230802273118089	0.610481133587811	-1.18093080765348	941
HVO_RS12620	181.216882340427	36.7596225111519	0.473192887634984	0.865318028620237	2.30152350790149	557
HVO_RS13065	257.524420947426	370.736852912601	-0.133371749976925	0.364345947901959	-0.525686283638338	368
HVO_RS13075	NA	NA	NA	NA	NA	632
HVO_RS13570	192.168985599646	17.8185005866863	0.695579929986076	0.95471850973051	3.4309276710996	1799
HVO_RS13900	45.4000693247865	38.1832423998978	0.0814843405908225	0.00492374099059001	0.249754883444635	1568
HVO_RS14410	18.1719988213068	20.4377880385027	-0.031636111645519	0.114166520740962	-0.169521946343738	803
HVO_RS14555	304.330386289893	672.045254942461	-0.340290504254806	0.810022548215505	-1.14291999716994	1079
HVO_RS20240	164.54319961852	345.01508044864	-0.269223464899685	0.698296177957098	-1.0681930200329	1418
HVO_RS15595	76.7634043220378	156.839881034897	-0.213160613556271	0.567567306498976	-1.03080185361087	1157
HVO_RS15620	118.093236520643	204.197157565436	-0.17309337447727	0.46717507140937	-0.79003644342984	500
HVO_RS16300	248.800772757533	386.354659295621	-0.162501934277294	0.439940171460916	-0.634934830047952	416
HVO_RS16580	590.951466334516	138.676931185807	0.533439078622897	0.890505399909217	2.0913118333301	869
HVO_RS16585	449.064690709182	114.19843284016	0.484356352424951	0.8712348378079	1.97538043705865	1145
HVO_RS17290	8.05666603857804	13.1942489798642	-0.138794781933905	0.378411536155957	-0.711654374507072	1220
HVO_RS18275	4818.99452227118	11820.884152583	-0.802565069894415	0.897789916892244	-1.29453388080596	218
HVO_RS11115	544.624609341231	662.473266327821	-0.0853628179596464	0.242860417571235	-0.282600063433147	389
HVO_RS10905	393.028528691637	86.2578859186277	0.505735402181907	0.880347685239509	2.18790577410649	731
HVO_RS10150	16.3731992363041	30.261705265876	-0.162771123827189	0.440635368430428	-0.886157042289917	2273
HVO_RS09760	775.219857568132	59.4717489552276	0.834148901606921	0.967999058972883	3.70432911796966	680
HVO_RS06910	151.759969689631	317.4174773454	-0.257423806466604	0.672625314311036	-1.06459027097153	206
HVO_RS06800	4724.86981492875	5249.98305195081	-0.145721350901567	0.396411614356155	-0.152038186382355	164
HVO_RS06545	23.4466321365868	81.0451265106143	-0.413062562320074	0.860186742986026	-1.78934472514766	233
HVO_RS06285	417.933694479192	315.186785329991	0.167747242296765	0.190585380872864	0.407067026769426	938
HVO_RS04825	681.855481183706	340.344695167751	0.321769778568892	0.649319752536203	1.00246937026416	860
HVO_RS04920	36.7699719944921	24.9742772596254	0.130054110721739	0.0825332859341673	0.558085149820419	1043
HVO_RS04925	460.128292370608	17.1168326319095	0.980949148583917	0.9591305490967	4.74854849819756	875
HVO_RS04930	1627.25729127522	777.255158244432	0.405310900090829	0.796937469080732	1.06598218740688	179
HVO_RS04940	62.0161175360293	85.6046090123283	-0.131228725434638	0.358798947182873	-0.465045264297162	1217
HVO_RS05635	552.971952001314	1426.06432569586	-0.469796962322807	0.868769480455747	-1.36676084846427	269
HVO_RS05640	134.350248110764	195.542379097132	-0.116027812086758	0.31973426895964	-0.541482325148701	407
HVO_RS20265	276.386881507145	177.645962726359	0.211466384700055	0.338548340523277	0.637684239318569	1232
HVO_RS12745	86.5664797075321	131.768376706396	-0.123743311236684	0.339492854724496	-0.606123779818863	650
HVO_RS13530	NA	NA	NA	NA	NA	1127
HVO_RS20415	NA	NA	NA	NA	NA	335
HVO_RS20390	44.7679521442421	60.3942522635652	-0.0818749593838389	0.23426615211513	-0.431944929014172	2507
HVO_RS19435	102.722680070742	155.073608245358	-0.124788008157385	0.342179893116481	-0.594198428584736	1166
HVO_RS19465	70.4279634867658	98.6612016321652	-0.097120683597203	0.272034150524653	-0.486334492582152	1154
HVO_RS19470	428.293813564767	51.6285949933206	0.703613014998657	0.956536418296934	3.05235859592355	554
HVO_RS19545	101.202099266211	26.3613254483334	0.414429550847262	0.809693418470139	1.94074440057107	1190
HVO_RS19360	555.159460408282	68.9347603255248	0.718419019313712	0.959025143582824	3.00959867144762	899
