locus_tag	shaking_mean	t24_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag.x	length.y	protein	old_locus_tag.y	kegg1	kegg2	kegg3	gene_id	gene_description	kegg_id	kegg_gene	kegg_description	enzyme	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS01330	11.8533733250774	13.6605288302127	-0.0390822935899146	0.0780275178670544	-0.204715643802327	1706	0.921972482132946	WP_004041265.1	8919373	lcl|NC_013964.1_cds_WP_004041265.1_357	NC_013964.1	gene	325629	327335	+	356	Gene	protein_coding	HVO_B0273	1706	histidine kinase	HVO_B0273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	histidine kinase(HVO_RS01330)	Haloferax volcanii DS2			GO:0005622~intracellular,GO:0016021~integral component of membrane	GO:0000155~phosphorelay sensor kinase activity	IPR000014:PAS domain,IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR003661:Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,IPR013656:PAS fold-4		HVO_RS01330	PF00512:His Kinase A (phospho-acceptor) domain,PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,PF08448:PAS fold		SM00387:HATPase_c,SM00388:HisKA	Complete proteome,Kinase,Membrane,Plasmid,Reference proteome,Transferase,Transmembrane,Transmembrane helix,	pHV3	arCOG06219	1.4e-74	248.7	T	-	Signal transduction histidine kinase	HVO_B0273	-0.204715643802327
HVO_RS01710	6.76225393915447	8.40369499145593	-0.0612284917542839	0.101668784580811	-0.313519606985184	2303	0.898331215419189	WP_004041187.1	8919286	lcl|NC_013964.1_cds_WP_004041187.1_434	NC_013964.1	gene	408141	410444	-	433	Gene	protein_coding	HVO_B0354	2303	hypothetical protein	HVO_B0354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01710)	Haloferax volcanii DS2					IPR001646:Pentapeptide repeat,IPR013099:Ion transport 2		HVO_RS01710	PF07885:Ion channel,PF13576:Pentapeptide repeats (9 copies)			Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG03128	2.7e-122	407.4	S	-	Pentapeptide repeats containing protein	HVO_B0354	-0.313519606985184
HVO_RS01720	76.6097345608916	88.475593953615	-0.0399010050306048	0.0789330636926047	-0.207751819197765	524	0.921066936307395	WP_004041182.1	8919103	lcl|NC_013964.1_cds_WP_004041182.1_437	NC_013964.1	gene	411652	412176	-	436	Gene	protein_coding	HVO_B0356	524	hypothetical protein	HVO_B0356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01720)	Haloferax volcanii DS2							HVO_RS01720				Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG06376	6.5e-72	238.6	S	-	Uncharacterized protein	HVO_B0356	-0.207751819197765
HVO_RS01955	37.2135634911641	38.7522796432199	-0.0111528168472279	0.0472729716480857	-0.0584526344550989	704	0.952727028351914	WP_004043418.1	8923520	lcl|NC_013966.1_cds_WP_004043418.1_484	NC_013966.1	gene	22306	23010	+	483	Gene	protein_coding	HVO_A0020	704	hypothetical protein	HVO_A0020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01955)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS01955				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG10633	1e-121	402.5	S	-	Uncharacterized membrane protein	HVO_A0020	-0.0584526344550989
HVO_RS01960	832.930045977526	945.298794357677	-0.0491458526894075	0.0890259895589739	-0.182575079796301	395	0.910974010441026	WP_004043417.1	8923434	lcl|NC_013966.1_cds_WP_004043417.1_485	NC_013966.1	gene	23099	23494	-	484	Gene	protein_coding	HVO_A0021	395	hypothetical protein	HVO_A0021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01960)	Haloferax volcanii DS2							HVO_RS01960				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10820	6.8e-51	169.5	S	-	Uncharacterized protein	HVO_A0021	-0.182575079796301
HVO_RS01970	3321.38521156642	1225.37500947105	0.866470831206706	0.962454302599284	1.4385617210133	167	0.0375456974007156	WP_004043415.1	8923744	lcl|NC_013966.1_cds_WP_004043415.1_487	NC_013966.1	gene	24692	24859	-	486	Gene	protein_coding	HVO_A0023	167	hypothetical protein	HVO_A0023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01970)	Haloferax volcanii DS2					IPR009072:Histone-fold		HVO_RS01970				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02989	9.7e-24	81.2	L	HHT1	Histones H3 and H4	HVO_A0023	1.4385617210133
HVO_RS02040	1063.77364082673	1340.11222028119	-0.10887791108727	0.143769909168057	-0.333162622180464	425	0.856230090831943	WP_004043402.1	8923403	lcl|NC_013966.1_cds_WP_004043402.1_500	NC_013966.1	gene	34050	34475	+	499	Gene	protein_coding	HVO_A0036	425	transcriptional regulator	HVO_A0036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	transcriptional regulator(HVO_RS02040)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02040	PF12840:Helix-turn-helix domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG03065	2e-40	135.2	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family	HVO_A0036	-0.333162622180464
HVO_RS02045	893.730082703283	1098.02819287218	-0.0829443285058299	0.122296578298779	-0.297004006377599	302	0.877703421701221	WP_004043401.1	8923760	lcl|NC_013966.1_cds_WP_004043401.1_501	NC_013966.1	gene	34478	34780	+	500	Gene	protein_coding	HVO_A0037	302	hypothetical protein	HVO_A0037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02045)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS02045				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG03915	1.1e-19	68.2	S	-	Uncharacterized membrane protein	HVO_A0037	-0.297004006377599
HVO_RS02130	28.6749442494554	30.1044376338424	-0.0133643208023449	0.0496253865871522	-0.0701854860786102	821	0.950374613412848	WP_004043378.1	8923410	lcl|NC_013966.1_cds_WP_004043378.1_521	NC_013966.1	gene	48734	49555	+	520	Gene	protein_coding	HVO_A0057	821	IS5 family transposase ISHvo2	HVO_A0057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS5 family transposase(HVO_RS02130)	Haloferax volcanii DS2		GO:0006313~transposition, DNA-mediated		GO:0003677~DNA binding,GO:0004803~transposase activity	IPR002559:Transposase, IS4-like		HVO_RS02130	PF01609:Transposase DDE domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02751	7.4e-71	236.7	X	-	Transposase, IS5 family	HVO_A0057	-0.0701854860786102
HVO_RS02165	88.6551197789509	23.1692304510754	0.471327154783775	0.812506023547574	1.93599382134078	1499	0.187493976452426	WP_013035182.1	8923812	lcl|NC_013966.1_cds_WP_013035182.1_529	NC_013966.1	gene	55398	56897	-	528	Gene	protein_coding	HVO_A0064	1499	cell division control protein Cdc6	HVO_A0064	Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins 	orc13	Orc1-type DNA replication protein	K10725	cdc6A	 archaeal cell division control protein 6		K10725: 	cell division control protein Cdc6(HVO_RS02165)	Haloferax volcanii DS2							HVO_RS02165,					pHV4	arCOG00471	1.4e-181	601.9	L	CDC6	Orc1/Cdc6-related protein, AAA superfamily ATPase	HVO_A0064	1.93599382134078
HVO_RS02380	458.147789142	415.245233685017	0.0318809892487318	0.0107418898884958	0.141849448848612	1166	0.989258110111504	WP_013035157.1	8923597	lcl|NC_013966.1_cds_WP_013035157.1_574	NC_013966.1	gene	110914	112080	-	573	Gene	protein_coding	HVO_A0110	1166	IS4 family transposase	HVO_A0110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS02380)	Haloferax volcanii DS2							HVO_RS02380,					pHV4	arCOG06380	5e-79	262	X	-	Transposase		0.141849448848612
HVO_RS02455	20094.430434873	32693.6205656376	-0.401967449920825	0.46413803476855	-0.702213467659693	878	0.53586196523145	WP_013035207.1	8923468	lcl|NC_013966.1_cds_WP_013035207.1_593	NC_013966.1	gene	130759	131637	-	592	Gene	protein_coding	HVO_A0133	878	Tat (twin-arginine translocation) pathway signal sequence domain protein	HVO_A0133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	Tat (twin-arginine translocation) pathway signal sequence domain protein(HVO_RS02455)	Haloferax volcanii DS2					IPR006311:Twin-arginine translocation pathway, signal sequence		HVO_RS02455				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10635	3.1e-17	60.4	S	-	Uncharacterized membrane protein	HVO_A0133	-0.702213467659693
HVO_RS02480	102.653627489704	120.151400182232	-0.0440044268516094	0.0834475942762484	-0.227068851865545	611	0.916552405723752	WP_004043070.1	8923237	lcl|NC_013966.1_cds_WP_004043070.1_601	NC_013966.1	gene	136233	136844	-	600	Gene	protein_coding	HVO_A0140	611	phosphohydrolase	HVO_A0140	Not Included in Pathway or Brite	Poorly characterized	General function prediction only		HD family hydrolase	K07023	K07023	putative hydrolases of HD superfamily		K07023: 	phosphohydrolase(HVO_RS02480)	Haloferax volcanii DS2					IPR003607:HD/PDEase domain,IPR006674:HD domain		HVO_RS02480	PF13023:HD domain		SM00471:HDc	Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG01858	0.022	12	R	-	Predicted HD superfamily hydrolase	HVO_A0140	-0.227068851865545
HVO_RS02535	55.358024805767	51.9936104877639	0.0168127857133656	0.0210385867914197	0.0904581271460013	1169	0.97896141320858	WP_013035042.1	8923328	lcl|NC_013966.1_cds_WP_013035042.1_612	NC_013966.1	gene	149297	150466	+	611	Gene	protein_coding	HVO_A0151	1169	IS4 family transposase	HVO_A0151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS02535)	Haloferax volcanii DS2							HVO_RS02535				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06380	5.1e-81	268.5	X	-	Transposase	HVO_A0151	0.0904581271460013
HVO_RS02940	316.053518854587	250.529844648717	0.101779159032703	0.0088426238105499	0.33518640122033	527	0.99115737618945	WP_004043162.1	8923593	lcl|NC_013966.1_cds_WP_004043162.1_698	NC_013966.1	gene	247481	248008	-	697	Gene	protein_coding	HVO_A0245	527	hypothetical protein	HVO_A0245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02940)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02940				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02776	1.7e-65	217.9	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family	HVO_A0245	0.33518640122033
HVO_RS02965	771.390431174407	931.559297517226	-0.0726526373238775	0.112873389015836	-0.272186355508818	374	0.887126610984164	WP_013035110.1	8923659	lcl|NC_013966.1_cds_WP_013035110.1_703	NC_013966.1	gene	252951	253325	-	702	Gene	protein_coding	HVO_A0251	374	MarR family transcriptional regulator	HVO_A0251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	MarR family transcriptional regulator(HVO_RS02965)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated		GO:0003677~DNA binding	IPR005471:Transcription regulator IclR, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02965	PF09339:IclR helix-turn-helix domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02749	1.4e-28	97.1	K	-	Transcriptional regulator, TrmB family	HVO_A0251	-0.272186355508818
HVO_RS03005	51.5138481365629	63.0048761940585	-0.0542501441233336	0.0944560203537109	-0.290503173885909	1166	0.905543979646289	WP_013035158.1	8923592	lcl|NC_013966.1_cds_WP_013035158.1_713	NC_013966.1	gene	264290	265456	+	712	Gene	protein_coding	HVO_A0262	1166	IS4 family transposase	HVO_A0262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03005)	Haloferax volcanii DS2							HVO_RS03005				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06380	3.8e-79	262.4	X	-	Transposase	HVO_A0262	-0.290503173885909
HVO_RS03085	2599.48151263948	1663.63209182499	0.284904230198874	0.431504932819651	0.643887474626411	317	0.568495067180349	WP_013035094.1	8923483	lcl|NC_013966.1_cds_WP_013035094.1_730	NC_013966.1	gene	287605	287922	-	729	Gene	protein_coding	HVO_A0279A	317	DNA-directed RNA polymerase subunit M	HVO_A0279A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	DNA-directed RNA polymerase subunit M(HVO_RS03085)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated		GO:0003899~DNA-directed RNA polymerase activity	IPR001529:DNA-directed RNA polymerase, M/15kDa subunit,IPR019761:DNA-directed RNA polymerase M, 15kDa subunit, conserved site		HVO_RS03085	PF02150:RNA polymerases M/15 Kd subunit		SM00661:RPOL9	Complete proteome,DNA-directed RNA polymerase,Plasmid,Reference proteome,Transcription,	pHV4	arCOG00579	1.4e-12	46	K	RPB9	DNA-directed RNA polymerase, subunit M/Transcription elongation factor TFIIS	HVO_A0279A	0.643887474626411
HVO_RS03305	23.3757422033395	36.3433116647379	-0.128485739720108	0.159131501358496	-0.63667771365534	581	0.840868498641504	WP_004043238.1	8923711	lcl|NC_013966.1_cds_WP_004043238.1_777	NC_013966.1	gene	334054	334635	+	776	Gene	protein_coding	HVO_A0324	581	hypothetical protein	HVO_A0324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS03305)	Haloferax volcanii DS2							HVO_RS03305				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG09074	3.9e-35	119.3	S	-	Uncharacterized protein	HVO_A0324	-0.63667771365534
HVO_RS03490	64.0431852543775	69.3558873124606	-0.0213981744881203	0.0583637190900794	-0.11497328812934	1166	0.941636280909921	WP_013035191.1	8923768	lcl|NC_013966.1_cds_WP_013035191.1_819	NC_013966.1	gene	378291	379457	-	818	Gene	protein_coding	HVO_A0367	1166	IS4 family transposase	HVO_A0367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03490)	Haloferax volcanii DS2							HVO_RS03490,					pHV4	arCOG06380	3.5e-80	265.8	X	-	Transposase		-0.11497328812934
HVO_RS03500	2776.73237990013	609.350437254511	0.695753480309116	0.932087848302649	2.18804407221787	296	0.0679121516973508	WP_013035021.1	8923339	lcl|NC_013966.1_cds_WP_013035021.1_821	NC_013966.1	gene	379843	380139	-	820	Gene	protein_coding	HVO_A0369	296	CopG family transcriptional regulator	HVO_A0369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	CopG family transcriptional regulator(HVO_RS03500)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated			IPR010985:Ribbon-helix-helix,IPR013321:Arc-type ribbon-helix-helix		HVO_RS03500				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG01010	3.2e-32	108.1	V	StbD	Antitoxin (DNA-binding domain) of toxin-antitoxin stability system	HVO_A0369	2.18804407221787
HVO_RS03550	206.381546249529	53.352185212552	0.441328803435544	0.76891924839715	1.95169470929304	1019	0.23108075160285	WP_013035096.1	8923407	lcl|NC_013966.1_cds_WP_013035096.1_832	NC_013966.1	gene	392914	393933	+	831	Gene	protein_coding	HVO_A0381	1019	peptide ABC transporter	HVO_A0381	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters 	dppB8	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)	K02033	ABC.PE.P	 peptide/nickel transport system permease protein		K02033: 	peptide ABC transporter(HVO_RS03550)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component		HVO_RS03550	PF00528:Binding-protein-dependent transport system inner membrane component			Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,Transport,	pHV4	arCOG00751	4.3e-85	283.5	E	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_A0381	1.95169470929304
HVO_RS03550	206.381546249529	53.352185212552	0.441328803435544	0.76891924839715	1.95169470929304	1019	0.23108075160285	WP_013035096.1	8923407	lcl|NC_013966.1_cds_WP_013035096.1_832	NC_013966.1	gene	392914	393933	+	831	Gene	protein_coding	HVO_A0381	1019	peptide ABC transporter	HVO_A0381	Cellular Processes	Cellular community - prokaryotes	Quorum sensing 	dppB8	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)	K02033	ABC.PE.P	 peptide/nickel transport system permease protein		K02033: 	peptide ABC transporter(HVO_RS03550)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component		HVO_RS03550	PF00528:Binding-protein-dependent transport system inner membrane component			Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,Transport,	pHV4	arCOG00751	4.3e-85	283.5	E	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_A0381	1.95169470929304
HVO_RS03695	168.640850524888	151.672976284988	0.0302498811712708	0.0117007014141799	0.152989986041819	683	0.98829929858582	WP_013035218.1	8923726	lcl|NC_013966.1_cds_WP_013035218.1_864	NC_013966.1	gene	420828	421511	+	863	Gene	protein_coding	HVO_A0415	683	cyclase	HVO_A0415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	cyclase(HVO_RS03695)	Haloferax volcanii DS2		GO:0019441~tryptophan catabolic process to kynurenine		GO:0004061~arylformamidase activity	IPR007325:Putative cyclase		HVO_RS03695	PF04199:Putative cyclase			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02462	4.1e-39	132.3	E	-	Kynurenine formamidase	HVO_A0415	0.152989986041819
HVO_RS03835	117.008110343321	114.201216571878	0.00671606599621623	0.0295992794285863	0.0350305131307238	1166	0.970400720571414	WP_013035066.1	8923698	lcl|NC_013966.1_cds_WP_013035066.1_901	NC_013966.1	gene	456445	457611	-	900	Gene	protein_coding	HVO_A0449	1166	IS4 family transposase	HVO_A0449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03835)	Haloferax volcanii DS2							HVO_RS03835,					pHV4	arCOG06380	1.4e-80	267.1	X	-	Transposase		0.0350305131307238
