locus_tag	t04_mean	t24_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag.x	length.y	protein	old_locus_tag.y	kegg1	kegg2	kegg3	gene_id	gene_description	kegg_id	kegg_gene	kegg_description	enzyme	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS01330	8.29676384276354	8.9405651029115	-0.0818123472271945	0.106668152544183	-0.107817299976152	1706	0.893331847455817	WP_004041265.1	8919373	lcl|NC_013964.1_cds_WP_004041265.1_357	NC_013964.1	gene	325629	327335	+	356	Gene	protein_coding	HVO_B0273	1706	histidine kinase	HVO_B0273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	histidine kinase(HVO_RS01330)	Haloferax volcanii DS2			GO:0005622~intracellular,GO:0016021~integral component of membrane	GO:0000155~phosphorelay sensor kinase activity	IPR000014:PAS domain,IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR003661:Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,IPR013656:PAS fold-4		HVO_RS01330	PF00512:His Kinase A (phospho-acceptor) domain,PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,PF08448:PAS fold		SM00387:HATPase_c,SM00388:HisKA	Complete proteome,Kinase,Membrane,Plasmid,Reference proteome,Transferase,Transmembrane,Transmembrane helix,	pHV3	arCOG06219	1.4e-74	248.7	T	-	Signal transduction histidine kinase	HVO_B0273	-0.107817299976152
HVO_RS01710	8.1946904708378	5.49786575273727	0.446435474999651	0.88648922205133	0.575817777543025	2303	0.11351077794867	WP_004041187.1	8919286	lcl|NC_013964.1_cds_WP_004041187.1_434	NC_013964.1	gene	408141	410444	-	433	Gene	protein_coding	HVO_B0354	2303	hypothetical protein	HVO_B0354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01710)	Haloferax volcanii DS2					IPR001646:Pentapeptide repeat,IPR013099:Ion transport 2		HVO_RS01710	PF07885:Ion channel,PF13576:Pentapeptide repeats (9 copies)			Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG03128	2.7e-122	407.4	S	-	Pentapeptide repeats containing protein	HVO_B0354	0.575817777543025
HVO_RS01720	40.5923187969031	57.6113564651419	-0.339463447439392	0.76565321231645	-0.505146471669148	524	0.23434678768355	WP_004041182.1	8919103	lcl|NC_013964.1_cds_WP_004041182.1_437	NC_013964.1	gene	411652	412176	-	436	Gene	protein_coding	HVO_B0356	524	hypothetical protein	HVO_B0356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01720)	Haloferax volcanii DS2							HVO_RS01720				Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG06376	6.5e-72	238.6	S	-	Uncharacterized protein	HVO_B0356	-0.505146471669148
HVO_RS01920	2299.03519396187	4280.63335351118	-2.07940868886596	1	-0.896795719335841	449	0	WP_004043309.1	8923485	lcl|NC_013966.1_cds_WP_004043309.1_474	NC_013966.1	gene	12870	13319	-	473	Gene	protein_coding	HVO_A0012	449	hypothetical protein	HVO_A0012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01920)	Haloferax volcanii DS2							HVO_RS01920				Coiled coil,Complete proteome,Plasmid,Reference proteome,	pHV4	NA	NA	NA	NA	NA	NA	NA	-0.896795719335841
HVO_RS01955	29.881586354979	25.3405288419963	0.0924060930151588	0.131101668734409	0.237810107024917	704	0.868898331265591	WP_004043418.1	8923520	lcl|NC_013966.1_cds_WP_004043418.1_484	NC_013966.1	gene	22306	23010	+	483	Gene	protein_coding	HVO_A0020	704	hypothetical protein	HVO_A0020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01955)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS01955				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG10633	1e-121	402.5	S	-	Uncharacterized membrane protein	HVO_A0020	0.237810107024917
HVO_RS01960	363.026341239364	620.322167239503	-0.647607285936724	0.939766455906578	-0.772943446438409	395	0.0602335440934223	WP_004043417.1	8923434	lcl|NC_013966.1_cds_WP_004043417.1_485	NC_013966.1	gene	23099	23494	-	484	Gene	protein_coding	HVO_A0021	395	hypothetical protein	HVO_A0021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01960)	Haloferax volcanii DS2							HVO_RS01960				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10820	6.8e-51	169.5	S	-	Uncharacterized protein	HVO_A0021	-0.772943446438409
HVO_RS01970	495.110762293839	801.162283161234	-0.7751500780454	0.969890018890466	-0.694343194344444	167	0.030109981109534	WP_004043415.1	8923744	lcl|NC_013966.1_cds_WP_004043415.1_487	NC_013966.1	gene	24692	24859	-	486	Gene	protein_coding	HVO_A0023	167	hypothetical protein	HVO_A0023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01970)	Haloferax volcanii DS2					IPR009072:Histone-fold		HVO_RS01970				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02989	9.7e-24	81.2	L	HHT1	Histones H3 and H4	HVO_A0023	-0.694343194344444
HVO_RS01975	911.385988412356	475.421571365747	1.22456538960881	0.99003543715954	0.93885482647585	683	0.00996456284046043	WP_004043414.1	8923397	lcl|NC_013966.1_cds_WP_004043414.1_488	NC_013966.1	gene	25023	25706	+	487	Gene	protein_coding	HVO_A0024	683	hypothetical protein	HVO_A0024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01975)	Haloferax volcanii DS2							HVO_RS01975				Complete proteome,Plasmid,Reference proteome,	pHV4	NA	NA	NA	NA	NA	NA	NA	0.93885482647585
HVO_RS02040	422.586321114794	872.683424109407	-1.08738138776409	0.992266309501213	-1.04621232584679	425	0.00773369049878692	WP_004043402.1	8923403	lcl|NC_013966.1_cds_WP_004043402.1_500	NC_013966.1	gene	34050	34475	+	499	Gene	protein_coding	HVO_A0036	425	transcriptional regulator	HVO_A0036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	transcriptional regulator(HVO_RS02040)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02040	PF12840:Helix-turn-helix domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG03065	2e-40	135.2	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family	HVO_A0036	-1.04621232584679
HVO_RS02045	414.133847345842	718.479381588686	-0.89913901436697	0.98140682526324	-0.794849636196456	302	0.0185931747367604	WP_004043401.1	8923760	lcl|NC_013966.1_cds_WP_004043401.1_501	NC_013966.1	gene	34478	34780	+	500	Gene	protein_coding	HVO_A0037	302	hypothetical protein	HVO_A0037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02045)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS02045				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG03915	1.1e-19	68.2	S	-	Uncharacterized membrane protein	HVO_A0037	-0.794849636196456
HVO_RS02130	11.3986276799988	19.6126798448041	-0.314762771680933	0.72657693066325	-0.782926532686776	821	0.27342306933675	WP_004043378.1	8923410	lcl|NC_013966.1_cds_WP_004043378.1_521	NC_013966.1	gene	48734	49555	+	520	Gene	protein_coding	HVO_A0057	821	IS5 family transposase ISHvo2	HVO_A0057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS5 family transposase(HVO_RS02130)	Haloferax volcanii DS2		GO:0006313~transposition, DNA-mediated		GO:0003677~DNA binding,GO:0004803~transposase activity	IPR002559:Transposase, IS4-like		HVO_RS02130	PF01609:Transposase DDE domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02751	7.4e-71	236.7	X	-	Transposase, IS5 family	HVO_A0057	-0.782926532686776
HVO_RS02165	3.14749368818203	15.1674725936687	-1.69613414842188	0.999905234229009	-2.26870531459088	1499	9.4765770991434e-05	WP_013035182.1	8923812	lcl|NC_013966.1_cds_WP_013035182.1_529	NC_013966.1	gene	55398	56897	-	528	Gene	protein_coding	HVO_A0064	1499	cell division control protein Cdc6	HVO_A0064	Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins 	orc13	Orc1-type DNA replication protein	K10725	cdc6A	 archaeal cell division control protein 6		K10725: 	cell division control protein Cdc6(HVO_RS02165)	Haloferax volcanii DS2							HVO_RS02165,					pHV4	arCOG00471	1.4e-181	601.9	L	CDC6	Orc1/Cdc6-related protein, AAA superfamily ATPase	HVO_A0064	-2.26870531459088
HVO_RS02380	481.052900796196	269.302271429726	0.696273301077954	0.955385741975441	0.836969155818898	1166	0.0446142580245594	WP_013035157.1	8923597	lcl|NC_013966.1_cds_WP_013035157.1_574	NC_013966.1	gene	110914	112080	-	573	Gene	protein_coding	HVO_A0110	1166	IS4 family transposase	HVO_A0110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS02380)	Haloferax volcanii DS2							HVO_RS02380,					pHV4	arCOG06380	5e-79	262	X	-	Transposase		0.836969155818898
HVO_RS02455	39746.0031239367	21365.0560906706	2.10325705119563	1	0.895556685026717	878	0	WP_013035207.1	8923468	lcl|NC_013966.1_cds_WP_013035207.1_593	NC_013966.1	gene	130759	131637	-	592	Gene	protein_coding	HVO_A0133	878	Tat (twin-arginine translocation) pathway signal sequence domain protein	HVO_A0133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	Tat (twin-arginine translocation) pathway signal sequence domain protein(HVO_RS02455)	Haloferax volcanii DS2					IPR006311:Twin-arginine translocation pathway, signal sequence		HVO_RS02455				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10635	3.1e-17	60.4	S	-	Uncharacterized membrane protein	HVO_A0133	0.895556685026717
HVO_RS02480	81.5264673269369	78.6630148491521	0.0267564211014502	0.00904036443212541	0.051583021810901	611	0.990959635567875	WP_004043070.1	8923237	lcl|NC_013966.1_cds_WP_004043070.1_601	NC_013966.1	gene	136233	136844	-	600	Gene	protein_coding	HVO_A0140	611	phosphohydrolase	HVO_A0140	Not Included in Pathway or Brite	Poorly characterized	General function prediction only		HD family hydrolase	K07023	K07023	putative hydrolases of HD superfamily		K07023: 	phosphohydrolase(HVO_RS02480)	Haloferax volcanii DS2					IPR003607:HD/PDEase domain,IPR006674:HD domain		HVO_RS02480	PF13023:HD domain		SM00471:HDc	Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG01858	0.022	12	R	-	Predicted HD superfamily hydrolase	HVO_A0140	0.051583021810901
HVO_RS02535	72.5814901134618	33.9599064593284	0.91515706910935	0.984280377480971	1.09576919088472	1169	0.0157196225190291	WP_013035042.1	8923328	lcl|NC_013966.1_cds_WP_013035042.1_612	NC_013966.1	gene	149297	150466	+	611	Gene	protein_coding	HVO_A0151	1169	IS4 family transposase	HVO_A0151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS02535)	Haloferax volcanii DS2							HVO_RS02535				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06380	5.1e-81	268.5	X	-	Transposase	HVO_A0151	1.09576919088472
HVO_RS02940	322.446417724755	163.791312956579	0.919073296950587	0.984456374866417	0.977200599352354	527	0.0155436251335827	WP_004043162.1	8923593	lcl|NC_013966.1_cds_WP_004043162.1_698	NC_013966.1	gene	247481	248008	-	697	Gene	protein_coding	HVO_A0245	527	hypothetical protein	HVO_A0245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02940)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02940				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02776	1.7e-65	217.9	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family	HVO_A0245	0.977200599352354
HVO_RS02965	473.591633226361	611.262779576028	-0.355666462645882	0.787604407288502	-0.368149128965595	374	0.212395592711498	WP_013035110.1	8923659	lcl|NC_013966.1_cds_WP_013035110.1_703	NC_013966.1	gene	252951	253325	-	702	Gene	protein_coding	HVO_A0251	374	MarR family transcriptional regulator	HVO_A0251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	MarR family transcriptional regulator(HVO_RS02965)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated		GO:0003677~DNA binding	IPR005471:Transcription regulator IclR, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02965	PF09339:IclR helix-turn-helix domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02749	1.4e-28	97.1	K	-	Transcriptional regulator, TrmB family	HVO_A0251	-0.368149128965595
HVO_RS03005	68.8554840547456	41.2138251090931	0.559086167135978	0.929691722452362	0.740443195385171	1166	0.0703082775476381	WP_013035158.1	8923592	lcl|NC_013966.1_cds_WP_013035158.1_713	NC_013966.1	gene	264290	265456	+	712	Gene	protein_coding	HVO_A0262	1166	IS4 family transposase	HVO_A0262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03005)	Haloferax volcanii DS2							HVO_RS03005				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06380	3.8e-79	262.4	X	-	Transposase	HVO_A0262	0.740443195385171
HVO_RS03085	651.245094109613	1086.18774663176	-0.64491158387629	0.939379632785167	-0.738000988724237	317	0.0606203672148332	WP_013035094.1	8923483	lcl|NC_013966.1_cds_WP_013035094.1_730	NC_013966.1	gene	287605	287922	-	729	Gene	protein_coding	HVO_A0279A	317	DNA-directed RNA polymerase subunit M	HVO_A0279A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	DNA-directed RNA polymerase subunit M(HVO_RS03085)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated		GO:0003899~DNA-directed RNA polymerase activity	IPR001529:DNA-directed RNA polymerase, M/15kDa subunit,IPR019761:DNA-directed RNA polymerase M, 15kDa subunit, conserved site		HVO_RS03085	PF02150:RNA polymerases M/15 Kd subunit		SM00661:RPOL9	Complete proteome,DNA-directed RNA polymerase,Plasmid,Reference proteome,Transcription,	pHV4	arCOG00579	1.4e-12	46	K	RPB9	DNA-directed RNA polymerase, subunit M/Transcription elongation factor TFIIS	HVO_A0279A	-0.738000988724237
HVO_RS03305	20.5027568404444	23.7732947809157	-0.0769184639626604	0.0967046242951722	-0.213523952322894	581	0.903295375704828	WP_004043238.1	8923711	lcl|NC_013966.1_cds_WP_004043238.1_777	NC_013966.1	gene	334054	334635	+	776	Gene	protein_coding	HVO_A0324	581	hypothetical protein	HVO_A0324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS03305)	Haloferax volcanii DS2							HVO_RS03305				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG09074	3.9e-35	119.3	S	-	Uncharacterized protein	HVO_A0324	-0.213523952322894
HVO_RS03435	977.329255671184	450.953859734658	1.20220882805064	0.990305811459879	1.11586484962426	434	0.00969418854012061	WP_NA	8923251	lcl|NC_013966.1_cds_806	NC_013966.1	gene	365276	365710	+	805	Gene	pseudogene	HVO_A0354	434	ISH3 family transposase	HVO_A0354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS03435)	Haloferax volcanii DS2							HVO_RS03435,					pHV4	NA	NA	NA	NA	NA	NA	NA	1.11586484962426
HVO_RS03490	76.480524203918	45.114617379442	0.401739953342581	0.854207843917706	0.761497461504311	1166	0.145792156082294	WP_013035191.1	8923768	lcl|NC_013966.1_cds_WP_013035191.1_819	NC_013966.1	gene	378291	379457	-	818	Gene	protein_coding	HVO_A0367	1166	IS4 family transposase	HVO_A0367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03490)	Haloferax volcanii DS2							HVO_RS03490,					pHV4	arCOG06380	3.5e-80	265.8	X	-	Transposase		0.761497461504311
HVO_RS03500	341.251622277621	399.775634519495	-0.171041481366264	0.358114741992345	-0.228354641063315	296	0.641885258007655	WP_013035021.1	8923339	lcl|NC_013966.1_cds_WP_013035021.1_821	NC_013966.1	gene	379843	380139	-	820	Gene	protein_coding	HVO_A0369	296	CopG family transcriptional regulator	HVO_A0369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	CopG family transcriptional regulator(HVO_RS03500)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated			IPR010985:Ribbon-helix-helix,IPR013321:Arc-type ribbon-helix-helix		HVO_RS03500				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG01010	3.2e-32	108.1	V	StbD	Antitoxin (DNA-binding domain) of toxin-antitoxin stability system	HVO_A0369	-0.228354641063315
HVO_RS03550	57.8382792996717	34.6956087051048	0.523238406801714	0.916081552549249	0.737271554681301	1019	0.0839184474507514	WP_013035096.1	8923407	lcl|NC_013966.1_cds_WP_013035096.1_832	NC_013966.1	gene	392914	393933	+	831	Gene	protein_coding	HVO_A0381	1019	peptide ABC transporter	HVO_A0381	Cellular Processes	Cellular community - prokaryotes	Quorum sensing 	dppB8	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)	K02033	ABC.PE.P	 peptide/nickel transport system permease protein		K02033: 	peptide ABC transporter(HVO_RS03550)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component		HVO_RS03550	PF00528:Binding-protein-dependent transport system inner membrane component			Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,Transport,	pHV4	arCOG00751	4.3e-85	283.5	E	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_A0381	0.737271554681301
