locus_tag	shaking_mean	t02_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag.x	length.y	protein	old_locus_tag.y	kegg1	kegg2	kegg3	gene_id	gene_description	kegg_id	kegg_gene	kegg_description	enzyme	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS01330	11.6566374769759	439.122768072455	-0.767592262940769	0.915760645611917	-5.23540075094469	1706	0.0842393543880828	WP_004041265.1	8919373	lcl|NC_013964.1_cds_WP_004041265.1_357	NC_013964.1	gene	325629	327335	+	356	Gene	protein_coding	HVO_B0273	1706	histidine kinase	HVO_B0273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	histidine kinase(HVO_RS01330)	Haloferax volcanii DS2			GO:0005622~intracellular,GO:0016021~integral component of membrane	GO:0000155~phosphorelay sensor kinase activity	IPR000014:PAS domain,IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR003661:Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,IPR013656:PAS fold-4		HVO_RS01330	PF00512:His Kinase A (phospho-acceptor) domain,PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase,PF08448:PAS fold		SM00387:HATPase_c,SM00388:HisKA	Complete proteome,Kinase,Membrane,Plasmid,Reference proteome,Transferase,Transmembrane,Transmembrane helix,	pHV3	arCOG06219	1.4e-74	248.7	T	-	Signal transduction histidine kinase	HVO_B0273	-5.23540075094469
HVO_RS01710	6.65001772358009	336.814439976041	-0.827780126149059	0.902356147410157	-5.66245199533575	2303	0.0976438525898427	WP_004041187.1	8919286	lcl|NC_013964.1_cds_WP_004041187.1_434	NC_013964.1	gene	408141	410444	-	433	Gene	protein_coding	HVO_B0354	2303	hypothetical protein	HVO_B0354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01710)	Haloferax volcanii DS2					IPR001646:Pentapeptide repeat,IPR013099:Ion transport 2		HVO_RS01710	PF07885:Ion channel,PF13576:Pentapeptide repeats (9 copies)			Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG03128	2.7e-122	407.4	S	-	Pentapeptide repeats containing protein	HVO_B0354	-5.66245199533575
HVO_RS01720	75.3382078242976	1485.00828771719	-0.735285731362223	0.915472633837892	-4.30094545811201	524	0.0845273661621079	WP_004041182.1	8919103	lcl|NC_013964.1_cds_WP_004041182.1_437	NC_013964.1	gene	411652	412176	-	436	Gene	protein_coding	HVO_B0356	524	hypothetical protein	HVO_B0356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01720)	Haloferax volcanii DS2							HVO_RS01720				Complete proteome,Plasmid,Reference proteome,	pHV3	arCOG06376	6.5e-72	238.6	S	-	Uncharacterized protein	HVO_B0356	-4.30094545811201
HVO_RS01955	36.5959129900344	868.687556093757	-0.735864259334353	0.915543413591287	-4.56908292785146	704	0.0844565864087127	WP_004043418.1	8923520	lcl|NC_013966.1_cds_WP_004043418.1_484	NC_013966.1	gene	22306	23010	+	483	Gene	protein_coding	HVO_A0020	704	hypothetical protein	HVO_A0020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01955)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS01955				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG10633	1e-121	402.5	S	-	Uncharacterized membrane protein	HVO_A0020	-4.56908292785146
HVO_RS01960	819.105525774665	2030.30725317477	-0.338119064197959	0.576932957029608	-1.30957683971298	395	0.423067042970392	WP_004043417.1	8923434	lcl|NC_013966.1_cds_WP_004043417.1_485	NC_013966.1	gene	23099	23494	-	484	Gene	protein_coding	HVO_A0021	395	hypothetical protein	HVO_A0021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01960)	Haloferax volcanii DS2							HVO_RS01960				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10820	6.8e-51	169.5	S	-	Uncharacterized protein	HVO_A0021	-1.30957683971298
HVO_RS01970	3266.25866500885	4439.34366416073	-0.191333641522103	0.181146623932352	-0.442707349888938	167	0.818853376067648	WP_004043415.1	8923744	lcl|NC_013966.1_cds_WP_004043415.1_487	NC_013966.1	gene	24692	24859	-	486	Gene	protein_coding	HVO_A0023	167	hypothetical protein	HVO_A0023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS01970)	Haloferax volcanii DS2					IPR009072:Histone-fold		HVO_RS01970				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02989	9.7e-24	81.2	L	HHT1	Histones H3 and H4	HVO_A0023	-0.442707349888938
HVO_RS02040	1046.11770410083	2367.87508740172	-0.373820586221679	0.668838992815026	-1.17854779065079	425	0.331161007184974	WP_004043402.1	8923403	lcl|NC_013966.1_cds_WP_004043402.1_500	NC_013966.1	gene	34050	34475	+	499	Gene	protein_coding	HVO_A0036	425	transcriptional regulator	HVO_A0036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	transcriptional regulator(HVO_RS02040)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02040	PF12840:Helix-turn-helix domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG03065	2e-40	135.2	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family	HVO_A0036	-1.17854779065079
HVO_RS02045	878.896436535872	2571.82188164854	-0.414092103313592	0.745887197703168	-1.54902564579507	302	0.254112802296832	WP_004043401.1	8923760	lcl|NC_013966.1_cds_WP_004043401.1_501	NC_013966.1	gene	34478	34780	+	500	Gene	protein_coding	HVO_A0037	302	hypothetical protein	HVO_A0037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02045)	Haloferax volcanii DS2			GO:0016021~integral component of membrane				HVO_RS02045				Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,	pHV4	arCOG03915	1.1e-19	68.2	S	-	Uncharacterized membrane protein	HVO_A0037	-1.54902564579507
HVO_RS02130	28.1990131097313	736.117632159821	-0.734054053744563	0.915315091389883	-4.70621975033358	821	0.0846849086101175	WP_004043378.1	8923410	lcl|NC_013966.1_cds_WP_004043378.1_521	NC_013966.1	gene	48734	49555	+	520	Gene	protein_coding	HVO_A0057	821	IS5 family transposase ISHvo2	HVO_A0057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS5 family transposase(HVO_RS02130)	Haloferax volcanii DS2		GO:0006313~transposition, DNA-mediated		GO:0003677~DNA binding,GO:0004803~transposase activity	IPR002559:Transposase, IS4-like		HVO_RS02130	PF01609:Transposase DDE domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02751	7.4e-71	236.7	X	-	Transposase, IS5 family	HVO_A0057	-4.70621975033358
HVO_RS02165	87.1836702852149	424.379989252265	-0.401859268256018	0.725700674058703	-2.28322678549297	1499	0.274299325941297	WP_013035182.1	8923812	lcl|NC_013966.1_cds_WP_013035182.1_529	NC_013966.1	gene	55398	56897	-	528	Gene	protein_coding	HVO_A0064	1499	cell division control protein Cdc6	HVO_A0064	Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins 	orc13	Orc1-type DNA replication protein	K10725	cdc6A	 archaeal cell division control protein 6		K10725: 	cell division control protein Cdc6(HVO_RS02165)	Haloferax volcanii DS2							HVO_RS02165,					pHV4	arCOG00471	1.4e-181	601.9	L	CDC6	Orc1/Cdc6-related protein, AAA superfamily ATPase	HVO_A0064	-2.28322678549297
HVO_RS02380	450.543701142682	179.008190013515	0.210702870355427	0.426845354895301	1.33164145370191	1166	0.573154645104699	WP_013035157.1	8923597	lcl|NC_013966.1_cds_WP_013035157.1_574	NC_013966.1	gene	110914	112080	-	573	Gene	protein_coding	HVO_A0110	1166	IS4 family transposase	HVO_A0110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS02380)	Haloferax volcanii DS2							HVO_RS02380,					pHV4	arCOG06380	5e-79	262	X	-	Transposase		1.33164145370191
HVO_RS02455	19760.9139999053	35271.8160139299	-0.29190716821923	0.445300294556056	-0.835866179330905	878	0.554699705443944	WP_013035207.1	8923468	lcl|NC_013966.1_cds_WP_013035207.1_593	NC_013966.1	gene	130759	131637	-	592	Gene	protein_coding	HVO_A0133	878	Tat (twin-arginine translocation) pathway signal sequence domain protein	HVO_A0133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	Tat (twin-arginine translocation) pathway signal sequence domain protein(HVO_RS02455)	Haloferax volcanii DS2					IPR006311:Twin-arginine translocation pathway, signal sequence		HVO_RS02455				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG10635	3.1e-17	60.4	S	-	Uncharacterized membrane protein	HVO_A0133	-0.835866179330905
HVO_RS02480	100.949838373221	1047.99739630092	-0.577832121761042	0.886542409989606	-3.37592462663133	611	0.113457590010394	WP_004043070.1	8923237	lcl|NC_013966.1_cds_WP_004043070.1_601	NC_013966.1	gene	136233	136844	-	600	Gene	protein_coding	HVO_A0140	611	phosphohydrolase	HVO_A0140	Not Included in Pathway or Brite	Poorly characterized	General function prediction only		HD family hydrolase	K07023	K07023	putative hydrolases of HD superfamily		K07023: 	phosphohydrolase(HVO_RS02480)	Haloferax volcanii DS2					IPR003607:HD/PDEase domain,IPR006674:HD domain		HVO_RS02480	PF13023:HD domain		SM00471:HDc	Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG01858	0.022	12	R	-	Predicted HD superfamily hydrolase	HVO_A0140	-3.37592462663133
HVO_RS02535	54.4392223973131	554.112445711757	-0.525245620373723	0.857943561039796	-3.34746040640182	1169	0.142056438960204	WP_013035042.1	8923328	lcl|NC_013966.1_cds_WP_013035042.1_612	NC_013966.1	gene	149297	150466	+	611	Gene	protein_coding	HVO_A0151	1169	IS4 family transposase	HVO_A0151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS02535)	Haloferax volcanii DS2							HVO_RS02535				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06380	5.1e-81	268.5	X	-	Transposase	HVO_A0151	-3.34746040640182
HVO_RS02940	310.807834324786	1409.62311334164	-0.516909294405461	0.852103751729159	-2.18121471081748	527	0.147896248270841	WP_004043162.1	8923593	lcl|NC_013966.1_cds_WP_004043162.1_698	NC_013966.1	gene	247481	248008	-	697	Gene	protein_coding	HVO_A0245	527	hypothetical protein	HVO_A0245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS02940)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02940				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02776	1.7e-65	217.9	K	ArsR	Transcriptional regulator containing HTH domain, ArsR family	HVO_A0245	-2.18121471081748
HVO_RS02965	758.587312051061	2820.18943854359	-0.557681181249821	0.877084497707984	-1.89440492821231	374	0.122915502292016	WP_013035110.1	8923659	lcl|NC_013966.1_cds_WP_013035110.1_703	NC_013966.1	gene	252951	253325	-	702	Gene	protein_coding	HVO_A0251	374	MarR family transcriptional regulator	HVO_A0251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	MarR family transcriptional regulator(HVO_RS02965)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated		GO:0003677~DNA binding	IPR005471:Transcription regulator IclR, N-terminal,IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS02965	PF09339:IclR helix-turn-helix domain			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02749	1.4e-28	97.1	K	-	Transcriptional regulator, TrmB family	HVO_A0251	-1.89440492821231
HVO_RS03005	50.6588492831416	586.417623484725	-0.56177547394875	0.879138432117436	-3.53304224944581	1166	0.120861567882564	WP_013035158.1	8923592	lcl|NC_013966.1_cds_WP_013035158.1_713	NC_013966.1	gene	264290	265456	+	712	Gene	protein_coding	HVO_A0262	1166	IS4 family transposase	HVO_A0262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03005)	Haloferax volcanii DS2							HVO_RS03005				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG06380	3.8e-79	262.4	X	-	Transposase	HVO_A0262	-3.53304224944581
HVO_RS03085	2556.33673131962	2830.57605093296	-0.0576122298024799	0.00822770274297047	-0.147017799407984	317	0.99177229725703	WP_013035094.1	8923483	lcl|NC_013966.1_cds_WP_013035094.1_730	NC_013966.1	gene	287605	287922	-	729	Gene	protein_coding	HVO_A0279A	317	DNA-directed RNA polymerase subunit M	HVO_A0279A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	DNA-directed RNA polymerase subunit M(HVO_RS03085)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated		GO:0003899~DNA-directed RNA polymerase activity	IPR001529:DNA-directed RNA polymerase, M/15kDa subunit,IPR019761:DNA-directed RNA polymerase M, 15kDa subunit, conserved site		HVO_RS03085	PF02150:RNA polymerases M/15 Kd subunit		SM00661:RPOL9	Complete proteome,DNA-directed RNA polymerase,Plasmid,Reference proteome,Transcription,	pHV4	arCOG00579	1.4e-12	46	K	RPB9	DNA-directed RNA polymerase, subunit M/Transcription elongation factor TFIIS	HVO_A0279A	-0.147017799407984
HVO_RS03305	22.9877643390428	1131.26644527761	-0.924620199373534	0.895873070269176	-5.62092879019902	581	0.104126929730824	WP_004043238.1	8923711	lcl|NC_013966.1_cds_WP_004043238.1_777	NC_013966.1	gene	334054	334635	+	776	Gene	protein_coding	HVO_A0324	581	hypothetical protein	HVO_A0324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS03305)	Haloferax volcanii DS2							HVO_RS03305				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG09074	3.9e-35	119.3	S	-	Uncharacterized protein	HVO_A0324	-5.62092879019902
HVO_RS03490	62.9802312732114	46.4157536526016	0.0598221024572365	0.143871125133577	0.440284511587858	1166	0.856128874866423	WP_013035191.1	8923768	lcl|NC_013966.1_cds_WP_013035191.1_819	NC_013966.1	gene	378291	379457	-	818	Gene	protein_coding	HVO_A0367	1166	IS4 family transposase	HVO_A0367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03490)	Haloferax volcanii DS2							HVO_RS03490,					pHV4	arCOG06380	3.5e-80	265.8	X	-	Transposase		0.440284511587858
HVO_RS03500	2730.64568502191	2578.85310515715	0.0265411938052459	0.0802527998943388	0.0825125316543274	296	0.919747200105661	WP_013035021.1	8923339	lcl|NC_013966.1_cds_WP_013035021.1_821	NC_013966.1	gene	379843	380139	-	820	Gene	protein_coding	HVO_A0369	296	CopG family transcriptional regulator	HVO_A0369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	CopG family transcriptional regulator(HVO_RS03500)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated			IPR010985:Ribbon-helix-helix,IPR013321:Arc-type ribbon-helix-helix		HVO_RS03500				Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG01010	3.2e-32	108.1	V	StbD	Antitoxin (DNA-binding domain) of toxin-antitoxin stability system	HVO_A0369	0.0825125316543274
HVO_RS03550	202.956137513943	682.326982874793	-0.327435995540363	0.546691231117099	-1.74929530069114	1019	0.453308768882901	WP_013035096.1	8923407	lcl|NC_013966.1_cds_WP_013035096.1_832	NC_013966.1	gene	392914	393933	+	831	Gene	protein_coding	HVO_A0381	1019	peptide ABC transporter	HVO_A0381	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters 	dppB8	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)	K02033	ABC.PE.P	 peptide/nickel transport system permease protein		K02033: 	peptide ABC transporter(HVO_RS03550)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component		HVO_RS03550	PF00528:Binding-protein-dependent transport system inner membrane component			Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,Transport,	pHV4	arCOG00751	4.3e-85	283.5	E	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_A0381	-1.74929530069114
HVO_RS03550	202.956137513943	682.326982874793	-0.327435995540363	0.546691231117099	-1.74929530069114	1019	0.453308768882901	WP_013035096.1	8923407	lcl|NC_013966.1_cds_WP_013035096.1_832	NC_013966.1	gene	392914	393933	+	831	Gene	protein_coding	HVO_A0381	1019	peptide ABC transporter	HVO_A0381	Cellular Processes	Cellular community - prokaryotes	Quorum sensing 	dppB8	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)	K02033	ABC.PE.P	 peptide/nickel transport system permease protein		K02033: 	peptide ABC transporter(HVO_RS03550)	Haloferax volcanii DS2		GO:0006810~transport	GO:0005886~plasma membrane,GO:0016021~integral component of membrane		IPR000515:Binding-protein-dependent transport systems inner membrane component		HVO_RS03550	PF00528:Binding-protein-dependent transport system inner membrane component			Complete proteome,Membrane,Plasmid,Reference proteome,Transmembrane,Transmembrane helix,Transport,	pHV4	arCOG00751	4.3e-85	283.5	E	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	HVO_A0381	-1.74929530069114
HVO_RS03695	165.841841344744	1057.93847471433	-0.483803877838927	0.825344587524012	-2.67337578374124	683	0.174655412475988	WP_013035218.1	8923726	lcl|NC_013966.1_cds_WP_013035218.1_864	NC_013966.1	gene	420828	421511	+	863	Gene	protein_coding	HVO_A0415	683	cyclase	HVO_A0415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	cyclase(HVO_RS03695)	Haloferax volcanii DS2		GO:0019441~tryptophan catabolic process to kynurenine		GO:0004061~arylformamidase activity	IPR007325:Putative cyclase		HVO_RS03695	PF04199:Putative cyclase			Complete proteome,Plasmid,Reference proteome,	pHV4	arCOG02462	4.1e-39	132.3	E	-	Kynurenine formamidase	HVO_A0415	-2.67337578374124
HVO_RS03835	115.066073322143	89.1593680057909	0.0516388440142361	0.126320645723369	0.368004229082266	1166	0.873679354276631	WP_013035066.1	8923698	lcl|NC_013966.1_cds_WP_013035066.1_901	NC_013966.1	gene	456445	457611	-	900	Gene	protein_coding	HVO_A0449	1166	IS4 family transposase	HVO_A0449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	IS4 family transposase(HVO_RS03835)	Haloferax volcanii DS2							HVO_RS03835,					pHV4	arCOG06380	1.4e-80	267.1	X	-	Transposase		0.368004229082266
