	t00_mean	t02_mean	theta	prob	log2FC	length
HVO_RS12855	133.763637255417	163.498683332242	-0.0503554004269092	0.475654676378386	-0.28959303529487	1712
HVO_RS12955	34.5400517524227	343.925137044634	-0.56870516263173	0.269834838273717	-3.31575241482241	734
HVO_RS13045	1235.46986924849	841.994093278442	0.138955508431157	0.208027652028989	0.553177808811674	431
HVO_RS13100	463.637369034116	648.04398115584	-0.137797399664655	0.331302425790108	-0.483094876785013	683
HVO_RS13115	1044.51922754706	1002.18041150395	0.0168656611344748	0.4455977963983	0.0596968054165809	854
HVO_RS13545	1639.3500571847	598.405284753384	0.330107495738679	0.160732347115523	1.45392913055644	389
HVO_RS13795	5649.76122358531	5220.50522472454	0.0365765858969106	0.413472689188548	0.114000462834456	305
HVO_RS13805	2671.19879224107	2804.56328864494	-0.0262907953458082	0.480508818501574	-0.0702887934787536	197
HVO_RS13810	798.186353333954	1099.86814194238	-0.123881594266154	0.360128187229291	-0.462533057860484	572
HVO_RS14080	71.6102213990136	202.581111997881	-0.297814229617601	0.112645735079783	-1.50026223555473	1964
HVO_RS14085	271.976125275269	602.220250819289	-0.205149998230078	0.2203709713937	-1.14681120852625	473
HVO_RS14205	1008.71405195219	643.990136809713	0.159892777087307	0.181202141253885	0.647406762704665	593
HVO_RS14460	472.818543746117	941.783579904959	-0.275030917767318	0.126429241471232	-0.994108950795131	461
HVO_RS14600	299.505605161345	568.648847983717	-0.264756356266978	0.138456422322016	-0.924955031610809	932
HVO_RS14635	1371.43687702483	1470.79241363671	-0.0318195780080135	0.481030879713103	-0.100905419288887	620
HVO_RS14640	88.8724043923538	279.672479586368	-0.27667485762305	0.124724171045038	-1.65393087119121	1112
HVO_RS14935	215.239072521953	408.610756304392	-0.176496490385009	0.262021744800495	-0.92478718693886	818
HVO_RS14985	1995.4130260777	1560.81075221587	0.10170095595861	0.272058455706498	0.354391775949469	266
HVO_RS15030	2940.3631273618	1710.91800657696	0.220095202198033	0.0763702040163211	0.781223712947085	197
HVO_RS15300	982.998108685348	953.295864637164	0.0139525235718535	0.449555394076235	0.0442646027243792	707
HVO_RS15530	1174.70982180806	338.151031121574	0.354840179659812	0.204540935648371	1.79656476650549	512
HVO_RS15550	1017.41238911356	989.675178133193	0.010578962339006	0.453870951379605	0.0398775670220755	509
HVO_RS15585	7090.326029724	6888.27100263295	0.0153953738834186	0.447618900134579	0.0417100642170614	353
HVO_RS15625	572.512980563889	460.624969903071	0.0649269910459928	0.354449011739586	0.313715783804335	932
HVO_RS15645	1156.34193181784	937.514731168815	0.0677180449600754	0.348128667789657	0.302654802877338	416
HVO_RS15650	213.844079162957	187.375834286513	0.0307280928205919	0.423916229243619	0.190624361198642	1919
HVO_RS15690	NA	NA	NA	NA	NA	632
HVO_RS15710	126.902371420131	411.746812859784	-0.379912858277002	0.323549430211344	-1.69803845374261	1169
HVO_RS15770	13235.4951758918	11797.3641586007	0.060679048443385	0.363955203195843	0.165947611411558	374
HVO_RS15840	1197.63714160498	927.520274639591	0.0800317978187996	0.319923237492437	0.368740145620854	398
HVO_RS15990	301.107319659779	383.55296773283	-0.0834523623193927	0.438762771170058	-0.349148045002135	1241
HVO_RS16010	569.769628933079	576.39916412778	-0.00363079927604865	0.468720532268282	-0.0166895212463831	803
HVO_RS16125	3281.78602846654	2741.45480941083	0.0933966661212024	0.289820337086146	0.259539486393921	377
HVO_RS16415	635.51713758745	612.074835818771	0.0131420329815006	0.450618858027318	0.0542229740327749	893
HVO_RS16505	6242.14643653269	6431.66017407367	-0.0207686203426225	0.479045576400471	-0.0431489793793216	188
HVO_RS16635	51239.8798689823	55326.2363045648	-0.042459247285924	0.479304581161258	-0.110696691135585	188
HVO_RS16710	NA	NA	NA	NA	NA	326
HVO_RS16735	479.025583910134	768.345882098708	-0.213606561930148	0.208669781471782	-0.68165319755989	917
HVO_RS16740	576.500193077861	1172.18466381618	-0.238333995098245	0.17439406477626	-1.02380687101991	626
HVO_RS16790	460.64331215608	830.037930481886	-0.201209673361975	0.225863103698891	-0.849527197778056	569
HVO_RS16820	7127.78318036021	4627.85300432747	0.282360993226996	0.0344578566385146	0.623110411783672	209
HVO_RS16925	471.940180553251	412.420010942543	0.0360172912294913	0.414500696987841	0.194489671334038	1010
HVO_RS16965	288.829972192	313.556760866546	-0.0244233253433537	0.480119088074856	-0.118506167119928	1469
HVO_RS16970	965.85813077864	917.872557155822	0.0183499826634818	0.443492294097346	0.0735174403832424	497
HVO_RS16975	1043.13805755517	1059.29883331137	-0.00590598879933438	0.470583818872866	-0.0221795292401745	464
HVO_RS16980	588.329762174301	592.475651200271	-0.00187846581951315	0.467189872566111	-0.0101308446733932	644
HVO_RS16985	979.664114456337	989.917178635188	-0.00438338377189605	0.469355195605678	-0.0150206325753305	554
HVO_RS16990	1882.24442013679	1807.32181550156	0.0211219830318148	0.439422470442618	0.0586005640106899	455
HVO_RS17000	1245.71061284218	1186.67424245733	0.0246373665828827	0.433998702863554	0.0700450085460881	536
HVO_RS17005	1278.85646151577	1299.16768224021	-0.00648670901428598	0.471033224736423	-0.0227333043461813	392
HVO_RS17010	3614.87673437566	3832.97804549816	-0.0457650545111872	0.478020066995292	-0.0845192819229996	176
HVO_RS17015	1372.93628580969	1166.81084031027	0.0798830852802706	0.320264845632105	0.234693980700318	518
HVO_RS17020	534.572236959624	535.795310428885	-0.000624986474364206	0.466040729872811	-0.00329704091089715	743
HVO_RS17025	1313.10315562121	1372.15186002612	-0.017655955294992	0.477816141882654	-0.0634599007227869	356
HVO_RS17030	1037.56382238121	1077.87862460347	-0.012872461176946	0.475355601429003	-0.0549946494853368	398
HVO_RS17040	1794.13076564098	1769.64103891884	0.00774024871942381	0.457275325852914	0.019828297315124	431
HVO_RS17045	9374.87357117152	6967.44239164228	0.174747096394837	0.161747450986419	0.428170065695921	212
HVO_RS17050	550.924352005615	552.034774258068	-0.000691765348086035	0.466102541342787	-0.00290491493295059	914
HVO_RS17055	1413.99165283327	1366.86761319922	0.0176473276228517	0.444492857397986	0.0489000848535585	461
HVO_RS17060	1414.5538134295	1272.48567212512	0.0482198340595095	0.390686939926254	0.152697649773571	422
HVO_RS17065	730.238325354768	709.246919411613	0.0109368003894101	0.453425563551577	0.0420794090114541	725
HVO_RS17070	2580.78882823528	1896.91294540232	0.152939673397754	0.189867634212769	0.444158627464978	251
HVO_RS17075	577.91129220881	585.143282837988	-0.00376968355570004	0.468838616086852	-0.0179418777309908	746
HVO_RS17080	442.691858855424	429.796109502798	0.00872688071983311	0.456114036930106	0.0426504187763992	1016
HVO_RS17085	1365.6520475428	1136.36868502431	0.0768920151741682	0.327126395923997	0.265158967561264	842
HVO_RS17200	296.524262485327	467.398770453276	-0.175325979508263	0.263853680496257	-0.65650378380606	1259
HVO_RS17370	137.67935567623	315.363766658415	-0.268986116581124	0.133248321793865	-1.1957046620768	1649
HVO_RS17375	192.001555277826	417.170597111147	-0.184864639109062	0.249317378436501	-1.11951948054205	917
HVO_RS17380	1293.61635945897	1215.05927466952	0.0190485076634995	0.442484719484726	0.0903831337380919	320
HVO_RS17530	617.926050604107	999.206741189705	-0.204503690556544	0.221271965642513	-0.693349014138739	686
HVO_RS20305	23163.8579111159	22111.1173362022	0.0268673851873004	0.43040398228328	0.0671036219795863	176
HVO_RS17855	28854.8011375389	18004.3637909496	0.256449410222826	0.0158414642560106	0.680464767422671	230
HVO_RS17925	4823.90257806776	3696.90686814447	0.139353987677488	0.207482985298954	0.383882071490626	362
HVO_RS17930	7627.07530865715	5456.26060222845	0.200952364781438	0.117642786469026	0.483217392703737	224
HVO_RS17935	7297.69003974448	5813.56002661028	0.143899880355515	0.201390269929716	0.328017983897637	200
HVO_RS17940	610.65163194091	868.016448149037	-0.100047829326001	0.409152051047431	-0.507372802985914	464
HVO_RS17950	201.099460144662	364.101068059284	-0.135269574414875	0.336442346359755	-0.856429764104817	1073
HVO_RS17980	2225.49030270139	2989.86844588375	-0.136472372785721	0.333990631838971	-0.425958792845333	356
HVO_RS18000	4446.31135884206	4538.53590509834	-0.0128720446311654	0.47535535632608	-0.0296179923057759	266
HVO_RS18005	34578.6950864446	26294.177329553	0.157053815231019	0.184741406690914	0.395140066624362	179
HVO_RS18015	3533.35801204409	4138.20439113261	-0.0858485253536163	0.434859860575712	-0.227964968002985	341
HVO_RS18020	905.075732727122	692.721022010313	0.109069461588243	0.257236401146906	0.385764059600179	1046
HVO_RS18025	1332.40150959343	1255.81786575356	0.0282510099431411	0.428117876144827	0.0854016517660072	638
HVO_RS18030	9702.06890664553	11669.931746617	-0.0940234175714693	0.420547742258367	-0.266431792165615	479
HVO_RS18105	632.552659417133	779.179358692856	-0.0778921269807211	0.447243854502734	-0.300769871549602	782
HVO_RS18110	192.565772809095	450.918707916817	-0.283584368266936	0.118546790306051	-1.22751606916617	1199
HVO_RS18115	13203.154112076	12305.5481623188	0.0345687696103703	0.417138789958384	0.101573691885246	176
HVO_RS18120	5773.51099563262	8140.5430442495	-0.191343878730803	0.239851544242373	-0.495676118391135	194
HVO_RS18125	931.067600522092	1051.78895878196	-0.0359690223447987	0.480792288832427	-0.175887433103362	398
HVO_RS18130	1209.79043467148	1336.25265483921	-0.043451814832445	0.478953631969041	-0.143435655232375	437
HVO_RS18135	4219.39983437292	4076.55406633414	0.0184510951542922	0.443346689175695	0.0496876559465801	350
HVO_RS18145	621.836818990564	991.488662789519	-0.173394241326372	0.266900106108711	-0.673060234746642	779
HVO_RS18150	1717.61625151599	1740.53938343828	-0.00732203973726808	0.47166545745484	-0.0191267118253941	392
HVO_RS18155	1384.55203783269	1492.30763191858	-0.0408018016861748	0.479809273920077	-0.108125692939265	527
HVO_RS18160	6348.01190072512	5476.99979886256	0.0724824657491812	0.337242591962917	0.212919005435497	503
HVO_RS18225	659.443063171976	610.535369811504	0.0203211206372752	0.440617302526721	0.111173224943619	695
HVO_RS20310	463.324751477386	436.259119124994	0.0172258461008355	0.445090447515902	0.0868384669886017	1154
HVO_RS11955	58.6221605420473	431.094285214591	-0.530136889645924	0.295817721181907	-2.87848539241487	608
HVO_RS11720	107.645850125993	267.375768778949	-0.253234625838908	0.1537232744536	-1.31257602255355	914
HVO_RS11705	178.176390068838	224.157057162995	-0.0723394928961059	0.454855504496206	-0.33120374083673	1286
HVO_RS11700	493.203476560483	492.601011621062	0.000332155118794202	0.465133210234009	0.00176337863956144	470
HVO_RS11455	530.384848840353	315.863603921382	0.18598117004782	0.144779297817221	0.747737854554722	1133
HVO_RS11405	1599.79743383397	1707.46584956581	-0.0275917706752095	0.480718276986898	-0.0939674811616083	455
HVO_RS11250	14389.8462286376	16689.0788841329	-0.0829349575177953	0.439585235205211	-0.213853155241871	206
HVO_RS11245	1658.75023369177	1481.85746910183	0.0538977953474647	0.378754631006082	0.162689978633026	392
HVO_RS11065	923.882525601158	1550.77997691396	-0.214420745440068	0.20754583228767	-0.747212687318648	311
HVO_RS10710	1667.16396980146	1985.41916845557	-0.0683721646573631	0.45973591195519	-0.252047622199154	428
HVO_RS10340	990.609148136967	726.26014496858	0.123527386578799	0.231231319834546	0.447829532772483	542
HVO_RS10305	3995.87662511964	4296.2670168852	-0.0379182748233006	0.480481672151067	-0.104571621094851	248
HVO_RS10300	474.948316514626	263.70708190614	0.170033186064007	0.168187803775686	0.84883421351148	908
HVO_RS10190	1900.49282098861	765.393244038205	0.324988739877907	0.148071247717084	1.3121005036898	275
HVO_RS10185	1580.92293976998	703.252343926516	0.298021872767217	0.0719177090507068	1.16865268580111	323
HVO_RS10170	264.629508147671	285.349719963691	-0.0237239099170649	0.479945200305158	-0.108757205428647	848
HVO_RS09940	1422.94935610912	1684.20982423152	-0.0547156129313278	0.472763793532799	-0.243187569028054	758
HVO_RS09845	564.429308172062	642.817933555581	-0.0406366226021461	0.479854503816594	-0.187617276095557	566
HVO_RS09565	1092.81606066903	1300.16243970393	-0.0587693531628997	0.469521905925578	-0.250641290364382	758
HVO_RS09430	171.222614289487	121.768373750388	0.0883086961187186	0.301115479892997	0.491733780384111	1529
HVO_RS09415	743.180424926598	583.626185048747	0.0795027385949391	0.321135615822695	0.348667889361764	368
HVO_RS09410	1981.34123432015	2407.78923307059	-0.0906617198040961	0.426609578788708	-0.281231742459466	260
HVO_RS09405	1807.78703611366	2027.7801142399	-0.0457162667750131	0.478041824006739	-0.165676486709014	461
HVO_RS09390	555.858202651607	724.162774492588	-0.0916269934029936	0.424892997998385	-0.381597113367888	701
HVO_RS09360	106.506763226581	188.602317441433	-0.205003363654423	0.220576171109233	-0.824402358030994	1154
HVO_RS09085	278.916849783245	282.735742723606	-0.0058509319043013	0.470541200387052	-0.0196191841255828	911
HVO_RS09065	413.780429654911	227.556582079507	0.195119148776984	0.128866985361632	0.862640095560977	1109
HVO_RS09060	3841.78263951363	1423.20060976456	0.615693844282678	0.21839809165401	1.43263686263708	203
HVO_RS08955	262.793693148019	169.332785681462	0.148024801056503	0.196060138608704	0.634069322118807	1760
HVO_RS08935	5489.82492666778	5961.08917037521	-0.045691007890025	0.478053085653729	-0.118815812688907	191
HVO_RS08920	4003.31878294885	5605.81618662845	-0.144060889738203	0.318845114349977	-0.485727937892756	923
HVO_RS08875	221.97888882615	106.654574166575	0.177455359794668	0.157885866730009	1.05747663558242	1466
HVO_RS08820	187.271738010149	310.385527410369	-0.156997521515546	0.294577617139808	-0.728928096774116	1430
HVO_RS08815	483.055474747875	796.14970476635	-0.15043674740211	0.306618853705775	-0.720850855173795	905
HVO_RS08670	7634.70980828463	5226.45832830411	0.198763727823067	0.121949206630951	0.546739676204575	257
HVO_RS08570	2566.47019155467	1973.39273396002	0.123783236958735	0.230807588910435	0.379107402356629	287
HVO_RS08515	671.320914726316	323.951162592061	0.270311160823834	0.0178575289856397	1.05122625434131	1007
HVO_RS08450	745.013690549125	603.551377434819	0.0819287904399433	0.31557984713617	0.303790351207268	545
HVO_RS08200	1205.73266268595	1027.1815290522	0.0568307247106615	0.372419988297684	0.231218900610588	533
HVO_RS08070	11474.1141070807	9293.53779978778	0.107395235086688	0.260519392516847	0.304082968937009	281
HVO_RS08065	3026.91276756225	1706.20189982908	0.297830274491218	0.0713872196884962	0.827058723758516	194
HVO_RS08060	799.268154576576	488.116922679947	0.171974503913438	0.165574398279419	0.711452838903368	800
HVO_RS08055	2314.26507302542	1018.71870757241	0.340938767902335	0.183696217067809	1.18379837426369	191
HVO_RS08030	382.062400507575	145.317204528555	0.24138905615616	0.032829688621429	1.39460276833466	860
HVO_RS07955	140.056550939861	177.435801231982	-0.0786090311508723	0.446197797607079	-0.341287666736218	1304
HVO_RS07845	16717.0407798586	13793.788368533	0.0998162419394386	0.276007896984921	0.277300749285883	269
HVO_RS07395	NA	NA	NA	NA	NA	590
HVO_RS07045	1978.90489875722	1287.73939329911	0.162192775441648	0.178317440447615	0.619861624630651	530
HVO_RS07000	680.492490872235	152.568390629195	0.406342946479303	0.189133415081864	2.15712314871049	656
HVO_RS06950	259.913076239333	255.825075180447	0.00456612996734122	0.460822203332308	0.0228715380489763	1139
HVO_RS06875	73.4595820573718	34.7248007245421	0.191207160342579	0.135929690749532	1.08098427296447	2876
HVO_RS06735	238.677309274971	61.0780738049242	0.353514885859667	0.202986375620192	1.966334947635	1814
HVO_RS06705	187.965897675084	94.9044985196712	0.228042544598816	0.0587903336033273	0.985922561568806	1496
HVO_RS06440	2743.0568848224	1887.20793337477	0.160526747884411	0.180411618318928	0.539531152291885	308
HVO_RS06435	1342.29223846782	1125.5333122658	0.0573577896313417	0.371272075144052	0.25409004681231	1265
HVO_RS06420	289.195604994655	148.981940391146	0.186170963845414	0.144469244467623	0.956908169702802	2183
HVO_RS06410	1530.88928463981	1032.33395713747	0.139724090954712	0.206974618667298	0.568460195478287	614
HVO_RS06405	3908.97549620917	2656.23223239991	0.163654933264265	0.17646750665928	0.557409255033403	428
HVO_RS06325	7836.76731421743	7291.2177436951	0.0338717387685617	0.418392786652743	0.1040988752203	254
HVO_RS06245	1161.49073554058	1194.71394584411	-0.00852694813844466	0.472544937043276	-0.0406875837470911	707
HVO_RS06235	82.9951203858793	79.4961493193955	0.0155145287224494	0.447457523422352	0.0621415371679089	1406
HVO_RS06230	101.579862078217	104.259715733768	-0.00725493526079063	0.47161564962378	-0.0375674112896115	1760
HVO_RS06225	1186.06928569626	1022.20026701831	0.0479266721506109	0.391289787581962	0.214510415840578	320
HVO_RS06220	100.34065579154	103.484632052722	-0.0115618211491765	0.474564728853784	-0.0445102645367282	1046
HVO_RS06215	253.87206135217	266.267381049689	-0.0151933319854444	0.476632975919531	-0.0687740677741058	584
HVO_RS06210	11954.2556706304	13363.2794948211	-0.0537767004090249	0.473436827546217	-0.160749800667957	257
HVO_RS06200	3320.26441990421	3244.74779417926	0.00894362851594969	0.455858361440317	0.0331917941504805	332
HVO_RS18570	4693.24882765189	6109.37211392542	-0.154127690231705	0.299774082386013	-0.380437164274139	287
HVO_RS18660	147.37182276789	988.045829855285	-0.541564683614243	0.304919326499175	-2.74511725176443	443
HVO_RS18685	675.221605854468	726.148125627198	-0.0193399764115368	0.478516602606977	-0.104902802580124	587
HVO_RS18880	1299.74372943765	1327.58235715389	-0.00757196682197932	0.471850946501397	-0.0305741670145876	392
HVO_RS18885	303.230481216489	361.625255461426	-0.0414294461442132	0.479630682573617	-0.254080654484127	1190
HVO_RS18960	191.737464467237	306.486131395221	-0.115079372043284	0.378625934547724	-0.67668953355123	1499
HVO_RS19080	1402.24514651699	1805.08347383111	-0.119467830151225	0.369413394511721	-0.36432696474642	692
HVO_RS19125	722.605635823272	671.715308971957	0.0204338784667089	0.440449788306094	0.105358597283732	680
HVO_RS19255	1077.41821776244	1937.68410215838	-0.220606695929712	0.199009754793205	-0.846755024811836	914
HVO_RS04975	998.645672705504	39.4576323866372	0.870392926016151	0.233170547531027	4.66159659293655	446
HVO_RS04980	37.4844259535371	22.4806645227805	0.157037230099091	0.184762202899612	0.737606626608453	1334
HVO_RS04985	40.2154449974686	37.8599776468328	0.0170254402404476	0.445374116073427	0.0870761247869178	1079
HVO_RS04990	27.324745714515	22.1198860390566	0.0642740914434688	0.355919780900305	0.304864117292418	1439
HVO_RS04995	75.0507727169843	58.1934620349034	0.0629714793001615	0.358843941325686	0.367009848605167	1049
HVO_RS05250	39584.8187070339	44402.8392898663	-0.0620072482354392	0.466548879525152	-0.165704686987045	152
HVO_RS05255	6601.22146763722	7058.9473860349	-0.0322031872832672	0.481031212880001	-0.0967200676047979	278
HVO_RS05260	645.669380238143	138.489723904206	0.391389941312478	0.210244341992515	2.22101668074706	665
HVO_RS05375	502.43438372741	144.809303723785	0.322928097981754	0.142688702718059	1.79478090155604	986
HVO_RS05455	1068.91665549412	108.965579613269	0.669612890155725	0.120919132568485	3.29420497998779	449
HVO_RS05560	272.207224298451	171.118340117113	0.138890151125891	0.208116723010824	0.669710962799006	743
HVO_RS05595	1480.53304470485	1189.15036730364	0.0809958129857623	0.317716788419649	0.316185536571688	176
HVO_RS05655	36818.2451671885	29973.9708238736	0.107948888807496	0.259426347728195	0.29671064793146	167
HVO_RS05875	1434.34528762004	1947.97932969725	-0.105008392101557	0.399341583317784	-0.44158600535523	458
HVO_RS09050	2795.75287715828	1860.4102411571	0.191078605233026	0.136155313803939	0.587616056589769	359
HVO_RS05545	16284.5145296163	11623.5806068283	0.178989757415635	0.15563847805902	0.486446156265888	203
HVO_RS11375	793.357376035266	1249.15790231384	-0.227335501216489	0.189700383355208	-0.654913060877796	320
HVO_RS15735	134.658566305789	381.94543467443	-0.306780324947349	0.115416699628322	-1.50406053748346	1022
HVO_RS12020	376.511241537778	207.631548726212	0.146164817555949	0.198448002543331	0.858667268550057	1169
HVO_RS18675	34.4051169490295	195.279317610399	-0.420549121274972	0.402195282713745	-2.50484410601527	2189
HVO_RS15640	72.59811555044	108.295892393885	-0.125122632268102	0.35752030291675	-0.576974517939928	4193
HVO_RS06205	53.8528716550097	48.2724476749796	0.0398733545661055	0.40727540962036	0.157823296108579	2201
HVO_RS17035	1351.65366432395	1420.92435664159	-0.0199925343159066	0.478770880001546	-0.0721042186317542	344
HVO_RS12050	51.2595399915418	79.5739158935854	-0.108602648905737	0.392046136848613	-0.634475065082233	3164
HVO_RS13495	2393.7175872453	3788.08560912647	-0.186286345177522	0.247216036885223	-0.662215983487181	581
HVO_RS16995	606.507974306921	596.58615658081	0.00495444797470258	0.46040608006164	0.0237961126824416	707
HVO_RS13270	353.100948138309	248.141336331205	0.0849387173034732	0.308728759007314	0.508918610095117	1169
HVO_RS15720	455.323197320192	369.961767241813	0.0635800647015174	0.357479592829106	0.299514775322402	1244
HVO_RS16220	2803.26695238991	2202.28037410722	0.103796665068416	0.267749907899884	0.348110986085302	188
HVO_RS15560	1549.39990520069	1278.94028583129	0.0681085208638272	0.347239882966148	0.276760650658378	314
HVO_RS18335	377.447653273757	32.8407046987554	0.527835399729198	0.00767258823954786	3.52271958658729	1169
HVO_RS12405	48.2656588189938	240.752618087025	-0.420063208420707	0.402073299269645	-2.31848251015	1046
HVO_RS06850	168.574184197645	267.263013500125	-0.119784403773878	0.368750092355474	-0.664876581115829	1046
HVO_RS15590	495.547557331657	451.266352806497	0.0389185735721675	0.409091596590892	0.135044305686251	1481
HVO_RS14660	1003.07139973562	1276.02490376919	-0.0712074002380669	0.456296759541898	-0.347232183754875	2483
HVO_RS15535	716.063206507322	577.441995198506	0.0660229884029405	0.351969728975135	0.310410905803303	710
HVO_RS10205	1248.90880989794	1025.59710186367	0.0775940161032697	0.325511714516052	0.284204050926888	662
HVO_RS15305	481.913366000557	762.466487370211	-0.142810180735826	0.321298886639912	-0.661900113115298	1175
HVO_RS14655	NA	NA	NA	NA	NA	1529
HVO_RS15685	NA	NA	NA	NA	NA	272
HVO_RS16920	1724.92674523986	1500.31021625166	0.0539681715579518	0.378603399136708	0.201274259502986	302
HVO_RS15695	NA	NA	NA	NA	NA	290
HVO_RS20090	NA	NA	NA	NA	NA	194
