	t08_mean	t24_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS04545	48.9498163355509	41.8759752632317	0.14783065110362	0.317447836303754	0.225180656463795	611	0.682552163696246	HVO_RS04545
HVO_RS04675	1462.58744096373	1105.22318571045	0.738795090559397	0.965698733886632	0.404185146089782	368	0.0343012661133679	HVO_RS04675
HVO_RS02480	85.0084076287333	85.3316601825364	-0.00415154099782878	0.00161469688199445	-0.00547558096150069	611	0.998385303118006	HVO_RS02480
HVO_RS02940	286.599014914349	177.367799091515	0.579901768810962	0.925926155323178	0.692289536960641	527	0.0740738446768215	HVO_RS02940
HVO_RS03305	18.9556283202636	25.7609958844123	-0.302310821347596	0.646831576231828	-0.442562088956847	581	0.353168423768172	HVO_RS03305
HVO_RS01920	2334.37059755647	4630.72749252698	-2.4767319803267	1	-0.988205243221088	449	0	HVO_RS01920
HVO_RS02130	24.9217770006667	21.1457116968876	0.194049624604603	0.454356563695252	0.23704182302397	821	0.545643436304748	HVO_RS02130
HVO_RS19745	163.390507827132	84.650693366133	0.821088087388724	0.977453648356577	0.948730382272191	626	0.0225463516434227	HVO_RS19745
HVO_RS02045	541.900914928645	778.853718021278	-0.624905332359564	0.910792843084947	-0.523323308129088	302	0.089207156915053	HVO_RS02045
HVO_RS02040	1040.22226671418	940.38008378454	0.183728746185853	0.425392792551408	0.145575935580331	425	0.574607207448592	HVO_RS02040
HVO_RS01975	953.920726542474	513.468373703955	1.31100101233507	0.987341496717178	0.893593960559611	683	0.0126585032828218	HVO_RS01975
HVO_RS01970	631.123968652804	867.61951005455	-0.471494506317695	0.856440964454753	-0.459139080375683	167	0.143559035545247	HVO_RS01970
HVO_RS01960	199.175390088798	674.835372783746	-1.54020777011515	0.997546530636821	-1.76049619675374	395	0.00245346936317903	HVO_RS01960
HVO_RS01955	38.0050833975448	27.4477960510977	0.369798821447623	0.806906812536912	0.469502088981352	704	0.193093187463088	HVO_RS01955
HVO_RS03500	680.627528548311	434.785522902768	0.637823046727388	0.929849327108181	0.646561599884442	296	0.0701506728918189	HVO_RS03500
HVO_RS02535	78.0975480801128	36.7312204531245	0.800044274873784	0.975061326444363	1.08827042209295	1169	0.0249386735556369	HVO_RS02535
HVO_RS03835	102.57392460734	81.1711573788673	0.268658112851509	0.634959556285783	0.337624939548877	1166	0.365040443714217	HVO_RS03835
HVO_RS03085	1360.19895131617	1174.25869571638	0.378722370245095	0.81763827579205	0.212067407428022	317	0.18236172420795	HVO_RS03085
HVO_RS03550	49.4089107071803	37.3231098308463	0.297541553101332	0.693794251939294	0.404702050552298	1019	0.306205748060706	HVO_RS03550
HVO_RS02965	294.643076482857	664.921951701016	-0.982472782054515	0.988802485642477	-1.17421664135949	374	0.0111975143575227	HVO_RS02965
HVO_RS19945	41.0932322081109	43.4682657915984	-0.0573210119168087	0.0284327892583052	-0.0810617282068194	881	0.971567210741695	HVO_RS19945
HVO_RS02380	334.742489090929	288.701566594709	0.193463238345146	0.452741128684432	0.213472748748121	1166	0.547258871315568	HVO_RS02380
HVO_RS03005	55.3841931369613	44.6602353603409	0.134782457909246	0.276791502477808	0.310483430061143	1166	0.723208497522192	HVO_RS03005
HVO_RS20080	5867.39910856181	4161.92103345932	0.725553326284793	0.962092370854975	0.495471537205591	194	0.0379076291450247	HVO_RS20080
HVO_RS02165	9.4431359434604	16.4514128015451	-0.402972226892796	0.777830475699832	-0.800873539260357	1499	0.222169524300168	HVO_RS02165
HVO_RS03490	70.1683703346906	48.5468062206439	0.406398276454	0.846943928157917	0.53144446882948	1166	0.153056071842083	HVO_RS03490
HVO_RS02455	38187.1684545414	23123.4033385411	4.30472615379448	1	0.723734197768014	878	0	HVO_RS02455
HVO_RS03695	179.688373794096	106.894212722417	0.651422219303196	0.933513347552008	0.749313319215756	683	0.0664866524479919	HVO_RS03695
HVO_RS19720	881.405950505077	470.317677492764	0.93431440323017	0.986366908946158	0.906171077743617	200	0.0136330910538416	HVO_RS19720
HVO_RS19805	1114.02019745098	531.49479769446	1.03822225895428	0.991357183666444	1.06764791357355	233	0.00864281633355612	HVO_RS19805
HVO_RS20145	1088.01336696305	569.283445608788	1.14180672499653	0.990091982912397	0.934477228337823	719	0.00990801708760303	HVO_RS20145
HVO_RS20160	296.022299467361	151.714546070485	0.972754406433803	0.988808885433455	0.964346443917254	1430	0.0111911145665454	HVO_RS20160
HVO_RS20165	268.154492885736	151.667575570673	0.72420493256132	0.961671395773322	0.822151735380072	1373	0.0383286042266779	HVO_RS20165
HVO_RS12285	17.1462026366801	30.5353210038797	-0.618171987841141	0.909463494207764	-0.832589913031543	1193	0.0905365057922364	HVO_RS12285
HVO_RS12345	139.193578314533	73.9505154636293	0.784929032269174	0.973282579648411	0.912460545479474	1877	0.0267174203515893	HVO_RS12345
HVO_RS12475	109.400755973081	83.9322847700716	0.297329334093002	0.693386847770653	0.382324948463524	446	0.306613152229347	HVO_RS12475
HVO_RS12560	301.003215654748	477.002904801286	-0.68813506277205	0.931464336713328	-0.664219152269878	920	0.0685356632866725	HVO_RS12560
HVO_RS12625	16.9421672926618	34.6471181787694	-0.6009313020468	0.906284062552243	-1.03211691889256	1208	0.0937159374477573	HVO_RS12625
HVO_RS12645	114.888094507035	81.9005185586997	0.395982976455604	0.836620956703402	0.488284812237107	452	0.163379043296598	HVO_RS12645
HVO_RS12715	539.188485358752	384.984302097858	0.520404635083491	0.917238984673675	0.485990066880758	464	0.082761015326325	HVO_RS12715
HVO_RS12795	19.5564161543017	14.0104394012518	0.383051547254086	0.822625113358013	0.481139807993251	1931	0.177374886641987	HVO_RS12795
HVO_RS12855	1.70584184823788	15.8026626657811	-2.56001057233858	1	-3.21161186239685	1712	1.11022302462516e-16	HVO_RS12855
HVO_RS12955	8.57602151815274	14.7607133413041	-0.322193575516956	0.679350872758688	-0.783382013448053	734	0.320649127241312	HVO_RS12955
HVO_RS13045	211.774007001623	215.245039024856	-0.0186131995940624	0.000208862659515585	-0.0234544619369032	431	0.999791137340484	HVO_RS13045
HVO_RS13100	253.364631701383	298.815079478265	-0.184659045129574	0.357987932317923	-0.238037808183773	683	0.642012067682077	HVO_RS13100
HVO_RS13115	549.33732808052	355.610592976071	0.554354279616505	0.924795687959547	0.62739402791361	854	0.0752043120404531	HVO_RS13115
HVO_RS13545	748.204173063432	420.322454545734	0.76655086116201	0.970883773962392	0.831935481979125	389	0.0291162260376084	HVO_RS13545
HVO_RS13795	7399.61972337296	4513.82170948782	2.29754985681183	1	0.713101695624331	305	0	HVO_RS13795
HVO_RS13805	1270.13001136238	733.551261578052	1.31363817511773	0.98733216402154	0.792006487729372	197	0.0126678359784599	HVO_RS13805
HVO_RS13810	696.307875959237	463.030628911718	0.552467923824354	0.924587475956523	0.588617712702166	572	0.0754125240434773	HVO_RS13810
HVO_RS14080	60.9049254623841	55.8475415138756	0.0989375749075306	0.169348334933435	0.12506513284507	1964	0.830651665066565	HVO_RS14080
HVO_RS14085	26.639149963265	45.103339251671	-0.292701681182545	0.629016837034875	-0.759686200443163	473	0.370983162965125	HVO_RS14085
HVO_RS14205	74.2610500848709	468.791574443708	-1.73157952820561	0.999999918087675	-2.65826901973131	593	8.19123254780507e-08	HVO_RS14205
HVO_RS14460	140.04748737903	127.253601045894	0.0798106280337662	0.119077812163105	0.138209617424919	461	0.880922187836895	HVO_RS14460
HVO_RS14600	295.487995081208	112.833565868471	1.25331115136996	0.991053118948927	1.38890321231007	932	0.00894688105107311	HVO_RS14600
HVO_RS14635	1322.35077325936	731.60308357687	1.33764343002752	0.988316449532712	0.853971863068199	620	0.0116835504672883	HVO_RS14635
HVO_RS14640	19.8127691368115	19.2926671488383	0.0348172460733775	0.0336983375954901	0.0383779278675725	1112	0.96630166240451	HVO_RS14640
HVO_RS14935	34.6225426680568	49.4005289161127	-0.331770576469457	0.693095534775117	-0.512814808739332	818	0.306904465224883	HVO_RS14935
HVO_RS14985	313.647419356168	219.672296069543	0.318650230859029	0.732062343139291	0.513790756401029	266	0.267937656860709	HVO_RS14985
HVO_RS15030	766.579919654365	316.860761335564	1.09830557337419	0.990443404605257	1.2745871939667	197	0.00955659539474307	HVO_RS15030
HVO_RS15300	258.164636740394	228.389336955069	0.168793648364419	0.381628397955308	0.17679609884713	707	0.618371602044692	HVO_RS15300
HVO_RS15530	334.926527854385	192.661467105594	0.638525542182853	0.930011819764791	0.797776592249411	512	0.069988180235209	HVO_RS15530
HVO_RS15550	386.484346425561	149.391625535235	1.18052881264045	0.991164301199812	1.37131070554654	509	0.00883569880018831	HVO_RS15550
HVO_RS15585	1007.43352223055	3152.16938054378	-3.50004634063241	1	-1.64566041709712	353	3.33066907387547e-16	HVO_RS15585
HVO_RS15625	54.0383664448294	51.8327479076524	0.0480982971668162	0.0536081025849203	0.0601201832344899	932	0.94639189741508	HVO_RS15625
HVO_RS15645	124.830333454759	77.0780641039003	0.629499896203191	0.928233901464131	0.695576305632511	416	0.071766098535869	HVO_RS15645
HVO_RS15650	14.7611251039388	7.81607273555481	0.662253351143135	0.937230371250114	0.917286890828294	1919	0.0627696287498862	HVO_RS15650
HVO_RS15690	1180.24104262572	592.750501767564	1.29387401002245	0.987923147016563	0.993584649656865	632	0.0120768529834371	HVO_RS15690
HVO_RS15710	80.7899346474028	52.1416872413373	0.476383113667095	0.897276615642386	0.6317382960574	1169	0.102723384357614	HVO_RS15710
HVO_RS15770	6953.45910443311	10974.2807357756	-1.4880430156614	0.995256420469921	-0.658323635125508	374	0.00474357953007931	HVO_RS15770
HVO_RS15840	87.0153698813034	167.342605348422	-0.65679965918339	0.918987326294941	-0.943462643901288	398	0.0810126737050594	HVO_RS15840
HVO_RS15990	87.5133388831983	100.907581435025	-0.17077310423421	0.317121756502141	-0.205459735700812	1241	0.682878243497859	HVO_RS15990
HVO_RS16010	99.9986191376624	66.0017279283636	0.35705529218374	0.790462390677593	0.599404378327333	803	0.209537609322407	HVO_RS16010
HVO_RS16125	2988.56439152306	2588.77638962649	0.544657975074573	0.923454955960482	0.207182272211204	377	0.0765450440395182	HVO_RS16125
HVO_RS16415	130.407386556546	115.527837964055	0.155668995134028	0.341715303395979	0.174785059225087	893	0.658284696604021	HVO_RS16415
HVO_RS16505	2971.08689927918	2933.48581416759	0.0384223706547047	0.0386566139218113	0.0183747867850658	188	0.961343386078189	HVO_RS16505
HVO_RS16635	29542.3868797842	41263.6632759404	-0.726646433872863	0.948745842559626	-0.482085511970508	188	0.0512541574403736	HVO_RS16635
HVO_RS16710	496.957139687211	301.361056905759	0.528094165283025	0.919655796482641	0.721628433115826	326	0.0803442035173592	HVO_RS16710
HVO_RS16735	314.038923293738	145.704934565962	1.18845005118809	0.991473995494265	1.10789364608442	917	0.00852600450573493	HVO_RS16735
HVO_RS16740	550.693409343508	399.841592334118	0.453407601013152	0.883726660976048	0.461820790573172	626	0.116273339023952	HVO_RS16740
HVO_RS16790	152.100981395386	146.566680654345	0.051672263694585	0.0597449606746123	0.0534722922249911	569	0.940255039325388	HVO_RS16790
HVO_RS16820	6437.87624699891	3427.20105353359	3.534691005777	0.999999999999999	0.909554015979062	209	5.55111512312578e-16	HVO_RS16820
HVO_RS16925	15.5864937205924	37.6556919976559	-0.804915500428221	0.96913175442166	-1.27257153650878	1010	0.0308682455783403	HVO_RS16925
HVO_RS16965	40.7083717127836	121.986823158651	-1.18350228068603	0.995091938123445	-1.58332789672725	1469	0.00490806187655513	HVO_RS16965
HVO_RS16970	129.816938241103	532.630860018231	-2.28898992431617	1	-2.03665738362454	497	0	HVO_RS16970
HVO_RS16975	54.3117152268291	491.296308919986	-1.6872478610142	0.999996680670129	-3.17725806917399	464	3.31932987052141e-06	HVO_RS16975
HVO_RS16980	4.88726692105909	152.5027943798	-3.57330516542643	1	-4.96366396746172	644	1.11022302462516e-16	HVO_RS16980
HVO_RS16985	53.9281277059444	952.776123908467	-2.30758101133746	1	-4.14302740856042	554	0	HVO_RS16985
HVO_RS16990	200.627066728958	2232.21572000873	-3.48572789776516	1	-3.47588829597513	455	3.33066907387547e-16	HVO_RS16990
HVO_RS17000	137.95735164431	1222.03563863965	-2.72543961771541	1	-3.14699211558041	536	1.11022302462516e-16	HVO_RS17000
HVO_RS17005	80.2908137031137	867.427285936606	-3.14711969348531	1	-3.43343598605273	392	1.11022302462516e-16	HVO_RS17005
HVO_RS17010	214.412748488729	3072.69942102789	-3.02716562396188	1	-3.84104405308945	176	0	HVO_RS17010
HVO_RS17015	151.891193546454	1406.1344053502	-2.46671431874765	1	-3.21062436920164	518	1.11022302462516e-16	HVO_RS17015
HVO_RS17020	19.0514949922573	124.075731989348	-1.43555657457285	0.994511696325717	-2.7032448487155	743	0.0054883036742831	HVO_RS17020
HVO_RS17025	57.4891519368974	791.726188176915	-2.9059839294874	1	-3.78363991884657	356	2.22044604925031e-16	HVO_RS17025
HVO_RS17030	63.2643195409458	395.202196687609	-2.17056224164199	1	-2.64312699780456	398	0	HVO_RS17030
HVO_RS17040	255.589318795063	1532.37405315776	-3.41824969750707	1	-2.58386905101115	431	1.11022302462516e-16	HVO_RS17040
HVO_RS17045	1781.90101918528	12470.6727047208	-5.55362637159957	0.999999999999999	-2.80705018492073	212	1.11022302462516e-15	HVO_RS17045
HVO_RS17050	58.5402606693161	326.024450222188	-2.07797844575938	1	-2.47747908857352	914	0	HVO_RS17050
HVO_RS17055	215.043509767077	1324.60808341243	-2.58604193672785	1	-2.62286507236663	461	1.11022302462516e-16	HVO_RS17055
HVO_RS17060	261.002177451914	1176.73010086199	-2.29092252657626	1	-2.17264970861607	422	1.11022302462516e-16	HVO_RS17060
HVO_RS17065	84.6726840339728	504.98261860942	-2.1359288954535	1	-2.57626520467539	725	0	HVO_RS17065
HVO_RS17070	363.878676930551	2486.72508704479	-2.81788890054095	1	-2.77271760552848	251	0	HVO_RS17070
HVO_RS17075	50.6284165763333	245.485581607792	-2.44160618862837	1	-2.27761902232023	746	0	HVO_RS17075
HVO_RS17080	61.9672404401745	251.298127477775	-1.5962607091569	0.999482491486668	-2.01982229321465	1016	0.000517508513331766	HVO_RS17080
HVO_RS17085	693.453959483919	1237.38311407268	-1.29286697131971	0.991619290374475	-0.835420245553184	842	0.00838070962552473	HVO_RS17085
HVO_RS17200	42.4943916439769	92.4814710394616	-0.94846045242128	0.985350493118693	-1.12189189723518	1259	0.0146495068813071	HVO_RS17200
HVO_RS17370	83.9880617459712	64.7160651101275	0.348280599213092	0.778334967119644	0.376060383348855	1649	0.221665032880356	HVO_RS17370
HVO_RS17375	24.0142649249272	20.8982808795443	0.111012143919988	0.204176201366434	0.200507379281589	917	0.795823798633566	HVO_RS17375
HVO_RS17380	68.8326253379572	52.406977725753	0.294632415485694	0.688187589736634	0.393333624535389	320	0.311812410263366	HVO_RS17380
HVO_RS17530	350.958214330815	136.374266794685	1.39704767910159	0.995139823283796	1.36372783104613	686	0.0048601767162042	HVO_RS17530
HVO_RS20305	33911.7488294268	15133.328391005	4.72267156095714	1	1.16405586045646	176	0	HVO_RS20305
HVO_RS17855	17337.7220221504	21939.7680848991	-0.681749515758955	0.9286082274099	-0.339633918335047	230	0.0713917725901001	HVO_RS17855
HVO_RS17925	1578.09900120683	7887.1772680982	-5.20378882420142	0.999999999999999	-2.32132135340427	362	5.55111512312578e-16	HVO_RS17925
HVO_RS17930	2353.32111523547	11642.9779879098	-10.4154803634978	1	-2.3066900137694	224	0	HVO_RS17930
HVO_RS17935	2014.87185138252	10983.3115014795	-6.84928388276746	0.999999999999999	-2.44655310742997	200	7.7715611723761e-16	HVO_RS17935
HVO_RS17940	47.447676215884	175.245575055185	-0.948853092995765	0.985382993516904	-1.88496867963453	464	0.0146170064830958	HVO_RS17940
HVO_RS17950	7.33068048174381	22.7375345244644	-0.95717331815406	0.986123660852948	-1.63305679836902	1073	0.0138763391470519	HVO_RS17950
HVO_RS17980	2272.69680599496	1542.93427196968	0.846753113007622	0.980101885725898	0.558728625842636	356	0.0198981142741025	HVO_RS17980
HVO_RS18000	4118.23526390996	2168.60848394301	1.97897881216434	1	0.925256634321527	266	0	HVO_RS18000
HVO_RS18005	29964.0303200523	28004.7207689544	0.284124221075502	0.667301630729259	0.0975616434851933	179	0.332698369270741	HVO_RS18005
HVO_RS18015	918.776975522933	5410.52737838866	-4.62655784586302	1	-2.55798261574084	341	0	HVO_RS18015
HVO_RS18020	154.970490881289	1315.42961476738	-3.33788898898786	1	-3.08546862354699	1046	0	HVO_RS18020
HVO_RS18025	367.5045366906	1252.43120156736	-2.45321861991003	1	-1.76889739096757	638	0	HVO_RS18025
HVO_RS18030	4083.32493390098	8941.57093020416	-1.5961765521928	0.999480840644832	-1.13078394268439	479	0.000519159355167886	HVO_RS18030
HVO_RS18105	191.195515403028	307.12029874337	-0.562583019984149	0.899123909314072	-0.683755184140373	782	0.100876090685928	HVO_RS18105
HVO_RS18110	114.195107826965	117.683556598044	-0.0308821401887845	0.00393476090311773	-0.0434119067929307	1199	0.996065239096882	HVO_RS18110
HVO_RS18115	5167.65604747748	25322.7430892572	-3.30820505034355	1	-2.29285173893053	176	0	HVO_RS18115
HVO_RS18120	1216.61256317127	8379.95281876555	-3.14315722555482	1	-2.78407231403456	194	1.11022302462516e-16	HVO_RS18120
HVO_RS18125	63.2508542846944	169.046268322506	-1.15147837669152	0.994942725251095	-1.41826129873496	398	0.00505727474890538	HVO_RS18125
HVO_RS18130	180.057202354809	722.730654231973	-1.71337204257041	0.999999585999652	-2.00500277771088	437	4.14000348114563e-07	HVO_RS18130
HVO_RS18135	2346.95388272966	6226.62934398573	-2.26491574378754	1	-1.40766190825269	350	1.11022302462516e-16	HVO_RS18135
HVO_RS18145	212.140246088532	684.999519920417	-1.51124188943384	0.996182409207196	-1.69108462990992	779	0.00381759079280397	HVO_RS18145
HVO_RS18150	413.545540320929	1492.47541080214	-2.07082763602378	1	-1.85158904741318	392	0	HVO_RS18150
HVO_RS18155	373.304080976445	1276.69525845086	-1.81597910118579	0.999999999992878	-1.77399101572065	527	7.1223027475753e-12	HVO_RS18155
HVO_RS18160	3841.14560593719	8173.53966273895	-1.67924449549047	0.999994086896779	-1.08942433943509	503	5.91310322139993e-06	HVO_RS18160
HVO_RS18225	40.7576965100122	30.9141738707833	0.342288678574131	0.769658073086017	0.398804064944317	695	0.230341926913983	HVO_RS18225
HVO_RS20310	107.715371608269	52.2801828280186	0.869496212180083	0.982029260688817	1.04288805404778	1154	0.0179707393111828	HVO_RS20310
HVO_RS11955	51.7664456770075	50.8480045659558	0.0199525545227122	0.0168044342443164	0.0258261057280369	608	0.983195565755684	HVO_RS11955
HVO_RS11720	34.4295840258561	31.1359804599866	0.0984855922632023	0.168078179792202	0.145066040703503	914	0.831921820207798	HVO_RS11720
HVO_RS11705	9.7939026132475	45.1023718744981	-1.27097779704806	0.992154651844562	-2.20324754927985	1286	0.00784534815543791	HVO_RS11705
HVO_RS11700	23.4437855873643	48.2258376638338	-0.754407770479987	0.958049623726122	-1.0406007496566	470	0.0419503762738783	HVO_RS11700
HVO_RS11455	116.649602666254	181.717607249952	-0.53758274483301	0.893454179660481	-0.639516820877255	1133	0.106545820339519	HVO_RS11455
HVO_RS11405	1829.34200860147	740.76465474366	1.84421733014657	0.999999999992021	1.30423765468214	455	7.97906185567854e-12	HVO_RS11405
HVO_RS11250	10050.9480851439	6163.06403906932	0.921116711213978	0.985526949879191	0.705611907232095	206	0.0144730501208086	HVO_RS11250
HVO_RS11245	397.665105222768	509.953721578602	-0.253083444968956	0.541708365312218	-0.358812355681414	392	0.458291634687782	HVO_RS11245
HVO_RS11065	673.298645244591	471.02355178861	0.453573159446882	0.883831498597485	0.515447363695907	311	0.116168501402515	HVO_RS11065
HVO_RS10710	1643.92984249852	1853.37043985181	-0.269156758579043	0.57955193095952	-0.173002535992015	428	0.42044806904048	HVO_RS10710
HVO_RS10340	252.748345978554	231.28031078157	0.0853731974860905	0.132978635492092	0.12805919841385	542	0.867021364507908	HVO_RS10340
HVO_RS10305	3420.74537764075	1484.59437053562	2.27842392737516	1	1.20424191806454	248	0	HVO_RS10305
HVO_RS10300	71.0502853896917	45.3036370554022	0.518203428911799	0.916475824647714	0.649213567385732	908	0.0835241753522855	HVO_RS10300
HVO_RS10190	206.109069123118	221.330803463061	-0.0707209432281694	0.0493771396099344	-0.102796263431096	275	0.950622860390066	HVO_RS10190
HVO_RS10185	146.197265639031	205.309297975468	-0.367774420505069	0.737488203857624	-0.489882636706309	323	0.262511796142376	HVO_RS10185
HVO_RS10170	74.2184900934728	56.3556462732043	0.326090939999807	0.744500226708116	0.397218489757158	848	0.255499773291884	HVO_RS10170
HVO_RS09940	1758.74694534257	921.116181563728	1.38231267100791	0.993413850589814	0.933092875857831	758	0.00658614941018576	HVO_RS09940
HVO_RS09845	433.787964379118	546.15595713206	-0.387907576973428	0.760369559405186	-0.332322952202887	566	0.239630440594814	HVO_RS09845
HVO_RS09565	961.572925713009	585.305486512496	0.742564297930666	0.966574648548831	0.716206473532841	758	0.0334253514511694	HVO_RS09565
HVO_RS09430	14.4092866449538	15.5964267912423	-0.102419188812228	0.118593211933046	-0.114216624949166	1529	0.881406788066954	HVO_RS09430
HVO_RS09415	89.8253741254991	108.963685939662	-0.200357026145377	0.402779852447929	-0.278652467442317	368	0.597220147552071	HVO_RS09415
HVO_RS09410	980.907141407353	720.647993617897	0.456710797932038	0.885808670091027	0.444821833311123	260	0.114191329908973	HVO_RS09410
HVO_RS09405	1245.55208738074	865.247486899279	0.592080478020596	0.925872463152364	0.525600603265517	461	0.0741275368476364	HVO_RS09405
HVO_RS09390	516.442249046319	244.217825076452	1.03986095759775	0.991364544797311	1.08043852507877	701	0.00863545520268894	HVO_RS09390
HVO_RS09360	57.2750414561553	32.728731085673	0.729118143227756	0.963145065378195	0.807348928529204	1154	0.0368549346218052	HVO_RS09360
HVO_RS09085	131.356208733277	74.3436711108268	0.47365680042389	0.895776765632706	0.821202557316688	911	0.104223234367294	HVO_RS09085
HVO_RS09065	129.080634819656	88.4150358225073	0.353469400935571	0.785590866062167	0.545908938457429	1109	0.214409133937833	HVO_RS09065
HVO_RS09060	1867.82217782382	1146.50907432247	0.90967761356003	0.984793969378119	0.704109339243762	203	0.0152060306218813	HVO_RS09060
HVO_RS08955	128.754223536182	68.3906044043267	0.865855633562314	0.981746074449423	0.912749713525	1760	0.0182539255505768	HVO_RS08955
HVO_RS08935	4389.94387108043	3749.18271890484	0.376485472742591	0.815010575235446	0.227626355838002	191	0.184989424764554	HVO_RS08935
HVO_RS08920	5960.87265940927	2417.33934965672	3.37993416764981	1	1.30210353874037	923	4.44089209850063e-16	HVO_RS08920
HVO_RS08875	21.4619922425951	18.2095159120008	0.153040747138327	0.333607131688626	0.237091432980944	1466	0.666392868311374	HVO_RS08875
HVO_RS08820	124.34594144034	124.275943121345	0.00058915403276939	0.00339272456392214	0.000812367990301287	1430	0.996607275436078	HVO_RS08820
HVO_RS08815	643.243095773788	394.458338516917	0.621505205950001	0.927118953824931	0.705491131680113	905	0.0728810461750691	HVO_RS08815
HVO_RS08670	4029.53708662296	3989.79648210506	0.0419542406416377	0.0438438129298029	0.0142989543725596	257	0.956156187070197	HVO_RS08670
HVO_RS08570	915.809640623575	1053.73864845636	-0.286607073930358	0.61698027362621	-0.202397432331432	287	0.38301972637379	HVO_RS08570
HVO_RS08515	179.677557395142	285.52809342554	-0.52614556340156	0.890035171412516	-0.668222480494773	1007	0.109964828587484	HVO_RS08515
HVO_RS08450	401.400091660039	312.292254791973	0.352390100574286	0.784101616314323	0.362144156839584	545	0.215898383685677	HVO_RS08450
HVO_RS08200	236.172454728927	734.819830908297	-1.82109748513245	0.99999999999636	-1.63754985151859	533	3.64042129774589e-12	HVO_RS08200
HVO_RS08070	9861.32045829807	13063.7580410278	-1.56861026693954	0.998730029474574	-0.405717230002338	281	0.00126997052542643	HVO_RS08070
HVO_RS08065	1347.23098758848	1357.20259182421	-0.0116850704849336	0.000136060267868499	-0.0106388630010097	194	0.999863939732132	HVO_RS08065
HVO_RS08060	297.039214777162	488.067520718106	-0.753374148304302	0.957764368076333	-0.716427341787181	800	0.0422356319236669	HVO_RS08060
HVO_RS08055	592.357392493214	730.280022698106	-0.159111645718915	0.282105079115231	-0.301981892061397	191	0.717894920884769	HVO_RS08055
HVO_RS08030	42.1029031945742	41.5517129481275	0.0121359608015442	0.0102232282882085	0.0190117647901259	860	0.989776771711791	HVO_RS08030
HVO_RS07955	56.7310548414712	90.7706182398958	-0.526233963672413	0.890064222983154	-0.678086694317835	1304	0.109935777016846	HVO_RS07955
HVO_RS07845	20180.6473722526	16191.6036863899	0.991591119466629	0.98991205558937	0.317726571737661	269	0.0100879444106295	HVO_RS07845
HVO_RS07395	1488.49206450851	3267.73205846196	-2.4662325945102	1	-1.13443816259514	590	1.11022302462516e-16	HVO_RS07395
HVO_RS07045	953.183318755555	1737.47612738065	-1.429447844009	0.994522039674692	-0.866167546707042	530	0.00547796032530823	HVO_RS07045
HVO_RS07000	31.190211764554	47.0787832399619	-0.44676776676209	0.830237731518829	-0.593983686273519	656	0.169762268481171	HVO_RS07000
HVO_RS06950	73.1921891877822	140.553981617237	-0.582054366343655	0.902849806430156	-0.941362720492536	1139	0.0971501935698436	HVO_RS06950
HVO_RS06875	6.56620284526159	5.19305759323972	0.292546814655867	0.684122083171088	0.338475093178801	2876	0.315877916828912	HVO_RS06875
