	X02_mean	p0_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004044886.1_3938	0.372277477585165	57.3619834832092	-3.1923456436663	0.999999999999998	-7.26757276347952	188	1.77635683940025e-15	lcl|NC_013967.1_cds_WP_004044886.1_3938
lcl|NC_013967.1_cds_3937	129.002582139122	390.206833588898	-1.36762821147997	0.997905687273442	-1.59683910052061	318	0.00209431272655825	lcl|NC_013967.1_cds_3937
lcl|NC_013967.1_cds_WP_004044873.1_3936	9.41125778148336	13.6197507690342	-0.216483543293904	0.674070759338963	-0.533240851314594	593	0.325929240661037	lcl|NC_013967.1_cds_WP_004044873.1_3936
lcl|NC_013967.1_cds_WP_004044866.1_3932	432.212699178406	354.56720338349	0.2698104863901	0.773525607953764	0.285682365193944	203	0.226474392046236	lcl|NC_013967.1_cds_WP_004044866.1_3932
lcl|NC_013967.1_cds_WP_004044864.1_3931	91.2964833442068	9.92028939974217	1.67582908266221	0.999970313849968	3.20210517663168	680	2.9686150031849e-05	lcl|NC_013967.1_cds_WP_004044864.1_3931
lcl|NC_013967.1_cds_WP_004044862.1_3930	15.9775741452861	0.676885172201509	2.51661834582224	1	4.56099345847509	233	0	lcl|NC_013967.1_cds_WP_004044862.1_3930
lcl|NC_013967.1_cds_WP_004044860.1_3929	1.12385653610616	1.02171346747398	0.0737994649742934	0.182953829190521	0.137467223579916	1325	0.817046170809479	lcl|NC_013967.1_cds_WP_004044860.1_3929
lcl|NC_013967.1_cds_WP_004044859.1_3928	159.915901156755	221.466603100303	-0.47137335208938	0.923982609382172	-0.469775758887625	296	0.0760173906178279	lcl|NC_013967.1_cds_WP_004044859.1_3928
lcl|NC_013967.1_cds_WP_004044857.1_3927	16.1959393366438	7.70384396800145	0.567681790959977	0.953144745050695	1.07198175583742	965	0.0468552549493048	lcl|NC_013967.1_cds_WP_004044857.1_3927
lcl|NC_013967.1_cds_WP_004044855.1_3926	16.5573518259018	16.7276001888939	-0.00752558513136637	0.00266291016131903	-0.0147585377841213	1823	0.997337089838681	lcl|NC_013967.1_cds_WP_004044855.1_3926
lcl|NC_013967.1_cds_WP_004044843.1_3923	42.7810146447831	16.8018807027569	0.417673831070634	0.895596559729945	1.34834797079969	209	0.104403440270055	lcl|NC_013967.1_cds_WP_004044843.1_3923
lcl|NC_013967.1_cds_WP_004044837.1_3919	1.77415795513184	1.07527430055839	0.388764758553464	0.882070172307407	0.722429724301072	1259	0.117929827692593	lcl|NC_013967.1_cds_WP_004044837.1_3919
lcl|NC_013967.1_cds_WP_049914907.1_3918	5.07718257405808	26.5989324749128	-0.845650584967674	0.988756164182006	-2.38926830055297	584	0.0112438358179936	lcl|NC_013967.1_cds_WP_049914907.1_3918
lcl|NC_013967.1_cds_WP_004044834.1_3916	21.8575234926477	39.6103524667411	-0.463665489740174	0.921306492665751	-0.857747589278742	665	0.0786935073342488	lcl|NC_013967.1_cds_WP_004044834.1_3916
lcl|NC_013967.1_cds_WP_004044830.1_3913	1065.34240062366	5122.51628054191	-4.6687535506607	1	-2.26553547786972	191	1.11022302462516e-16	lcl|NC_013967.1_cds_WP_004044830.1_3913
lcl|NC_013967.1_cds_WP_004044828.1_3912	17.0267571446916	159.403105638359	-2.19017173465803	1	-3.22680414176723	416	0	lcl|NC_013967.1_cds_WP_004044828.1_3912
lcl|NC_013967.1_cds_WP_004044826.1_3911	10.8136590875009	44.4824648605675	-0.595661693647963	0.960001479197277	-2.04038195313524	212	0.0399985208027229	lcl|NC_013967.1_cds_WP_004044826.1_3911
lcl|NC_013967.1_cds_WP_004044823.1_3909	21.4047286798397	37.0931247910523	-0.437752967759262	0.911266726582455	-0.793222259701212	1565	0.0887332734175446	lcl|NC_013967.1_cds_WP_004044823.1_3909
lcl|NC_013967.1_cds_WP_004044820.1_3908	17.4209196021542	22.7352371798017	-0.225908858603808	0.692991034368762	-0.384109272896989	983	0.307008965631238	lcl|NC_013967.1_cds_WP_004044820.1_3908
lcl|NC_013967.1_cds_WP_004044818.1_3907	57.2038457444223	64.1674465599472	-0.119280495614503	0.373709720894832	-0.165729433760768	1106	0.626290279105168	lcl|NC_013967.1_cds_WP_004044818.1_3907
lcl|NC_013967.1_cds_WP_004044808.1_3904	23.4669502814127	10.4136180338694	0.655325377982635	0.971517124755117	1.17215896873772	650	0.0284828752448835	lcl|NC_013967.1_cds_WP_004044808.1_3904
lcl|NC_013967.1_cds_WP_004044805.1_3902	2.92268873472161	3.35525834768712	-0.0579671847871658	0.120131939081185	-0.199127664289899	1019	0.879868060918815	lcl|NC_013967.1_cds_WP_004044805.1_3902
lcl|NC_013967.1_cds_WP_004044803.1_3901	9.37136507451644	3.40785486319199	0.811367400991747	0.98287262734876	1.45939531846728	1589	0.0171273726512398	lcl|NC_013967.1_cds_WP_004044803.1_3901
lcl|NC_013967.1_cds_WP_004044797.1_3898	19.103261560932	4.51557820014349	1.05474469280075	0.994054677123173	2.08083633975784	1499	0.00594532287682747	lcl|NC_013967.1_cds_WP_004044797.1_3898
lcl|NC_013967.1_cds_WP_004044789.1_3895	12.9685927109082	5.70117679495912	0.675008741430568	0.974944088335662	1.1856902881585	2612	0.0250559116643378	lcl|NC_013967.1_cds_WP_004044789.1_3895
lcl|NC_013967.1_cds_WP_004044786.1_3893	7.42583746547652	6.41597319622284	0.0888541100836498	0.245136310591616	0.210885623546958	1055	0.754863689408384	lcl|NC_013967.1_cds_WP_004044786.1_3893
lcl|NC_013967.1_cds_WP_004044777.1_3890	61.9437412091944	23.5639470484849	0.889585769161851	0.990614872245918	1.39437730375725	890	0.00938512775408151	lcl|NC_013967.1_cds_WP_004044777.1_3890
lcl|NC_013967.1_cds_WP_004044773.1_3888	45.3191734127942	57.7602126297092	-0.172839000806936	0.56151583607029	-0.349954505414467	377	0.43848416392971	lcl|NC_013967.1_cds_WP_004044773.1_3888
lcl|NC_013967.1_cds_WP_004044769.1_3886	201.939705234613	31.0814619888448	1.8323675192872	0.999596942096156	2.69979832921483	392	0.000403057903844428	lcl|NC_013967.1_cds_WP_004044769.1_3886
lcl|NC_013967.1_cds_WP_004044767.1_3885	15.5648888754898	16.9696244542869	-0.0581905748495878	0.12097804742129	-0.124659360902342	599	0.87902195257871	lcl|NC_013967.1_cds_WP_004044767.1_3885
lcl|NC_013967.1_cds_WP_004044765.1_3884	16.996900882683	9.80376674556275	0.409047813473947	0.89187404618355	0.793863652959864	1313	0.10812595381645	lcl|NC_013967.1_cds_WP_004044765.1_3884
lcl|NC_013967.1_cds_WP_004044763.1_3883	25.9434067754555	3.73363805092576	0.940680866965618	0.99276121180093	2.79671395981758	719	0.00723878819906998	lcl|NC_013967.1_cds_WP_004044763.1_3883
lcl|NC_013967.1_cds_3882	4.49897328217512	20.9815440609271	-0.967358323644622	0.991939350141914	-2.2214531473559	1157	0.00806064985808597	lcl|NC_013967.1_cds_3882
lcl|NC_013967.1_cds_WP_004044756.1_3880	29.7693098301946	60.3798456895245	-0.561169739861107	0.953322026170108	-1.02024129520276	749	0.0466779738298921	lcl|NC_013967.1_cds_WP_004044756.1_3880
lcl|NC_013967.1_cds_WP_004044752.1_3878	7.66333475936216	7.35744752392945	0.0222137692802117	0.0227755922386	0.0587669813245462	920	0.9772244077614	lcl|NC_013967.1_cds_WP_004044752.1_3878
lcl|NC_013967.1_cds_WP_004044748.1_3876	6.4083776917787	1.48351746095367	0.534926793539322	0.945198124029861	2.11093727125208	584	0.0548018759701387	lcl|NC_013967.1_cds_WP_004044748.1_3876
lcl|NC_013967.1_cds_WP_004044747.1_3875	4.85259870537575	4.73614102236008	0.0161526729457996	0.0136068117328961	0.0350455197035099	998	0.986393188267104	lcl|NC_013967.1_cds_WP_004044747.1_3875
lcl|NC_013967.1_cds_WP_004044740.1_3872	654.286919970868	362.061703265174	1.50482328222544	0.998558568836274	0.853687844497932	290	0.00144143116372586	lcl|NC_013967.1_cds_WP_004044740.1_3872
lcl|NC_013967.1_cds_WP_004044738.1_3871	32.5547805159118	28.926511918999	0.080949789700959	0.212353443075753	0.170477044413677	422	0.787646556924247	lcl|NC_013967.1_cds_WP_004044738.1_3871
lcl|NC_013967.1_cds_WP_004044731.1_3868	3.82925080260538	3.26666002098059	0.0831025270056378	0.221247204391193	0.229245841294594	1454	0.778752795608807	lcl|NC_013967.1_cds_WP_004044731.1_3868
lcl|NC_013967.1_cds_WP_004044729.1_3867	1.47190372156813	2.09284681038634	-0.130619208060941	0.417894671139302	-0.507783408237029	761	0.582105328860698	lcl|NC_013967.1_cds_WP_004044729.1_3867
lcl|NC_013967.1_cds_WP_004044727.1_3866	4.35087440990574	3.9304330287198	0.0455814090399469	0.0805077434350877	0.146617105696487	683	0.919492256564912	lcl|NC_013967.1_cds_WP_004044727.1_3866
lcl|NC_013967.1_cds_WP_004044724.1_3864	60.8275551185645	59.8447430390243	0.015733745127094	0.0129726721005661	0.0235004965852704	587	0.987027327899434	lcl|NC_013967.1_cds_WP_004044724.1_3864
lcl|NC_013967.1_cds_WP_004044723.1_3863	11.2578273748331	4.91089604982957	0.643215899738498	0.969300501599481	1.19687024142372	827	0.0306994984005194	lcl|NC_013967.1_cds_WP_004044723.1_3863
lcl|NC_013967.1_cds_WP_004044720.1_3860	12.7278314900354	81.1148254925085	-1.4549566351111	0.999589465664674	-2.6719789819661	527	0.000410534335325563	lcl|NC_013967.1_cds_WP_004044720.1_3860
lcl|NC_013967.1_cds_WP_004044718.1_3858	48.6060402258616	91.0962231981492	-0.649873820774744	0.964514937177728	-0.906255634587558	1409	0.0354850628222725	lcl|NC_013967.1_cds_WP_004044718.1_3858
lcl|NC_013967.1_cds_WP_004044717.1_3857	247.750636788888	402.538063715988	-0.742081881149994	0.97785469302022	-0.700236444356261	263	0.0221453069797802	lcl|NC_013967.1_cds_WP_004044717.1_3857
lcl|NC_013967.1_cds_WP_004044714.1_3854	21.1106094159527	4.40376892368445	0.919205985566017	0.992301970382849	2.26115755232412	917	0.00769802961715138	lcl|NC_013967.1_cds_WP_004044714.1_3854
lcl|NC_013967.1_cds_WP_013035286.1_3960	261.441551843869	1066.27443062542	-4.63160793330048	1	-2.02801843997991	389	2.22044604925031e-16	lcl|NC_013967.1_cds_WP_013035286.1_3960
lcl|NC_013967.1_cds_WP_004044713.1_3853	1.85069829538643	5.4164704260981	-0.579834121617164	0.957379760950767	-1.54928332063456	1004	0.0426202390492327	lcl|NC_013967.1_cds_WP_004044713.1_3853
lcl|NC_013967.1_cds_WP_004044710.1_3850	4.50286512757493	5.91523919773905	-0.116287176009705	0.361740394407401	-0.393593242898098	578	0.638259605592599	lcl|NC_013967.1_cds_WP_004044710.1_3850
lcl|NC_013967.1_cds_WP_004044709.1_3849	33.5512044618014	4.61250543237826	1.34729305529809	0.997472831354008	2.86274204354947	587	0.00252716864599178	lcl|NC_013967.1_cds_WP_004044709.1_3849
lcl|NC_013967.1_cds_WP_004044704.1_3845	3.34567943914879	1.10692587440966	0.785790296122997	0.983071195625793	1.59574060762084	1223	0.0169288043742069	lcl|NC_013967.1_cds_WP_004044704.1_3845
lcl|NC_013967.1_cds_WP_004044703.1_3844	70.5305140458038	21.2873195269533	0.911756151383269	0.992073184292059	1.72825325566445	443	0.00792681570794107	lcl|NC_013967.1_cds_WP_004044703.1_3844
lcl|NC_013967.1_cds_WP_013035604.1_3843	2.85488863178808	1.56609124363477	0.313671558225401	0.826577399924636	0.866266198253635	1304	0.173422600075364	lcl|NC_013967.1_cds_WP_013035604.1_3843
lcl|NC_013967.1_cds_WP_004044701.1_3842	1.10141265557741	1.00130942633359	0.0737877946742175	0.182908079713471	0.137467223579916	1352	0.817091920286529	lcl|NC_013967.1_cds_WP_004044701.1_3842
lcl|NC_013967.1_cds_WP_013035546.1_3840	74.2128343177299	94.070729254924	-0.23095262296558	0.701899165134937	-0.342077181303531	722	0.298100834865063	lcl|NC_013967.1_cds_WP_013035546.1_3840
lcl|NC_013967.1_cds_WP_004044698.1_3839	395.301570613182	962.172362579012	-2.70936396778519	1	-1.28334167278142	722	0	lcl|NC_013967.1_cds_WP_004044698.1_3839
lcl|NC_013967.1_cds_WP_004044696.1_3837	124.72938648782	443.302150466513	-2.68758952799567	1	-1.8294889540664	200	1.11022302462516e-16	lcl|NC_013967.1_cds_WP_004044696.1_3837
lcl|NC_013967.1_cds_WP_004044690.1_3831	0.372277477585165	3.27249279012856	-1.16071698488851	0.992811879276324	-3.13593977132964	617	0.00718812072367647	lcl|NC_013967.1_cds_WP_004044690.1_3831
lcl|NC_013967.1_cds_WP_004044689.1_3830	27.317464686279	10.34872461013	0.722835997151629	0.978608324898908	1.40037061525596	980	0.021391675101092	lcl|NC_013967.1_cds_WP_004044689.1_3830
lcl|NC_013967.1_cds_WP_004044688.1_3829	7.84835257945323	3.43507902639198	0.56521671395954	0.952517073450374	1.19204656502428	1376	0.0474829265496257	lcl|NC_013967.1_cds_WP_004044688.1_3829
lcl|NC_013967.1_cds_WP_004044681.1_3823	12.8829255455809	8.29916517237512	0.231601156450288	0.713434809128863	0.634422122381894	893	0.286565190871137	lcl|NC_013967.1_cds_WP_004044681.1_3823
lcl|NC_013967.1_cds_WP_004044680.1_3822	11.811445329842	45.0429118152824	-0.824849890501909	0.987112363784992	-1.93111458033031	569	0.0128876362150083	lcl|NC_013967.1_cds_WP_004044680.1_3822
lcl|NC_013967.1_cds_WP_004044677.1_3819	132.870974093619	346.259988194104	-1.7409376649288	0.998468042580292	-1.38182970798119	827	0.0015319574197078	lcl|NC_013967.1_cds_WP_004044677.1_3819
lcl|NC_013967.1_cds_WP_049914905.1_3817	14.0514883554032	14.3032080713056	-0.0122878885313394	0.00445938271335222	-0.0256158148165156	1139	0.995540617286648	lcl|NC_013967.1_cds_WP_049914905.1_3817
lcl|NC_013967.1_cds_WP_004044671.1_3813	54.4915765137915	56.9122371423179	-0.0348655565440725	0.0440141839612792	-0.062705660352173	485	0.955985816038721	lcl|NC_013967.1_cds_WP_004044671.1_3813
lcl|NC_013967.1_cds_WP_004044669.1_3811	76.3234871580898	230.987279271868	-1.42426055604352	0.998209773884137	-1.59761440947186	449	0.00179022611586277	lcl|NC_013967.1_cds_WP_004044669.1_3811
lcl|NC_013967.1_cds_WP_004044705.1_3846	8.98136254728988	4.09644550796472	0.490544159563516	0.92825256171631	1.13256170656056	1658	0.0717474382836897	lcl|NC_013967.1_cds_WP_004044705.1_3846
lcl|NC_013967.1_cds_WP_004044664.1_3806	4.08652180339509	6.75000416835272	-0.283160250874861	0.777320295822536	-0.724014961127751	2009	0.222679704177464	lcl|NC_013967.1_cds_WP_004044664.1_3806
lcl|NC_013967.1_cds_WP_004044663.1_3805	5.43470770197322	7.45322256094794	-0.172357207045986	0.560029621268073	-0.455661896633728	548	0.439970378731927	lcl|NC_013967.1_cds_WP_004044663.1_3805
lcl|NC_013967.1_cds_WP_004044661.1_3803	57.8638160066084	28.3759697447981	0.566164560504882	0.952758012092584	1.02799177220163	431	0.047241987907416	lcl|NC_013967.1_cds_WP_004044661.1_3803
lcl|NC_013967.1_cds_WP_004044660.1_3802	1.61852635668262	8.37105769805296	-0.889096909375811	0.988089704564994	-2.37072906226254	1376	0.0119102954350064	lcl|NC_013967.1_cds_WP_004044660.1_3802
lcl|NC_013967.1_cds_WP_004044658.1_3800	2.70419475243462	1.63894714818767	0.390860287161049	0.883140285887149	0.722429724301072	1652	0.116859714112851	lcl|NC_013967.1_cds_WP_004044658.1_3800
lcl|NC_013967.1_cds_WP_004044657.1_3799	126.702204249137	148.139009166981	-0.175046763768757	0.568217332128295	-0.225509969443119	353	0.431782667871705	lcl|NC_013967.1_cds_WP_004044657.1_3799
lcl|NC_013967.1_cds_WP_004044656.1_3798	18.6157397180509	8.13774015592551	0.403283853642578	0.889225019822114	1.19382282455464	578	0.110774980177886	lcl|NC_013967.1_cds_WP_004044656.1_3798
lcl|NC_013967.1_cds_WP_004044655.1_3797	11.291349430535	4.42989800802546	0.503883779600071	0.934416173583073	1.34987252475807	461	0.0655838264169273	lcl|NC_013967.1_cds_WP_004044655.1_3797
lcl|NC_013967.1_cds_WP_004044654.1_3796	5.75581565458875	3.50847503729193	0.275742952876127	0.781853582693443	0.714176288935148	1550	0.218146417306557	lcl|NC_013967.1_cds_WP_004044654.1_3796
lcl|NC_013967.1_cds_WP_004044650.1_3792	3.12804970733223	3.57468771168711	-0.0723386163554485	0.178082435005306	-0.192553773645473	950	0.821917564994694	lcl|NC_013967.1_cds_WP_004044650.1_3792
lcl|NC_013967.1_cds_3791	7.47245742916377	3.76860155967859	0.395511629295717	0.885528841291646	0.987553500597878	895	0.114471158708354	lcl|NC_013967.1_cds_3791
lcl|NC_013967.1_cds_WP_013035365.1_3789	35.5720254144822	59.5400952032493	-0.383349636015982	0.876610204905165	-0.743118406917412	617	0.123389795094835	lcl|NC_013967.1_cds_WP_013035365.1_3789
lcl|NC_013967.1_cds_WP_013035341.1_3786	1.19463119389602	0.887402977079917	0.127216424024746	0.407041033008855	0.428904000392701	1241	0.592958966991145	lcl|NC_013967.1_cds_WP_013035341.1_3786
lcl|NC_013967.1_cds_WP_004044646.1_3784	5.69086589939106	1.20963762717954	0.741361259669888	0.980044831428943	2.23407326187029	785	0.0199551685710569	lcl|NC_013967.1_cds_WP_004044646.1_3784
lcl|NC_013967.1_cds_WP_013035380.1_3782	345.46261624459	358.298584645908	-0.0445785971711998	0.072718965508404	-0.0526327447863441	302	0.927281034491596	lcl|NC_013967.1_cds_WP_013035380.1_3782
lcl|NC_013967.1_cds_WP_004041397.1_3779	3.04656046812334	1.22735298676611	0.477423183501043	0.921895665553933	1.3116311474196	1103	0.0781043344460672	lcl|NC_013967.1_cds_WP_004041397.1_3779
lcl|NC_013967.1_cds_WP_004043056.1_3775	17.9071455701162	33.5280773624889	-0.358193922402647	0.853960563624081	-0.904834367877867	581	0.146039436375919	lcl|NC_013967.1_cds_WP_004043056.1_3775
lcl|NC_013967.1_cds_WP_004043055.1_3774	40.7345830021815	19.8768199543497	0.634300363986878	0.967745914883309	1.03516717749442	1361	0.0322540851166915	lcl|NC_013967.1_cds_WP_004043055.1_3774
lcl|NC_013967.1_cds_WP_004044917.1_3955	39.1570540574188	23.8549840423439	0.274485206789276	0.780199164392518	0.714981508037148	227	0.219800835607482	lcl|NC_013967.1_cds_WP_004044917.1_3955
lcl|NC_013967.1_cds_WP_004043053.1_3772	412.404538767407	482.910783586113	-0.201228221565953	0.639657593150644	-0.227696469267153	395	0.360342406849356	lcl|NC_013967.1_cds_WP_004043053.1_3772
lcl|NC_013967.1_cds_WP_004043052.1_3771	170.585367087542	141.626520753701	0.219331517217037	0.691833784794868	0.268402449276679	371	0.308166215205132	lcl|NC_013967.1_cds_WP_004043052.1_3771
lcl|NC_013967.1_cds_WP_004043050.1_3769	22.7529144967361	24.187558941689	-0.0493451694074251	0.0879584436953383	-0.0882138201371358	1847	0.912041556304662	lcl|NC_013967.1_cds_WP_004043050.1_3769
lcl|NC_013967.1_cds_WP_004043049.1_3768	7768.9176979745	3738.15214189635	4.20376013231837	1	1.0553883405463	218	0	lcl|NC_013967.1_cds_WP_004043049.1_3768
lcl|NC_013967.1_cds_WP_013035544.1_3765	2.01958848599547	4.91694060379972	-0.511999386226171	0.938290619935816	-1.28369957015292	1106	0.0617093800641845	lcl|NC_013967.1_cds_WP_013035544.1_3765
lcl|NC_013967.1_cds_WP_004043045.1_3764	1.38975399294538	2.52273627218574	-0.338845321854394	0.835602905573253	-0.860159867161736	1337	0.164397094426747	lcl|NC_013967.1_cds_WP_004043045.1_3764
lcl|NC_013967.1_cds_WP_004043043.1_3762	11.2385323079964	23.9701935008609	-0.552881277598634	0.951111875869708	-1.09278791564773	761	0.0488881241302919	lcl|NC_013967.1_cds_WP_004043043.1_3762
lcl|NC_013967.1_cds_WP_013035593.1_3760	15.0196857684236	60.2374851193601	-1.2289130205275	0.99668527567592	-2.00380690948159	1313	0.00331472432407987	lcl|NC_013967.1_cds_WP_013035593.1_3760
lcl|NC_013967.1_cds_WP_004043040.1_3759	36.9646507233587	4.91943633999017	0.988481587007669	0.992716962283899	2.90958135267808	695	0.00728303771610139	lcl|NC_013967.1_cds_WP_004043040.1_3759
lcl|NC_013967.1_cds_WP_004043039.1_3758	836.204215311836	474.189964039081	1.04158638478135	0.993527182534706	0.818390186714156	320	0.00647281746529393	lcl|NC_013967.1_cds_WP_004043039.1_3758
lcl|NC_013967.1_cds_WP_004043038.1_3757	20.4158168221411	71.4417311154215	-0.938669687681031	0.989319494214652	-1.80707974913672	731	0.0106805057853478	lcl|NC_013967.1_cds_WP_004043038.1_3757
lcl|NC_013967.1_cds_WP_004043037.1_3756	10.8048872122344	8.96029901346373	0.120701356832308	0.379481154049604	0.270065230310499	758	0.620518845950396	lcl|NC_013967.1_cds_WP_004043037.1_3756
lcl|NC_013967.1_cds_WP_004043034.1_3753	7.15918226125318	14.2965565944642	-0.530141440446761	0.944364258453111	-0.997800993712255	1040	0.0556357415468891	lcl|NC_013967.1_cds_WP_004043034.1_3753
lcl|NC_013967.1_cds_WP_004043033.1_3752	26.3011676490227	29.6240561570007	-0.0924879452176482	0.263208469374049	-0.171642339615262	962	0.736791530625951	lcl|NC_013967.1_cds_WP_004043033.1_3752
lcl|NC_013967.1_cds_WP_004043030.1_3749	85.9602489850811	185.414045401813	-0.939165889517907	0.989362421383275	-1.10900896782119	347	0.0106375786167245	lcl|NC_013967.1_cds_WP_004043030.1_3749
lcl|NC_013967.1_cds_WP_004043027.1_3746	1778.3826039429	100.680699896432	4.49417463724955	1	4.14270668530777	392	0	lcl|NC_013967.1_cds_WP_004043027.1_3746
lcl|NC_013967.1_cds_WP_004043024.1_3743	859.037457499872	46.3098177928468	3.4380792482359	0.999999999999998	4.21333105421603	437	2.33146835171283e-15	lcl|NC_013967.1_cds_WP_004043024.1_3743
lcl|NC_013967.1_cds_WP_004043022.1_3741	9950.24030288286	523.823506611198	3.85319797463591	1	4.24757866054616	194	0	lcl|NC_013967.1_cds_WP_004043022.1_3741
lcl|NC_013967.1_cds_WP_004043020.1_3739	139.906866780366	31.5181776416451	1.35889923864595	0.99746489993292	2.1502107465446	1199	0.0025351000670798	lcl|NC_013967.1_cds_WP_004043020.1_3739
lcl|NC_013967.1_cds_WP_004043017.1_3736	0.913564362172185	1.97698596798898	-0.306755527007077	0.80389316033336	-1.11372435343808	815	0.19610683966664	lcl|NC_013967.1_cds_WP_004043017.1_3736
lcl|NC_013967.1_cds_WP_004043016.1_3735	3.87666047252324	16.8629825391329	-0.937643699111833	0.989230981469906	-2.12097343595298	962	0.0107690185300945	lcl|NC_013967.1_cds_WP_004043016.1_3735
lcl|NC_013967.1_cds_3733	5.7896679379427	10.5779792286114	-0.333812174776625	0.830776506324328	-0.869511536545639	577	0.169223493675672	lcl|NC_013967.1_cds_3733
lcl|NC_013967.1_cds_WP_013035579.1_3780	24.5465718291517	11.4819750154646	0.404518130749786	0.889790089016443	1.09615073056605	1169	0.110209910983557	lcl|NC_013967.1_cds_WP_013035579.1_3780
lcl|NC_013967.1_cds_WP_004043014.1_3732	0.980654123488435	1.02017358282066	-0.0259871554140375	0.0230678632272815	-0.0569983550282831	2654	0.976932136772719	lcl|NC_013967.1_cds_WP_004043014.1_3732
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.08063128471746	0.982416795648055	0.0737769887455404	0.18286571872451	0.137467223579916	2756	0.81713428127549	lcl|NC_013967.1_cds_WP_004043013.1_3731
lcl|NC_013967.1_cds_WP_004043010.1_3728	4.97269380485288	28.0506742798536	-0.949528472228655	0.990290538673309	-2.49593594604	746	0.0097094613266907	lcl|NC_013967.1_cds_WP_004043010.1_3728
lcl|NC_013967.1_cds_WP_004043009.1_3727	0.682408132744048	3.59850637884132	-0.658572601054782	0.965047628926185	-2.39869147023142	746	0.0349523710738153	lcl|NC_013967.1_cds_WP_004043009.1_3727
lcl|NC_013967.1_cds_WP_004043008.1_3726	1.35005431581202	1.8514804911149	-0.163986246630532	0.534300699849176	-0.455661896633727	1103	0.465699300150824	lcl|NC_013967.1_cds_WP_004043008.1_3726
lcl|NC_013967.1_cds_WP_013035402.1_3725	168.424872032658	1075.73354796075	-3.200473995457	0.999999999999998	-2.67514366789033	365	1.66533453693773e-15	lcl|NC_013967.1_cds_WP_013035402.1_3725
lcl|NC_013967.1_cds_WP_004043006.1_3724	7.33213865836393	12.1414056365646	-0.280361646917784	0.773853603193428	-0.727629481049716	1064	0.226146396806572	lcl|NC_013967.1_cds_WP_004043006.1_3724
