	X08_mean	X24_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004044855.1_3926	36.2010604302225	31.7800624827536	0.0937344135261753	0.2980558257879	0.187909997326055	1823	0.7019441742121	lcl|NC_013967.1_cds_WP_004044855.1_3926
lcl|NC_013967.1_cds_WP_004044843.1_3923	41.6048261705833	0.512591684004734	2.62739693079538	1	6.34279700748832	209	0	lcl|NC_013967.1_cds_WP_004044843.1_3923
lcl|NC_013967.1_cds_WP_004044837.1_3919	2.65812471142377	2.84775844100053	-0.0274108834333825	0.0371746941175304	-0.0994179827299375	1259	0.96282530588247	lcl|NC_013967.1_cds_WP_004044837.1_3919
lcl|NC_013967.1_cds_WP_049914907.1_3918	20.8685662920418	34.2393245334596	-0.346809305238821	0.848295968651614	-0.714322752657106	584	0.151704031348386	lcl|NC_013967.1_cds_WP_049914907.1_3918
lcl|NC_013967.1_cds_WP_004044834.1_3916	55.7509705132789	89.4116682767019	-0.458204127443447	0.879676664776306	-0.681466196571765	665	0.120323335223694	lcl|NC_013967.1_cds_WP_004044834.1_3916
lcl|NC_013967.1_cds_WP_004044830.1_3913	1063.6729127182	1006.55934304044	0.113852471857463	0.401581192790625	0.0796223488836001	191	0.598418807209375	lcl|NC_013967.1_cds_WP_004044830.1_3913
lcl|NC_013967.1_cds_WP_004044828.1_3912	44.0847348236322	28.3336413973447	0.263483382565462	0.792477073546254	0.637763155059949	416	0.207522926453746	lcl|NC_013967.1_cds_WP_004044828.1_3912
lcl|NC_013967.1_cds_WP_004044826.1_3911	55.5255290362793	82.252344145625	-0.282407584168054	0.797615426797188	-0.566905561881116	212	0.202384573202812	lcl|NC_013967.1_cds_WP_004044826.1_3911
lcl|NC_013967.1_cds_WP_004044823.1_3909	54.4060763117293	36.6814803370259	0.298255168260872	0.81530381847222	0.568715924785868	1565	0.18469618152778	lcl|NC_013967.1_cds_WP_004044823.1_3909
lcl|NC_013967.1_cds_WP_004044820.1_3908	36.8695160463968	18.2557464817105	0.468801560971793	0.864576789987099	1.01407781745728	983	0.135423210012901	lcl|NC_013967.1_cds_WP_004044820.1_3908
lcl|NC_013967.1_cds_WP_004044818.1_3907	89.7013402317091	64.4325838066754	0.303380755579426	0.818640245724053	0.477339091340863	1106	0.181359754275947	lcl|NC_013967.1_cds_WP_004044818.1_3907
lcl|NC_013967.1_cds_WP_004044808.1_3904	35.847280906696	55.989340913946	-0.364512967498328	0.86004865697229	-0.643288505714611	650	0.13995134302771	lcl|NC_013967.1_cds_WP_004044808.1_3904
lcl|NC_013967.1_cds_WP_004044805.1_3902	1.46180902709877	5.52877200460873	-0.525727092981996	0.901497432055238	-1.91920423130775	1019	0.0985025679447621	lcl|NC_013967.1_cds_WP_004044805.1_3902
lcl|NC_013967.1_cds_WP_004044803.1_3901	10.7437529699525	10.3192612124132	0.0240526431973583	0.0300398126072515	0.0581583510234786	1589	0.969960187392748	lcl|NC_013967.1_cds_WP_004044803.1_3901
lcl|NC_013967.1_cds_WP_004044797.1_3898	27.2426984402096	23.2504887466559	0.116918149178048	0.417306149610212	0.228608568752683	1499	0.582693850389788	lcl|NC_013967.1_cds_WP_004044797.1_3898
lcl|NC_013967.1_cds_WP_004044789.1_3895	17.1303482257412	14.3262369458716	0.129692882745906	0.479441407795435	0.257894770306414	2612	0.520558592204565	lcl|NC_013967.1_cds_WP_004044789.1_3895
lcl|NC_013967.1_cds_WP_004044786.1_3893	15.2099421553632	13.1175710880158	0.104649293680323	0.353682349375605	0.213514057992189	1055	0.646317650624395	lcl|NC_013967.1_cds_WP_004044786.1_3893
lcl|NC_013967.1_cds_WP_004044777.1_3890	44.1559586728703	39.1558772473625	0.0899773813348803	0.279832455357405	0.173379266569839	890	0.720167544642595	lcl|NC_013967.1_cds_WP_004044777.1_3890
lcl|NC_013967.1_cds_WP_004044773.1_3888	68.2725420034304	70.7023012420322	-0.0257091356177055	0.0330431840884888	-0.0504517041236873	377	0.966956815911511	lcl|NC_013967.1_cds_WP_004044773.1_3888
lcl|NC_013967.1_cds_WP_004044769.1_3886	261.078197422286	179.167098064002	0.449388033509085	0.869613726751368	0.543176255867307	392	0.130386273248632	lcl|NC_013967.1_cds_WP_004044769.1_3886
lcl|NC_013967.1_cds_WP_004044767.1_3885	23.2369245996595	16.2450755653582	0.160983917777203	0.602058866577307	0.516416686597404	599	0.397941133422693	lcl|NC_013967.1_cds_WP_004044767.1_3885
lcl|NC_013967.1_cds_WP_004044765.1_3884	35.9045058872744	26.9281283951269	0.173678427665972	0.642411733462256	0.415050947821962	1313	0.357588266537744	lcl|NC_013967.1_cds_WP_004044765.1_3884
lcl|NC_013967.1_cds_WP_004044763.1_3883	14.9458660088244	12.8352242734736	0.0993494123702579	0.326277129624738	0.21963798881731	719	0.673722870375262	lcl|NC_013967.1_cds_WP_004044763.1_3883
lcl|NC_013967.1_cds_3882	11.2941418986006	11.081553925684	0.0100941380924068	0.00467153281050636	0.0274144630291723	1157	0.995328467189494	lcl|NC_013967.1_cds_3882
lcl|NC_013967.1_cds_WP_004044756.1_3880	35.5771850481107	80.0798302008704	-0.65840454374717	0.917680975116368	-1.17048654948327	749	0.0823190248836321	lcl|NC_013967.1_cds_WP_004044756.1_3880
lcl|NC_013967.1_cds_WP_004044752.1_3878	13.5937354180453	21.1661480114706	-0.247435242906235	0.765131089565194	-0.638816791528558	920	0.234868910434806	lcl|NC_013967.1_cds_WP_004044752.1_3878
lcl|NC_013967.1_cds_WP_004044748.1_3876	6.37710858470296	8.16981125495412	-0.0678971682157499	0.19566994530891	-0.357400301989767	584	0.80433005469109	lcl|NC_013967.1_cds_WP_004044748.1_3876
lcl|NC_013967.1_cds_WP_004044747.1_3875	5.87324339242746	5.13242981859991	0.0633132138522082	0.168322951855093	0.19451543073839	998	0.831677048144907	lcl|NC_013967.1_cds_WP_004044747.1_3875
lcl|NC_013967.1_cds_WP_004044740.1_3872	1106.82137180196	591.973288269997	1.57241790984597	0.999999999990171	0.902818423156736	290	9.82947057082129e-12	lcl|NC_013967.1_cds_WP_004044740.1_3872
lcl|NC_013967.1_cds_WP_004044738.1_3871	45.7256665800443	34.0019319219145	0.199458079329232	0.714181809094411	0.427387481715539	422	0.285818190905589	lcl|NC_013967.1_cds_WP_004044738.1_3871
lcl|NC_013967.1_cds_WP_004044731.1_3868	9.59243579010269	9.16214302785154	0.023267204519053	0.0280527109481735	0.0662121181688437	1454	0.971947289051826	lcl|NC_013967.1_cds_WP_004044731.1_3868
lcl|NC_013967.1_cds_WP_004044727.1_3866	4.29099334234451	7.50225607540999	-0.316320607986698	0.823605083757206	-0.806012844836982	683	0.176394916242794	lcl|NC_013967.1_cds_WP_004044727.1_3866
lcl|NC_013967.1_cds_WP_004044724.1_3864	83.9210189197324	101.270234787412	-0.176117528456377	0.635927218884832	-0.2711061019468	587	0.364072781115168	lcl|NC_013967.1_cds_WP_004044724.1_3864
lcl|NC_013967.1_cds_WP_004044723.1_3863	5.84783846468703	8.67975757751944	-0.224714680159602	0.730820175860093	-0.569751289123862	827	0.269179824139907	lcl|NC_013967.1_cds_WP_004044723.1_3863
lcl|NC_013967.1_cds_WP_004044720.1_3860	18.2616821180007	29.1869115772801	-0.277432988733125	0.793693558287889	-0.676501898857139	527	0.206306441712111	lcl|NC_013967.1_cds_WP_004044720.1_3860
lcl|NC_013967.1_cds_WP_004044718.1_3858	94.8016227225101	142.221802332406	-0.426719587343047	0.870762745271677	-0.585158985216714	1409	0.129237254728323	lcl|NC_013967.1_cds_WP_004044718.1_3858
lcl|NC_013967.1_cds_WP_004044717.1_3857	322.837466619688	315.619626690295	0.023990350978658	0.0298821852627817	0.0326210974415947	263	0.970117814737218	lcl|NC_013967.1_cds_WP_004044717.1_3857
lcl|NC_013967.1_cds_WP_004044714.1_3854	10.2527255124854	11.1858904053671	-0.0417160577261874	0.0812172546465932	-0.125672623963756	917	0.918782745353407	lcl|NC_013967.1_cds_WP_004044714.1_3854
lcl|NC_013967.1_cds_WP_013035286.1_3960	351.567382696247	515.427249301688	-0.522937220171272	0.900787738638307	-0.551967582726347	389	0.0992122613616931	lcl|NC_013967.1_cds_WP_013035286.1_3960
lcl|NC_013967.1_cds_WP_004044713.1_3853	2.4566728581216	4.08252742180832	-0.244533032756791	0.76150079170152	-0.732756821644666	1004	0.23849920829848	lcl|NC_013967.1_cds_WP_004044713.1_3853
lcl|NC_013967.1_cds_WP_004044710.1_3850	6.76066540443207	12.4124699576539	-0.373870246358239	0.864123314516203	-0.876553073084056	578	0.135876685483797	lcl|NC_013967.1_cds_WP_004044710.1_3850
lcl|NC_013967.1_cds_WP_004044709.1_3849	32.9551101212686	20.9673394169345	0.271615026670656	0.797310253469639	0.652358384429803	587	0.202689746530361	lcl|NC_013967.1_cds_WP_004044709.1_3849
lcl|NC_013967.1_cds_WP_004044704.1_3845	1.9771718766542	3.77137137021377	-0.364227458950446	0.859901821076132	-0.931650930104748	1223	0.140098178923868	lcl|NC_013967.1_cds_WP_004044704.1_3845
lcl|NC_013967.1_cds_WP_004044703.1_3844	86.8975754057458	56.6911480934954	0.326537369795654	0.832312302861541	0.616192437372456	443	0.167687697138459	lcl|NC_013967.1_cds_WP_004044703.1_3844
lcl|NC_013967.1_cds_WP_013035604.1_3843	5.56307025724253	3.14473425769775	0.337996252406535	0.839012520827033	0.822943216919686	1304	0.160987479172967	lcl|NC_013967.1_cds_WP_013035604.1_3843
lcl|NC_013967.1_cds_WP_004044701.1_3842	4.33542670535696	2.2762026956884	0.313554863201078	0.824845544936011	0.929544959438324	1352	0.175154455063989	lcl|NC_013967.1_cds_WP_004044701.1_3842
lcl|NC_013967.1_cds_WP_013035546.1_3840	114.742658521209	140.595618972047	-0.224765287327888	0.73090946865195	-0.293149790129179	722	0.26909053134805	lcl|NC_013967.1_cds_WP_013035546.1_3840
lcl|NC_013967.1_cds_WP_004044698.1_3839	593.863370601161	745.093128314157	-0.361450367317688	0.85838675210401	-0.327289707433327	722	0.14161324789599	lcl|NC_013967.1_cds_WP_004044698.1_3839
lcl|NC_013967.1_cds_WP_004044696.1_3837	143.205064922506	297.096823263091	-0.550876838313602	0.907056187775365	-1.05285065989379	200	0.0929438122246354	lcl|NC_013967.1_cds_WP_004044696.1_3837
lcl|NC_013967.1_cds_WP_004044690.1_3831	1.06302760831629	3.32312274881513	-0.45429207258113	0.877665334740764	-1.64436051781574	617	0.122334665259236	lcl|NC_013967.1_cds_WP_004044690.1_3831
lcl|NC_013967.1_cds_WP_004044689.1_3830	21.5064538386003	23.0104920562486	-0.0452464077933066	0.0943979877572854	-0.0975221735559422	980	0.905602012242715	lcl|NC_013967.1_cds_WP_004044689.1_3830
lcl|NC_013967.1_cds_WP_004044688.1_3829	18.3184204555431	14.1586016520818	0.165750506292306	0.617641624353327	0.371616322005514	1376	0.382358375646673	lcl|NC_013967.1_cds_WP_004044688.1_3829
lcl|NC_013967.1_cds_WP_004044681.1_3823	9.95417922427312	13.7720588298197	-0.172892610019756	0.628370499865377	-0.468369980783559	893	0.371629500134623	lcl|NC_013967.1_cds_WP_004044681.1_3823
lcl|NC_013967.1_cds_WP_004044680.1_3822	12.8342037958704	34.2262427260022	-0.684604345297206	0.918040829703586	-1.41510912822691	569	0.0819591702964135	lcl|NC_013967.1_cds_WP_004044680.1_3822
lcl|NC_013967.1_cds_WP_004044677.1_3819	153.39038039787	175.514725282415	-0.127402815293759	0.47241485846285	-0.19438406475845	827	0.52758514153715	lcl|NC_013967.1_cds_WP_004044677.1_3819
lcl|NC_013967.1_cds_WP_049914905.1_3817	16.1687022253295	18.8998900681795	-0.104759290886334	0.374801123372132	-0.225173956892986	1139	0.625198876627868	lcl|NC_013967.1_cds_WP_049914905.1_3817
lcl|NC_013967.1_cds_WP_004044671.1_3813	125.400912047747	127.889500361621	-0.0196082567542899	0.0200006149241226	-0.0283499838506057	485	0.979999385075877	lcl|NC_013967.1_cds_WP_004044671.1_3813
lcl|NC_013967.1_cds_WP_004044669.1_3811	127.894086830888	122.177344903094	0.0440033036976177	0.095305787478474	0.0659727689691966	449	0.904694212521526	lcl|NC_013967.1_cds_WP_004044669.1_3811
lcl|NC_013967.1_cds_WP_004044705.1_3846	9.59061154444522	13.2889027019078	-0.17440465360853	0.631991429006716	-0.470527265973934	1658	0.368008570993284	lcl|NC_013967.1_cds_WP_004044705.1_3846
lcl|NC_013967.1_cds_WP_004044664.1_3806	9.79769937880869	5.86979723390858	0.284325325827299	0.805737719125028	0.7391323585424	2009	0.194262280874972	lcl|NC_013967.1_cds_WP_004044664.1_3806
lcl|NC_013967.1_cds_WP_004044663.1_3805	9.17853245970831	11.2177889178324	-0.0783406645772313	0.2477834195786	-0.289452934497167	548	0.7522165804214	lcl|NC_013967.1_cds_WP_004044663.1_3805
lcl|NC_013967.1_cds_WP_004044661.1_3803	50.1565564109392	24.9558784957286	0.376341157123818	0.864619011818363	1.00705861028352	431	0.135380988181637	lcl|NC_013967.1_cds_WP_004044661.1_3803
lcl|NC_013967.1_cds_WP_004044660.1_3802	1.75732645722971	1.49145543354742	0.0671577450558086	0.183037342222869	0.236661355745783	1376	0.816962657777131	lcl|NC_013967.1_cds_WP_004044660.1_3802
lcl|NC_013967.1_cds_WP_004044658.1_3800	3.26709927504563	3.72456183329244	-0.0718545564951746	0.215275013174617	-0.189060419727795	1652	0.784724986825383	lcl|NC_013967.1_cds_WP_004044658.1_3800
lcl|NC_013967.1_cds_WP_004044657.1_3799	141.495875893449	140.840519821823	0.00528408188281738	0.00106132988886942	0.00669754708893114	353	0.998938670111131	lcl|NC_013967.1_cds_WP_004044657.1_3799
lcl|NC_013967.1_cds_WP_004044656.1_3798	22.6915925970361	30.1459608565334	-0.198055428530394	0.680457452717197	-0.409806846485662	578	0.319542547282803	lcl|NC_013967.1_cds_WP_004044656.1_3798
lcl|NC_013967.1_cds_WP_004044655.1_3797	7.25939048087316	17.7783928903445	-0.398872597500441	0.869454523300421	-1.29220458943183	461	0.130545476699579	lcl|NC_013967.1_cds_WP_004044655.1_3797
lcl|NC_013967.1_cds_WP_004044654.1_3796	8.2559655813146	9.9199190836127	-0.105688910273511	0.37896245687853	-0.264891396399693	1550	0.62103754312147	lcl|NC_013967.1_cds_WP_004044654.1_3796
lcl|NC_013967.1_cds_WP_004044650.1_3792	2.64728199364219	3.23939583639022	-0.0729436631408335	0.220713443050735	-0.291212886610762	950	0.779286556949265	lcl|NC_013967.1_cds_WP_004044650.1_3792
lcl|NC_013967.1_cds_3791	6.54915855379062	5.72728138552775	0.0908177308137097	0.28386943443315	0.193459072956948	895	0.71613056556685	lcl|NC_013967.1_cds_3791
lcl|NC_013967.1_cds_WP_013035365.1_3789	92.0363974829342	76.431823222748	0.179323501139008	0.659322224485693	0.268031069100365	617	0.340677775514307	lcl|NC_013967.1_cds_WP_013035365.1_3789
lcl|NC_013967.1_cds_WP_013035341.1_3786	2.77471047582153	0.826094575350094	0.674451306306019	0.933993553875003	1.74795837985275	1241	0.0660064461249973	lcl|NC_013967.1_cds_WP_013035341.1_3786
lcl|NC_013967.1_cds_WP_004044646.1_3784	10.1408716442566	5.21908482923981	0.262942446012639	0.792168983191648	0.95831290614047	785	0.207831016808352	lcl|NC_013967.1_cds_WP_004044646.1_3784
lcl|NC_013967.1_cds_WP_013035380.1_3782	638.184127562017	534.535760334159	0.365284450934377	0.857071173175466	0.255686260251584	302	0.142928826824534	lcl|NC_013967.1_cds_WP_013035380.1_3782
lcl|NC_013967.1_cds_WP_004041397.1_3779	4.8054499669659	3.72120158941295	0.105355101285479	0.357358153004302	0.368902978680091	1103	0.642641846995698	lcl|NC_013967.1_cds_WP_004041397.1_3779
lcl|NC_013967.1_cds_WP_004043056.1_3775	26.1039750633042	30.0096747303445	-0.0876557415649815	0.294181822848509	-0.201158167539462	581	0.705818177151491	lcl|NC_013967.1_cds_WP_004043056.1_3775
lcl|NC_013967.1_cds_WP_004043055.1_3774	54.1400013808918	45.9528385526851	0.139653163376263	0.52298929344166	0.236540943371268	1361	0.47701070655834	lcl|NC_013967.1_cds_WP_004043055.1_3774
lcl|NC_013967.1_cds_WP_004044917.1_3955	45.5076964823064	22.7965760048286	0.282275389429148	0.804323717158015	0.997293410462658	227	0.195676282841985	lcl|NC_013967.1_cds_WP_004044917.1_3955
lcl|NC_013967.1_cds_WP_004043053.1_3772	495.571246588714	508.736576339732	-0.0622184239615501	0.168178476816922	-0.0378263388708753	395	0.831821523183078	lcl|NC_013967.1_cds_WP_004043053.1_3772
lcl|NC_013967.1_cds_WP_004043052.1_3771	231.798126917443	346.917717596967	-0.52686403066847	0.901785246078112	-0.581724614599861	371	0.0982147539218885	lcl|NC_013967.1_cds_WP_004043052.1_3771
lcl|NC_013967.1_cds_WP_004043050.1_3769	31.5255128863985	41.3509599060282	-0.210070014883305	0.703482497813769	-0.391400978128497	1847	0.296517502186231	lcl|NC_013967.1_cds_WP_004043050.1_3769
lcl|NC_013967.1_cds_WP_004043049.1_3768	12790.9463457618	9783.16665321358	1.49342878195813	0.999880875100904	0.38674958382507	218	0.000119124899095935	lcl|NC_013967.1_cds_WP_004043049.1_3768
lcl|NC_013967.1_cds_WP_013035544.1_3765	6.1392357252957	6.49189462671871	-0.028845093575843	0.0409093394948309	-0.0805805175758424	1106	0.959090660505169	lcl|NC_013967.1_cds_WP_013035544.1_3765
lcl|NC_013967.1_cds_WP_004043045.1_3764	4.65886994771715	3.06571243941328	0.190169260159531	0.690091832083556	0.60375767812581	1337	0.309908167916444	lcl|NC_013967.1_cds_WP_004043045.1_3764
lcl|NC_013967.1_cds_WP_004043043.1_3762	35.7534785717663	35.683529091624	0.00128885570059359	6.28252222837355e-05	0.00282530872070901	761	0.999937174777716	lcl|NC_013967.1_cds_WP_004043043.1_3762
lcl|NC_013967.1_cds_WP_013035593.1_3760	35.7504901672101	49.9808584435659	-0.25499308166602	0.773664247997395	-0.483412658063908	1313	0.226335752002605	lcl|NC_013967.1_cds_WP_013035593.1_3760
lcl|NC_013967.1_cds_WP_004043040.1_3759	21.2935212911144	30.979462832721	-0.232774881653467	0.744474000467571	-0.540897582041287	695	0.255525999532429	lcl|NC_013967.1_cds_WP_004043040.1_3759
lcl|NC_013967.1_cds_WP_004043039.1_3758	981.793564374697	999.706203978293	-0.0334292449080676	0.0538064250921844	-0.0260844646324417	320	0.946193574907816	lcl|NC_013967.1_cds_WP_004043039.1_3758
lcl|NC_013967.1_cds_WP_004043038.1_3757	41.2962571687298	72.9961498373935	-0.332197460514892	0.836360639662633	-0.82180934060503	731	0.163639360337367	lcl|NC_013967.1_cds_WP_004043038.1_3757
lcl|NC_013967.1_cds_WP_004043037.1_3756	12.2117338545265	14.1949017318518	-0.0870599000227294	0.29126790737761	-0.217104809083694	758	0.70873209262239	lcl|NC_013967.1_cds_WP_004043037.1_3756
lcl|NC_013967.1_cds_WP_004043034.1_3753	10.5189913826623	15.2746657238375	-0.181083040334492	0.646833797315069	-0.538144430023289	1040	0.353166202684931	lcl|NC_013967.1_cds_WP_004043034.1_3753
lcl|NC_013967.1_cds_WP_004043033.1_3752	121.730371746805	265.428216605993	-0.877651359918172	0.967910372175551	-1.12463258036524	962	0.0320896278244494	lcl|NC_013967.1_cds_WP_004043033.1_3752
lcl|NC_013967.1_cds_WP_004043032.1_3751	5.31446418713865	5.87933310992452	-0.0330392007353323	0.0526343812967643	-0.145728275856282	455	0.947365618703236	lcl|NC_013967.1_cds_WP_004043032.1_3751
lcl|NC_013967.1_cds_WP_004043030.1_3749	53.2941036964539	25.1368886470342	0.346879281053582	0.844536949797333	1.08416983701352	347	0.155463050202667	lcl|NC_013967.1_cds_WP_004043030.1_3749
lcl|NC_013967.1_cds_WP_004043027.1_3746	810.582627654315	624.823101399934	0.531645574490557	0.901650629783024	0.375511461181367	392	0.0983493702169762	lcl|NC_013967.1_cds_WP_004043027.1_3746
lcl|NC_013967.1_cds_WP_004043024.1_3743	405.291380747493	266.328405965533	0.662021294270367	0.924414159685602	0.605753182960379	437	0.0755858403143982	lcl|NC_013967.1_cds_WP_004043024.1_3743
lcl|NC_013967.1_cds_WP_004043022.1_3741	4588.2261264946	4063.83901755002	0.793439512781275	0.95901557692062	0.175093241803796	194	0.0409844230793797	lcl|NC_013967.1_cds_WP_004043022.1_3741
lcl|NC_013967.1_cds_WP_004043020.1_3739	85.9220268650709	89.7705370627877	-0.043381007964396	0.0873412734012029	-0.0632139998657803	1199	0.912658726598797	lcl|NC_013967.1_cds_WP_004043020.1_3739
lcl|NC_013967.1_cds_WP_004043017.1_3736	0.861164019330806	2.14015273045173	-0.288603369979077	0.802418277611332	-1.31335380918172	815	0.197581722388668	lcl|NC_013967.1_cds_WP_004043017.1_3736
lcl|NC_013967.1_cds_WP_004043016.1_3735	6.09303212644761	7.45975423707512	-0.137601962773841	0.513905833338897	-0.291967754213294	962	0.486094166661103	lcl|NC_013967.1_cds_WP_004043016.1_3735
lcl|NC_013967.1_cds_3733	3.38619116443825	7.10048802591551	-0.319037434869434	0.825729054589791	-1.06825476474996	577	0.174270945410209	lcl|NC_013967.1_cds_3733
lcl|NC_013967.1_cds_WP_013035579.1_3780	27.9918019034168	14.4837220417159	0.29801314618281	0.815141914979077	0.950571964530939	1169	0.184858085020923	lcl|NC_013967.1_cds_WP_013035579.1_3780
lcl|NC_013967.1_cds_WP_004043014.1_3732	1.08603244476839	1.35162163442426	-0.106363591377584	0.381991236312336	-0.315624144267733	2654	0.618008763687664	lcl|NC_013967.1_cds_WP_004043014.1_3732
lcl|NC_013967.1_cds_WP_004043013.1_3731	2.09167642120124	2.41618361418932	-0.0615743387758468	0.165138850705249	-0.2080704078713	2756	0.834861149294751	lcl|NC_013967.1_cds_WP_004043013.1_3731
lcl|NC_013967.1_cds_WP_004043012.1_3730	2.977383462351	1.36729277735146	0.323625609117143	0.830649102012631	1.12272284152099	1124	0.169350897987369	lcl|NC_013967.1_cds_WP_004043012.1_3730
lcl|NC_013967.1_cds_WP_004043010.1_3728	10.2166968229216	8.94136418761343	0.0518204591414545	0.124742204930825	0.192361965661693	746	0.875257795069175	lcl|NC_013967.1_cds_WP_004043010.1_3728
lcl|NC_013967.1_cds_WP_004043009.1_3727	3.24139571735668	3.43937309763691	-0.0229797373296275	0.0268496543318753	-0.0855304665055421	746	0.973150345668125	lcl|NC_013967.1_cds_WP_004043009.1_3727
