	X08_mean	p0_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004044828.1_3912	30.3446597468932	176.435097047092	-1.66151971182201	0.999999987239468	-2.5396230261082	416
lcl|NC_013967.1_cds_WP_004044826.1_3911	38.2196534154702	49.2456357102464	-0.188844333999636	0.573933794874928	-0.365681178766586	212
lcl|NC_013967.1_cds_WP_004044823.1_3909	37.4491052389845	41.0610641078574	-0.0731146886825531	0.147897992476499	-0.1328397665517	1565
lcl|NC_013967.1_cds_WP_004044820.1_3908	25.3782386110846	25.1634651489563	0.00676670562185752	0.0082724665339865	0.0122613386873318	983
lcl|NC_013967.1_cds_WP_004044818.1_3907	61.7437455178334	71.0272846289771	-0.147433770454801	0.442913417289967	-0.20208032937367	1106
lcl|NC_013967.1_cds_WP_004044808.1_3904	24.6746078051007	11.5261137762137	0.595621568170169	0.966345473881056	1.09812098769983	650
lcl|NC_013967.1_cds_WP_004044805.1_3902	1.00620084752036	3.71197600746435	-0.490951900306631	0.92960573712533	-1.88326907565191	1019
lcl|NC_013967.1_cds_WP_004044803.1_3901	7.39520220734362	3.77191891984339	0.514523224521102	0.940102083992574	0.971290930977502	1589
lcl|NC_013967.1_cds_WP_004044797.1_3898	18.751851815886	4.99798129055299	1.01926774108228	0.990163661354365	1.90761566824291	1499
lcl|NC_013967.1_cds_WP_004044789.1_3895	11.7912604064765	6.31023839968823	0.480945844022435	0.92900723347885	0.901951524849572	2612
lcl|NC_013967.1_cds_WP_004044786.1_3893	10.469395388696	7.10139711330704	0.296941006297329	0.810630656278527	0.560003338208182	1055
lcl|NC_013967.1_cds_WP_004044777.1_3890	30.3936849589	26.0819629973316	0.12779445084647	0.39553257482837	0.220719144476253	890
lcl|NC_013967.1_cds_WP_004044773.1_3888	46.993751134894	63.9152216683826	-0.216208761314493	0.647264435216399	-0.443690624617537	377
lcl|NC_013967.1_cds_WP_004044769.1_3886	179.70685544114	34.4019212198216	1.59765749864737	0.999724193198309	2.38508440423788	392
lcl|NC_013967.1_cds_WP_004044767.1_3885	15.9945743886587	18.7815244127779	-0.0909473632554332	0.219903200547838	-0.231731561646362	599
lcl|NC_013967.1_cds_WP_004044765.1_3884	24.7139972348347	10.8506646649425	0.521723326245364	0.942854475622441	1.18754495196611	1313
lcl|NC_013967.1_cds_WP_004044763.1_3883	10.287624967573	4.13413796790603	0.433557277957813	0.912680003906268	1.31525151419827	719
lcl|NC_013967.1_cds_3882	7.77404909924618	23.2270775322175	-0.692711579742886	0.969012011601559	-1.57906951880967	1157
lcl|NC_013967.1_cds_WP_004044756.1_3880	24.4886938609519	66.8388937109607	-0.821001292777076	0.976081675127514	-1.44857202694208	749
lcl|NC_013967.1_cds_WP_004044752.1_3878	9.35691861593665	8.1434499505858	0.0826396141625209	0.208731121553269	0.200393387446163	920
lcl|NC_013967.1_cds_WP_004044748.1_3876	4.38952827880159	1.6427142523681	0.300147493331492	0.813290299085662	1.41798436117395	584
lcl|NC_013967.1_cds_WP_004044747.1_3875	4.04270487430406	5.24269496666501	-0.171084391011881	0.521684051502687	-0.374987720852064	998
lcl|NC_013967.1_cds_WP_004044740.1_3872	761.853690677432	400.726902191284	1.92648188205799	0.999570744330467	0.92689459743854	290
lcl|NC_013967.1_cds_WP_004044738.1_3871	31.4741553878538	32.0139751209981	-0.0124614051720131	0.000571912079445069	-0.0245341614062737	422
lcl|NC_013967.1_cds_WP_004044731.1_3868	6.60272090461911	3.61523656095105	0.329545172945596	0.836451627416752	0.868970612680905	1454
lcl|NC_013967.1_cds_WP_004044729.1_3867	0.336218288712954	2.31767613118514	-0.737550014339941	0.976589147176887	-2.78520887251621	761
lcl|NC_013967.1_cds_WP_004044727.1_3866	2.95360136497471	4.35204275098746	-0.17719948109455	0.539543956929727	-0.559217603717871	683
lcl|NC_013967.1_cds_WP_004044724.1_3864	57.7650013075898	66.2440058175963	-0.137504945249683	0.406742774757888	-0.197594259657778	587
lcl|NC_013967.1_cds_WP_004044723.1_3863	4.02521800744954	5.43553128503429	-0.193982446511732	0.588039564278388	-0.433354133164059	827
lcl|NC_013967.1_cds_WP_004044720.1_3860	12.5699866970641	89.7703712269552	-1.4224103145258	0.999701693951727	-2.83625623809162	527
lcl|NC_013967.1_cds_WP_004044718.1_3858	65.2544014719989	100.837272480083	-0.469868372192869	0.921025266232157	-0.627881879529526	1409
lcl|NC_013967.1_cds_WP_004044717.1_3857	222.217352952567	445.6196364474	-0.857319669175234	0.982225704080926	-1.00384132596343	263
lcl|NC_013967.1_cds_WP_004044714.1_3854	7.05721534674816	4.87550707724343	0.180754193038488	0.572208251145557	0.533546759445994	917
lcl|NC_013967.1_cds_WP_013035286.1_3960	241.992895016907	1180.20505121965	-4.53902638332519	0.999999999999995	-2.28600094284688	389
lcl|NC_013967.1_cds_WP_004044713.1_3853	1.69099127594538	5.99394775550028	-0.646279299900163	0.957581027258864	-1.82563729236857	1004
lcl|NC_013967.1_cds_WP_004044710.1_3850	4.65354032820698	6.54412379170618	-0.145186591161355	0.434693927977324	-0.491871329341357	578
lcl|NC_013967.1_cds_WP_004044709.1_3849	22.6838520760529	5.10526334210489	1.02275086766922	0.990389184538616	2.1516083675571	587
lcl|NC_013967.1_cds_WP_004044704.1_3845	1.36093838600195	1.22517971456074	0.0657366121178622	0.14495430868354	0.151608367557097	1223
lcl|NC_013967.1_cds_WP_004044703.1_3844	59.8138418903184	23.566760204452	0.634756977057857	0.969593579748887	1.34372594556166	443
lcl|NC_013967.1_cds_WP_013035604.1_3843	3.82920470724015	1.73294814249022	0.395122117833531	0.891028159479694	1.14381630465973	1304
lcl|NC_013967.1_cds_WP_004044701.1_3842	2.98418599449368	1.10828017078978	0.710109282099748	0.974546757715651	1.42901481920288	1352
lcl|NC_013967.1_cds_WP_013035546.1_3840	78.9803306112564	104.104132097369	-0.277198924064835	0.777930116724635	-0.398462021134594	722
lcl|NC_013967.1_cds_WP_004044698.1_3839	408.77147132969	1064.99538127684	-3.54272944890737	1	-1.38148075629841	722
lcl|NC_013967.1_cds_WP_004044696.1_3837	98.5717388681158	490.663433065072	-1.99799870172564	0.999875592928385	-2.31548777651143	200
lcl|NC_013967.1_cds_WP_004044690.1_3831	0.731709314005436	3.62304699338106	-0.630607082373147	0.956467073297206	-2.30786099034452	617
lcl|NC_013967.1_cds_WP_004044689.1_3830	14.8034467419492	11.454886469758	0.182867052487229	0.578389358447405	0.369969963001146	980
lcl|NC_013967.1_cds_WP_004044688.1_3829	12.6090411578478	3.80247789006663	0.781825684383339	0.980400163035711	1.72944680713468	1376
lcl|NC_013967.1_cds_WP_004044681.1_3823	6.85171823826509	9.18774330980528	-0.156113834998383	0.472762777700058	-0.423244725786298	893
lcl|NC_013967.1_cds_WP_004044680.1_3822	8.83411341513168	49.8631344388109	-1.23602875542164	0.994091681808144	-2.49681631532747	569
lcl|NC_013967.1_cds_WP_004044677.1_3819	105.58255414808	383.2491110657	-2.43048011859583	1	-1.85991097381595	827
lcl|NC_013967.1_cds_WP_049914905.1_3817	11.1293346674152	15.8291714281613	-0.229862696673544	0.682181491675322	-0.508218391907754	1139
lcl|NC_013967.1_cds_WP_004044671.1_3813	86.3166813470116	63.0079478862211	0.262670035287235	0.767029071903205	0.454105574900238	485
lcl|NC_013967.1_cds_WP_004044669.1_3811	88.0327978391856	255.646859673136	-1.34032483030798	0.994058181841454	-1.53803927923879	449
lcl|NC_013967.1_cds_WP_004044705.1_3846	6.60146522929313	4.53336449784684	0.206089225208137	0.643716955759894	0.542204110175393	1658
lcl|NC_013967.1_cds_WP_004044664.1_3806	6.74400912564684	7.47052876653509	-0.0620128779529671	0.106773807312504	-0.147603872605896	2009
lcl|NC_013967.1_cds_WP_004044663.1_3805	6.31782056940851	8.2473152474717	-0.107729944106137	0.288881903653887	-0.384497590464735	548
lcl|NC_013967.1_cds_WP_004044661.1_3803	34.5240511132648	31.4019533270356	0.0623105371703105	0.132373987185312	0.136747459532295	431
lcl|NC_013967.1_cds_WP_004044660.1_3802	1.209613114884	9.26491854226872	-1.28043982872823	0.996675064394983	-2.93723260528064	1376
lcl|NC_013967.1_cds_WP_004044658.1_3800	2.24882867634799	1.81403727712807	0.137342196012946	0.432414201754107	0.309969653246421	1652
lcl|NC_013967.1_cds_WP_004044657.1_3799	97.395259986313	163.939893262417	-0.57273479172313	0.957428160940751	-0.751243497377968	353
lcl|NC_013967.1_cds_WP_004044656.1_3798	15.6192083093367	9.0101473941878	0.293501430960349	0.807791196698628	0.793698717521069	578
lcl|NC_013967.1_cds_WP_004044655.1_3797	4.9968256584328	4.90187500608947	0.00870352601718604	0.0107213464241609	0.0276781855534179	461
lcl|NC_013967.1_cds_WP_004044654.1_3796	5.68279399772539	3.88253132033696	0.203060795453007	0.635593496386746	0.549602855525645	1550
lcl|NC_013967.1_cds_WP_004044650.1_3792	1.82219245896624	3.95595701970004	-0.305534639945364	0.811991387110134	-1.11835140788338	950
lcl|NC_013967.1_cds_3791	4.5079547090005	4.17186009589262	0.0477161402469698	0.0880950532544985	0.111782243339467	895
lcl|NC_013967.1_cds_WP_013035365.1_3789	63.3510256355751	65.8855987319924	-0.0322101874559069	0.0217863045219833	-0.0565951791565123	617
lcl|NC_013967.1_cds_WP_004044647.1_3787	NA	NA	NA	NA	NA	3524
lcl|NC_013967.1_cds_WP_013035341.1_3786	1.9099047691177	0.982025564856266	0.348160515356719	0.852300860430259	0.959668217485219	1241
lcl|NC_013967.1_cds_WP_004044646.1_3784	6.98022344498547	1.33841016493341	0.683259958722679	0.972853124163944	2.38275291201784	785
lcl|NC_013967.1_cds_WP_013035380.1_3782	439.278591199695	396.706105434516	0.134245170262128	0.420461989848825	0.147065588373419	302
lcl|NC_013967.1_cds_WP_004041397.1_3779	3.30771512546631	1.3584721585746	0.515329700934124	0.940408034106939	1.28384999049141	1103
lcl|NC_013967.1_cds_WP_004043056.1_3775	17.9680391524715	37.1230395514122	-0.4263189291707	0.897570264105353	-1.04688186344718	581
lcl|NC_013967.1_cds_WP_004043055.1_3774	37.2659590030881	22.0011399230453	0.465836114765395	0.924562462807183	0.76028011188524	1361
lcl|NC_013967.1_cds_WP_004044917.1_3955	31.3241209490097	26.4034324389037	0.128295548290595	0.397466831887592	0.246548531932468	227
lcl|NC_013967.1_cds_WP_004043053.1_3772	341.114467813855	534.343096253975	-0.542969258564966	0.950591094474561	-0.647510433406621	395
lcl|NC_013967.1_cds_WP_004043052.1_3771	159.552627897546	156.791397934235	0.0203329207974136	0.0253994166405487	0.02518595972623	371
lcl|NC_013967.1_cds_WP_004043050.1_3769	21.699823435736	26.7715365998684	-0.171243776847902	0.522147835234699	-0.303016643411548	1847
lcl|NC_013967.1_cds_WP_004043049.1_3768	8804.3381967865	4137.83051174787	4.61943865881456	0.999999999999998	1.08934001116808	218
lcl|NC_013967.1_cds_WP_013035544.1_3765	4.22579425588841	5.44116053030948	-0.141941019924548	0.42285681969813	-0.364691865280643	1106
lcl|NC_013967.1_cds_WP_004043045.1_3764	3.20682031850895	2.79268121602386	0.0686355278846986	0.15560088733766	0.199492620654957	1337
lcl|NC_013967.1_cds_WP_004043043.1_3762	24.6100412391841	26.5332629473304	-0.0601623397342779	0.0999482891164996	-0.108555027619303	761
lcl|NC_013967.1_cds_WP_013035593.1_3760	24.6079842432691	66.6767292803468	-0.904961326968338	0.985964123146278	-1.43805685233542	1313
lcl|NC_013967.1_cds_WP_004043040.1_3759	14.6568797788417	5.44245115339017	0.42895416438053	0.910713131383638	1.42924954964597	695
lcl|NC_013967.1_cds_WP_004043039.1_3758	675.793826861563	524.721563737382	0.355312763429729	0.858610067604304	0.365031092461639	320
lcl|NC_013967.1_cds_WP_004043038.1_3757	28.425278673414	79.0666883351024	-0.917303493108885	0.985800068568893	-1.4758955064625	731
lcl|NC_013967.1_cds_WP_004043037.1_3756	8.40565130351154	9.91598725254626	-0.103584920780914	0.271759686688335	-0.238396807196101	758
lcl|NC_013967.1_cds_WP_004043034.1_3753	7.24049301111547	15.8249983818216	-0.415303716842719	0.890466092453676	-1.12804551207561	1040
lcl|NC_013967.1_cds_WP_004043033.1_3752	83.7901538094198	32.7851598313274	0.822802007564551	0.981497909972191	1.35373779444597	962
lcl|NC_013967.1_cds_WP_004043032.1_3751	3.65808273863821	0.749197395453893	0.997003458447941	0.988483528008668	2.28766991713313	455
lcl|NC_013967.1_cds_WP_004043030.1_3749	36.6837058145946	205.216913955206	-1.504189059259	0.998165474809648	-2.48393834910202	347
lcl|NC_013967.1_cds_WP_004043027.1_3746	557.944924276313	111.409562199862	2.68878717560204	1	2.32424965468625	392
lcl|NC_013967.1_cds_WP_004043024.1_3743	278.972508201149	51.2651915673762	2.03929032548326	0.999999999122984	2.44407146511495	437
lcl|NC_013967.1_cds_WP_004043022.1_3741	3158.1943547418	579.938272937185	4.71770358494636	0.999999999999992	2.44512870017455	194
lcl|NC_013967.1_cds_WP_004043020.1_3739	59.1423466743034	34.8901853469244	0.453662417047705	0.920530342960197	0.761370226866914	1199
lcl|NC_013967.1_cds_WP_004043017.1_3736	0.592761400457647	2.18933560083212	-0.458364574999002	0.916158036411423	-1.88496971045452	815
lcl|NC_013967.1_cds_WP_004043016.1_3735	4.19399112739652	18.6656893014577	-1.09442367835962	0.990576381166268	-2.15399307216258	962
lcl|NC_013967.1_cds_3733	2.33080269471719	11.7070168986666	-1.07301363145829	0.989223447357887	-2.32847471620587	577
lcl|NC_013967.1_cds_WP_013035579.1_3780	19.2674790459732	12.7136236053227	0.201068245515833	0.630260388832827	0.599792539683127	1169
lcl|NC_013967.1_cds_WP_004043014.1_3732	0.74754413613751	1.12915960128695	-0.22039026196964	0.658005058418533	-0.595018752701957	2654
lcl|NC_013967.1_cds_WP_004043013.1_3731	1.43975481662478	1.08736922417111	0.150551782460187	0.477157137156523	0.404981247298043	2756
lcl|NC_013967.1_cds_WP_004043012.1_3730	2.04940981186612	1.04588767931685	0.300101290380494	0.81325188896298	0.970480577846839	1124
lcl|NC_013967.1_cds_WP_004043010.1_3728	7.03241587068656	31.0512845869207	-0.786146298163368	0.974517310084483	-2.14256066006686	746
lcl|NC_013967.1_cds_WP_004043009.1_3727	2.23113625479944	3.98451099051533	-0.25867237638181	0.74604746452543	-0.836624055363651	746
lcl|NC_013967.1_cds_WP_004043008.1_3726	0.60964331588931	2.0487437695442	-0.609981668450407	0.957417556158746	-1.74870224513681	1103
lcl|NC_013967.1_cds_WP_013035402.1_3725	116.338320993804	1190.55380829829	-3.73957434228551	1	-3.35523453273786	365
lcl|NC_013967.1_cds_WP_004043006.1_3724	5.71922630808454	13.43572506659	-0.481233230708697	0.925749167249006	-1.23218228051805	1064
lcl|NC_013967.1_cds_WP_004043002.1_3721	335.882791596473	70.8738294221785	1.97368728151585	0.999990386497628	2.24463297606257	1046
lcl|NC_013967.1_cds_WP_004043001.1_3720	1839.50616706258	574.863997402908	2.52515168304673	1	1.67802592749535	341
lcl|NC_013967.1_cds_WP_004042992.1_3715	10.1876133598332	9.65641754954456	0.0333661723424132	0.0520750638669453	0.0772561470289431	1160
lcl|NC_013967.1_cds_WP_004042985.1_3712	113.11470449873	167.519306592291	-0.479545647005768	0.925089971683388	-0.566540889080289	593
lcl|NC_013967.1_cds_WP_004042983.1_3711	4.34344445920702	7.82728708056849	-0.315280691995261	0.820614741500962	-0.849672769903977	863
lcl|NC_013967.1_cds_WP_004042970.1_3705	62.6754543193059	20.8068120706501	0.669117715080239	0.971898340993241	1.59084461030793	464
lcl|NC_013967.1_cds_WP_004042966.1_3703	3688.68639491967	817.502863697923	4.91943981378458	0.999999999999998	2.17381144959911	224
lcl|NC_013967.1_cds_WP_004042964.1_3702	2302.86481767716	642.250376849774	3.53670536566097	1	1.8422219880512	362
lcl|NC_013967.1_cds_WP_004042958.1_3700	6634.98570213659	7194.42159684547	-0.230909454935727	0.684629755670888	-0.116785347923451	191
lcl|NC_013967.1_cds_WP_004042952.1_3697	0.980228396100727	3.15898675458102	-0.482708445760744	0.926327918107961	-1.68827204227558	1664
lcl|NC_013967.1_cds_WP_004042951.1_3696	1.72156796392002	3.86438715705412	-0.519476932005713	0.941562475154171	-1.16651650246695	1748
lcl|NC_013967.1_cds_WP_004042948.1_3694	1642.57056257036	2480.06409677078	-0.988568717262247	0.982953441763823	-0.594422059192789	329
lcl|NC_013967.1_cds_WP_004042946.1_3693	38.5706515276161	110.567314070481	-0.901791744821171	0.985990072768909	-1.51934953783209	479
lcl|NC_013967.1_cds_WP_004043054.1_3773	11.2176361035883	16.0803343414494	-0.247191773221139	0.723228640278154	-0.519528714926028	1025
lcl|NC_013967.1_cds_WP_004042943.1_3691	4.99431024559225	3.41125734981852	0.252697564885628	0.750688918344111	0.549981846087275	1757
lcl|NC_013967.1_cds_WP_004042941.1_3690	32.2894315369791	57.2534444268921	-0.540113004697269	0.949695314305828	-0.826300447667224	1046
lcl|NC_013967.1_cds_WP_004042940.1_3689	92.992628581461	88.0812642772428	0.062372378128482	0.132601040977088	0.0782811831588728	1352
lcl|NC_013967.1_cds_WP_004042938.1_3688	17002.8176185284	4608.81164669971	6.31386198227765	1	1.88330712828493	230
lcl|NC_013967.1_cds_WP_004042936.1_3687	12742.2319525659	7586.47777401848	2.08877823737301	0.999999999999987	0.748115868532004	176
lcl|NC_013967.1_cds_WP_004042923.1_3685	27.0823087965659	10.7028199350556	0.550046775331438	0.954565350479442	1.33935977341518	560
lcl|NC_013967.1_cds_WP_004044868.1_3933	50.3018405860303	232.268988517691	-2.15066290364271	0.999999999999995	-2.20711344951137	632
lcl|NC_013967.1_cds_WP_004042917.1_3682	18.4847933549622	24.8641930368978	-0.251594612014686	0.732059633292489	-0.427730694029702	1145
lcl|NC_013967.1_cds_WP_004042913.1_3680	10.7435855810954	12.1051624273436	-0.0626294113436389	0.109049685227272	-0.172146876589307	554
lcl|NC_013967.1_cds_WP_004042912.1_3679	28.9612894911897	59.6229114371178	-0.693139051830355	0.969115653533342	-1.04174098572784	440
lcl|NC_013967.1_cds_WP_004042919.1_3683	1.95389985243001	1.88943509850104	0.0168835632600439	0.0210504310860494	0.0484015602172946	1196
lcl|NC_013967.1_cds_WP_004042908.1_3677	8.99258702554082	14.8729810114502	-0.377843811522491	0.868897020325129	-0.72588571647998	1460
lcl|NC_013967.1_cds_WP_004042907.1_3676	0.463810189886951	1.34747732995305	-0.600304132809485	0.958024442322433	-1.5386545798025	1112
lcl|NC_013967.1_cds_WP_004042904.1_3675	2.51464463745404	5.4522438900393	-0.263005163374373	0.754691711710612	-1.11649556148378	410
lcl|NC_013967.1_cds_WP_004042903.1_3674	218.529132669736	129.216847848514	0.660434569159523	0.971294148118907	0.758031434779107	476
lcl|NC_013967.1_cds_WP_004042901.1_3673	10.7845358962665	12.358278868152	-0.0951887135061764	0.237261522023377	-0.196513741127302	968
lcl|NC_013967.1_cds_WP_004042900.1_3672	11.1121761045572	14.0399183633229	-0.166091278402413	0.505381167244756	-0.337393178667977	1118
lcl|NC_013967.1_cds_WP_004042898.1_3671	26.6071878275494	17.6123338953957	0.269013306240477	0.777514146683482	0.595229936469833	848
lcl|NC_013967.1_cds_WP_004042896.1_3670	413.490171081159	410.395725712402	0.0137145434724849	0.0170514589915557	0.0108373307469543	236
lcl|NC_013967.1_cds_WP_004042895.1_3669	93.156552588441	206.264248232326	-0.969427970164987	0.982831964299525	-1.14676462431863	506
lcl|NC_013967.1_cds_WP_008578059.1_3666	3122.3190059318	1103.40024232746	3.00039660669283	1	1.50066174192451	245
lcl|NC_013967.1_cds_WP_004042883.1_3663	108.686130697644	167.47567715412	-0.537756977688439	0.948962105577172	-0.623783733554168	995
lcl|NC_013967.1_cds_WP_004042882.1_3662	12.6997596529504	10.3605517089562	0.150417549617376	0.476700914914309	0.293700363871962	1157
lcl|NC_013967.1_cds_WP_013035270.1_3661	4.49078971417891	3.82171421271637	0.0956595881568682	0.263658277102439	0.232749270223866	977
lcl|NC_013967.1_cds_WP_004042880.1_3660	14.2235689443116	7.08221710759926	0.526347927902615	0.944770524829771	1.00601053222064	1481
lcl|NC_013967.1_cds_WP_004042875.1_3658	15.898299869107	9.37473278982974	0.344547646102615	0.849184624632303	0.762023020246703	959
lcl|NC_013967.1_cds_WP_004042874.1_3657	4.80121913280188	8.85687272051023	-0.3993733130693	0.880594856391312	-0.883396602821821	1187
lcl|NC_013967.1_cds_WP_004042869.1_3656	335.875443742694	496.975528896151	-0.719846482866946	0.974780767996351	-0.565248492889122	203
lcl|NC_013967.1_cds_WP_004042862.1_3655	14.3202437973234	23.1570104049385	-0.407154859413263	0.885277601279352	-0.693392957652459	1100
lcl|NC_013967.1_cds_WP_004042855.1_3650	62.2770017059495	31.1437217825266	0.438924856794741	0.914997205603224	0.999758126512759	407
lcl|NC_013967.1_cds_WP_004042854.1_3649	0.487626234536554	2.72527858500002	-0.993645939225712	0.983122744068973	-2.48255606255545	1379
lcl|NC_013967.1_cds_WP_004042852.1_3648	2719.16244746698	6216.04576428803	-10.2275041890361	0.999999999999999	-1.19283478227991	212
lcl|NC_013967.1_cds_WP_004042848.1_3646	6.1729090432841	12.4501589918909	-0.389902664888056	0.875531719994733	-1.01214172724054	659
lcl|NC_013967.1_cds_WP_013035460.1_3644	959.831491502729	6108.88222080395	-8.19020106887171	1	-2.67005537262542	344
lcl|NC_013967.1_cds_WP_004042840.1_3643	1678.32467729104	4878.91221403448	-2.87618536855479	1	-1.53953768841562	248
lcl|NC_013967.1_cds_WP_004042832.1_3640	1.11866943978944	7.87585192091226	-0.830254466577226	0.977507678272312	-2.81565219500701	1232
lcl|NC_013967.1_cds_WP_004042830.1_3639	47.6411281652136	41.435938186217	0.134658581881687	0.422061832353612	0.201324989504242	578
lcl|NC_013967.1_cds_WP_004042829.1_3638	13.4132712624608	0.749197395453893	1.70643615679821	0.999999997431022	4.16217143390315	272
lcl|NC_013967.1_cds_WP_013035552.1_3637	6.79801089225855	3.14558954155341	0.476458464892573	0.927671618503667	1.11178224333947	1187
lcl|NC_013967.1_cds_WP_013035469.1_3634	NA	NA	NA	NA	NA	644
lcl|NC_013967.1_cds_WP_004042800.1_3629	38.4174089355584	32.9013623493219	0.110004583305782	0.32406457767529	0.223612896645942	884
lcl|NC_013967.1_cds_WP_004042798.1_3628	15.7926772468965	43.9613683713012	-0.764245593649987	0.976176030037723	-1.4769805290937	989
lcl|NC_013967.1_cds_WP_004044832.1_3914	16.2381544629421	12.7187003996094	0.159290981825066	0.506091074143101	0.352436410090861	647
lcl|NC_013967.1_cds_WP_004042793.1_3625	1.59313340790333	4.01069269514932	-0.5026772028199	0.934421587380526	-1.33198434686816	1868
lcl|NC_013967.1_cds_WP_013035573.1_3624	NA	NA	NA	NA	NA	1358
lcl|NC_013967.1_cds_WP_004042787.1_3622	9.14770518249347	3.77256156562145	0.400064651767039	0.894388685661112	1.27786542575363	599
lcl|NC_013967.1_cds_WP_004042835.1_3642	379.109323592885	1370.73368182426	-6.3696522162544	0.999999999999999	-1.85426245602747	365
lcl|NC_013967.1_cds_WP_004042785.1_3621	11.0422025119931	12.6391172150664	-0.0684221553124608	0.130478570415846	-0.194867736086903	653
lcl|NC_013967.1_cds_WP_004042783.1_3620	1.86546258057223	2.63915671960325	-0.186722646137421	0.567630533852538	-0.500543602643215	1424
lcl|NC_013967.1_cds_WP_004042779.1_3618	NA	NA	NA	NA	NA	1616
