Row.names	de00	de02	de04	de08	de24
lcl|NC_013964.1_cds_WP_004041137.1_103	0.835399464223282	0.91232072628612	0.953171518436442	0.908110662715561	0.961860707407778
lcl|NC_013964.1_cds_WP_004041138.1_102	0.868276630337201	0.996235217156773	0.997782033745922	0.959690220796545	0.994819000913319
lcl|NC_013964.1_cds_WP_004041142.1_99	0.852106043986402	0.690611271961299	0.583013217000535	0.786113414159885	0.930462211755943
lcl|NC_013964.1_cds_WP_004041143.1_98	0.855549729842432	0.534004798402455	0.763005799804785	0.396021294717811	0.479829577773257
lcl|NC_013964.1_cds_WP_004041144.1_96	0.876644332904406	0.959310116747888	0.987552469473566	0.990498707135565	0.967499013030754
lcl|NC_013964.1_cds_WP_004041146.1_94	0.627367184532784	0.907852562939962	0.962713855093291	0.947749209844622	0.961465315836968
lcl|NC_013964.1_cds_WP_004041147.1_93	NA	0.432310300941158	0.852818068160687	0.0370493360736364	0.0071956178278445
lcl|NC_013964.1_cds_WP_004041148.1_92	0.115796602561874	0.925477913047372	0.0445520270361003	0.785493104023502	0.923123013356972
lcl|NC_013964.1_cds_WP_004041149.1_91	0.115786131271693	0.636803229771574	0.0195667218016571	0.843928182329957	0.0264712471555314
lcl|NC_013964.1_cds_WP_004041150.1_90	0.55054247191505	0.774762644515926	0.0392269402342418	0.795371755295439	0.702972858756975
lcl|NC_013964.1_cds_WP_004041151.1_89	0.0987995009401308	0.988254267256989	0.723988724943491	0.101168016292039	0.909491263113199
lcl|NC_013964.1_cds_WP_004041152.1_88	0.875738601378015	0.916067069600168	0.934740647675702	0.734178928529649	0.356534818849008
lcl|NC_013964.1_cds_WP_004041153.1_461	0.120671869286161	0.993626762800592	0.998141237569261	0.992034370226735	0.980578784251033
lcl|NC_013964.1_cds_WP_004041154.1_460	0.617190741514476	0.0114619321124876	0.928838040346256	0.747979164230062	0.994486019839133
lcl|NC_013964.1_cds_WP_004041155.1_459	NA	NA	NA	NA	0.995585376882686
lcl|NC_013964.1_cds_WP_004041156.1_458	0.107856239551173	0.993897701579313	0.997989422898578	0.995569649025507	0.0409944647200896
lcl|NC_013964.1_cds_WP_004041157.1_457	0.949857553751624	1	1	1	0.999999999999997
lcl|NC_013964.1_cds_WP_004041158.1_456	NA	0.638667535431164	0.318637872862732	0.959241707416966	0.746315157287879
lcl|NC_013964.1_cds_WP_004041159.1_455	0.173116633375114	0.732495892820752	0.997412072847477	0.993008903971633	0.994807603879825
lcl|NC_013964.1_cds_WP_004041160.1_454	0.882241308831694	1	1	1	0.99999999975116
lcl|NC_013964.1_cds_WP_004041162.1_453	0.0665538533194752	1	1	0.999999999999993	1
lcl|NC_013964.1_cds_WP_004041163.1_452	0.930376067311777	0.74463815723476	0.296074556402577	0.120943460678848	0.848539807181331
lcl|NC_013964.1_cds_WP_004041164.1_451	NA	0.874014805520259	NA	NA	0.753250263468881
lcl|NC_013964.1_cds_WP_004041167.1_448	0.24321953127649	0.83493245829754	0.694555177408936	0.782815939119186	0.982077181501807
lcl|NC_013964.1_cds_WP_004041168.1_447	0.437806890430654	0.904361783234056	0.990824373105151	0.99313695267577	0.937185464576656
lcl|NC_013964.1_cds_WP_004041169.1_446	0.206539976422411	0.884124852646685	0.779576487089625	0.922368876717197	0.334749719833246
lcl|NC_013964.1_cds_WP_004041170.1_445	0.683220720010691	0.184491957702651	0.377070957219427	0.757682253580787	0.151029853916669
lcl|NC_013964.1_cds_WP_004041171.1_444	0.632197168599697	0.962896457923888	0.868965605987736	0.469792854061288	0.92433614121027
lcl|NC_013964.1_cds_WP_004041173.1_443	0.999999739953589	1	1	1	0.999999793121769
lcl|NC_013964.1_cds_WP_004041174.1_442	0.826478765657763	0.993194111522322	0.994544643872465	0.9637014142108	0.968383354877351
lcl|NC_013964.1_cds_WP_004041175.1_441	NA	0.417140692523098	NA	0.0979074896209753	0.0887826569416992
lcl|NC_013964.1_cds_WP_004041176.1_440	0.897829552517628	0.992238119451778	0.992305463196653	0.983012303701911	0.978156846451444
lcl|NC_013964.1_cds_WP_004041177.1_439	0.622831829824904	0.998394590223253	0.994265953427754	0.976462755553401	0.933206154307375
lcl|NC_013964.1_cds_WP_004041180.1_438	NA	0.982857851776066	0.982409396408848	0.963162069152849	0.517935579322266
lcl|NC_013964.1_cds_WP_004041182.1_437	0.926689707673985	0.998189191029457	0.997239426379906	0.982537931232655	0.974192108644632
lcl|NC_013964.1_cds_WP_004041184.1_436	0.481998127724859	0.976795152747686	0.987339400827815	0.977961718214032	0.939954215195751
lcl|NC_013964.1_cds_WP_004041186.1_435	0.554209554421147	0.657096384089525	0.901439627323891	0.521251232141138	0.966495188525612
lcl|NC_013964.1_cds_WP_004041187.1_434	0.925624145155091	0.983282582679654	0.985213798235551	0.973985250082391	0.969537123367896
lcl|NC_013964.1_cds_WP_004041188.1_433	0.866906328726137	0.0722119529937866	0.00475393577394623	0.815600250194449	0.782473601092829
lcl|NC_013964.1_cds_WP_004041189.1_432	0.920651928676436	0.987808730673993	0.979024970980203	0.941828968939737	0.197909882749753
lcl|NC_013964.1_cds_WP_004041190.1_431	0.883044798102762	0.819735790464478	0.410924101225054	0.162404524402867	0.474892908037859
lcl|NC_013964.1_cds_WP_004041191.1_430	0.908391710414365	0.0652860877477729	0.431640460293906	0.804908809351156	0.955831435732736
lcl|NC_013964.1_cds_WP_004041193.1_428	0.936719238496799	NA	NA	0.923347839116596	0.927522544361238
lcl|NC_013964.1_cds_WP_004041194.1_427	0.888749194247555	NA	0.952509314293364	0.910956001184835	0.945190071319548
lcl|NC_013964.1_cds_WP_004041195.1_426	NA	NA	NA	NA	0.7950872870825
lcl|NC_013964.1_cds_WP_004041196.1_425	0.853693755729796	0.92419876343421	0.99524928504649	0.865444104184113	0.82984469531522
lcl|NC_013964.1_cds_WP_004041197.1_424	0.888447530026845	0.959545847883448	0.154204386799557	0.204795285539453	0.965385707311263
lcl|NC_013964.1_cds_WP_004041200.1_421	0.371770000206167	0.787015936402256	0.0336739597096529	0.695005840156319	0.499361568102519
lcl|NC_013964.1_cds_WP_004041202.1_419	0.0659466189165498	0.012853380010644	0.148780108113067	0.669116645373278	0.822727586677516
lcl|NC_013964.1_cds_WP_004041209.1_413	NA	NA	0.925993823844843	NA	0.838107850590348
lcl|NC_013964.1_cds_WP_004041210.1_412	NA	NA	NA	NA	0.894423600145449
lcl|NC_013964.1_cds_WP_004041211.1_411	0.810845804878562	NA	0.304320810862965	0.777709453978852	0.63547793515344
lcl|NC_013964.1_cds_WP_004041212.1_410	0.982095807353967	0.0047251976178655	0.938527431488754	0.901962141523013	0.898766526454093
lcl|NC_013964.1_cds_WP_004041214.1_408	NA	NA	NA	NA	NA
lcl|NC_013964.1_cds_WP_004041215.1_407	0.303757446039031	0.377259650818408	0.928423747938524	0.989344929461125	0.829408479514593
lcl|NC_013964.1_cds_WP_004041218.1_404	0.59973627136738	0.60767841541111	0.905513060299664	0.911811484268409	0.953239910419628
lcl|NC_013964.1_cds_WP_004041219.1_403	0.937055113455844	0.898599545138795	0.988141915351161	0.982891549576783	0.972431382026817
lcl|NC_013964.1_cds_WP_004041221.1_401	0.000617013405976086	0.77092510096528	0.96766521692746	0.85299999173912	0.962439137132783
lcl|NC_013964.1_cds_WP_004041222.1_400	0.855725166328765	0.9689653131792	0.715856972005683	0.205154531174625	0.875026025031818
lcl|NC_013964.1_cds_WP_004041223.1_399	0.911261772413996	0.93806310509524	0.983141877608675	0.981255053231389	0.928461280810389
lcl|NC_013964.1_cds_WP_004041224.1_398	NA	0.982993697291355	0.93949690743168	0.600489686271426	0.979493255103818
lcl|NC_013964.1_cds_WP_004041233.1_389	0.805994077101146	0.996206887243371	NA	0.995206231747143	NA
lcl|NC_013964.1_cds_WP_004041239.1_384	0.937618985233771	0.998432770134027	0.923703669619959	0.996954570780412	0.99116229637408
lcl|NC_013964.1_cds_WP_004041240.1_383	NA	NA	0.859284792798679	NA	0.973206302541975
lcl|NC_013964.1_cds_WP_004041241.1_382	0.0331873818400309	0.572030505143331	0.419345118793718	0.985968579627621	0.0335108525119678
lcl|NC_013964.1_cds_WP_004041242.1_381	0.935908224322702	0.995694596533117	0.999999999999998	1	1
lcl|NC_013964.1_cds_WP_004041243.1_380	0.838039097229912	0.896222884552262	0.976789907762252	0.780116583278628	0.0549969059649661
lcl|NC_013964.1_cds_WP_004041244.1_379	0.0252955309747147	0.639712646743311	0.815318820447082	0.0738334088935039	0.0879830329608983
lcl|NC_013964.1_cds_WP_004041245.1_378	NA	0.828440855541524	0.8993260037694	0.935852216845452	0.688550231483721
lcl|NC_013964.1_cds_WP_004041246.1_377	NA	0.97744861189452	0.992700177420115	0.933964471322436	0.923962311824076
lcl|NC_013964.1_cds_WP_004041247.1_376	0.921637437959944	0.963824803874876	0.987057783356027	0.934079505350398	0.748019263018684
lcl|NC_013964.1_cds_WP_004041248.1_375	0.938848591298371	0.808391463075615	0.994481551807877	0.0360409578057104	0.961362355427041
lcl|NC_013964.1_cds_WP_004041249.1_374	0.935224035755373	0.912210408900119	0.743611674654968	0.755716279547118	0.426320501882816
lcl|NC_013964.1_cds_WP_004041250.1_372	NA	NA	0.0155155688314066	0.121974724312511	0.0181464561884851
lcl|NC_013964.1_cds_WP_004041251.1_371	0.880336085320315	0.999484870908835	0.998548619458247	0.999245306591733	0.906241466342135
lcl|NC_013964.1_cds_WP_004041252.1_370	0.866645748930279	0.761000806632248	0.00761079914171081	0.772979647042677	0.969874271927757
lcl|NC_013964.1_cds_WP_004041253.1_369	0.00971573467930886	0.501566255452462	0.979071421154829	0.440273137379224	0.882324691445177
lcl|NC_013964.1_cds_WP_004041254.1_368	0.735110423250321	0.874322262643081	0.948477682558412	0.714889622222076	0.798289689224097
lcl|NC_013964.1_cds_WP_004041255.1_367	0.843642935406592	0.987625416890428	0.966320187944361	0.985276303612969	0.506492127651847
lcl|NC_013964.1_cds_WP_004041256.1_366	0.905342322505297	0.978736257908373	0.98522616465761	0.98148370689279	0.980373433146102
lcl|NC_013964.1_cds_WP_004041257.1_365	NA	NA	NA	NA	NA
lcl|NC_013964.1_cds_WP_004041259.1_362	0.861245565837352	0.972910637319165	0.985913454187854	0.910682230482844	0.694737500483179
lcl|NC_013964.1_cds_WP_004041261.1_361	0.550804518424394	0.933467199056437	0.585821338102954	0.646199243139687	0.00160394065794611
lcl|NC_013964.1_cds_WP_004041262.1_360	0.757279108768787	0.999309263499887	0.9948388849894	0.984556339013995	0.980477462189972
lcl|NC_013964.1_cds_WP_004041263.1_359	0.659712002690216	0.755942261322775	0.0376150187295304	0.00182248019113762	0.929709078133822
lcl|NC_013964.1_cds_WP_004041264.1_358	0.431410417118078	0.987934681634288	0.934356948378286	0.689237328192571	0.968900613321586
lcl|NC_013964.1_cds_WP_004041265.1_357	0.681241129134416	0.998468053607034	0.997590477624676	0.986488973048493	0.770159234017024
lcl|NC_013964.1_cds_WP_004041270.1_352	0.28905112685689	0.53498694391748	0.97950861983296	0.878381214663596	0.425217216989554
lcl|NC_013964.1_cds_WP_004041271.1_351	0.115912962425168	0.964165560218031	0.961132171124042	0.972955262589468	0.979107128441761
lcl|NC_013964.1_cds_WP_004041272.1_350	0.856443400325891	0.994531436504897	0.992216801645009	0.993010825257112	0.981422022753691
lcl|NC_013964.1_cds_WP_004041277.1_345	NA	0.538283554900536	0.140058551215218	0.0569471773982666	NA
lcl|NC_013964.1_cds_WP_004041279.1_343	0.408725948555842	0.958210457115203	0.98814020525835	0.964732228154578	0.929502823419593
lcl|NC_013964.1_cds_WP_004041281.1_341	NA	NA	NA	NA	0.687982522239912
lcl|NC_013964.1_cds_WP_004041282.1_340	NA	0.887571548993093	0.331237363810251	0.841126760986301	0.615112287108449
lcl|NC_013964.1_cds_WP_004041283.1_339	0.779074261939754	0.706096293433574	0.742462862425601	0.675419512893599	0.408830158193361
lcl|NC_013964.1_cds_WP_004041284.1_338	0.909938964030395	0.979736946745386	0.992562284124202	0.992647853292015	0.981392075915922
lcl|NC_013964.1_cds_WP_004041288.1_334	0.926142353028201	0.933743031530774	0.995248680382755	0.999904543884067	0.967765519872059
lcl|NC_013964.1_cds_WP_004041293.1_329	0.832974183707914	0.984179362821102	0.992618440221952	0.997574294140025	0.992707272559342
lcl|NC_013964.1_cds_WP_004041294.1_328	0.830728949671175	0.603576694234023	0.795552328153082	0.910867634300415	0.817934681727739
lcl|NC_013964.1_cds_WP_004041297.1_326	0.323041522151024	0.064658941195355	0.345032804091524	0.92820959956837	0.755581422793726
lcl|NC_013964.1_cds_WP_004041298.1_325	0.906805238373055	0.819801739840744	0.985300814700134	0.978105225768089	0.981405697536983
lcl|NC_013964.1_cds_WP_004041299.1_324	0.580139392560511	0.963358090849971	0.970161999683613	0.00225671508737968	0.884662987477099
lcl|NC_013964.1_cds_WP_004041300.1_323	NA	NA	NA	NA	NA
lcl|NC_013964.1_cds_WP_004041301.1_322	0.905693934850406	1	1	0.999311496149597	1
lcl|NC_013964.1_cds_WP_004041303.1_320	0.896608054206907	0.186658437165981	0.904231116581986	0.918379372542212	0.126374387266631
lcl|NC_013964.1_cds_WP_004041306.1_317	NA	NA	NA	0.966194865647547	NA
lcl|NC_013964.1_cds_WP_004041308.1_315	0.778220309281612	0.99261094307462	0.994775834665122	0.998535234954359	0.992793208364832
lcl|NC_013964.1_cds_WP_004041311.1_311	0.878287781982786	0.996895484931134	0.99975730475231	0.999990799246598	0.992175726917324
lcl|NC_013964.1_cds_WP_004041312.1_310	0.938986951125926	0.982956890290667	0.992689760826246	0.984876284728657	0.943133604294151
lcl|NC_013964.1_cds_WP_004041313.1_309	NA	NA	NA	0.758766205513354	NA
lcl|NC_013964.1_cds_WP_004041317.1_305	0.678757173033643	0.749643697466218	0.872128993471925	0.718383410490066	0.654184683803933
lcl|NC_013964.1_cds_WP_004041318.1_304	0.70619783164684	0.963915731947784	0.981725769267504	0.970169840870825	0.959766901016181
lcl|NC_013964.1_cds_WP_004041319.1_303	0.0774842693282632	0.704650190935653	0.643465164632604	0.0576256850175403	0.912312490227414
lcl|NC_013964.1_cds_WP_004041323.1_299	1	0.999999999999856	0.999963112553873	1	0.99467725153527
lcl|NC_013964.1_cds_WP_004041327.1_295	NA	0.396955431466741	0.802784682991223	0.924395128102121	0.965627902144251
lcl|NC_013964.1_cds_WP_004041331.1_291	0.717835323946751	0.00304256499377931	0.451282836492709	0.852815887607457	0.403697406902443
lcl|NC_013964.1_cds_WP_004041332.1_289	0.903902071127914	0.675341230407265	0.403236295300197	0.804825533453809	0.817890947363201
lcl|NC_013964.1_cds_WP_004041333.1_288	0.098295552314236	0.141719570436157	0.138823805080286	0.186042368359085	0.828626638884351
lcl|NC_013964.1_cds_WP_004041334.1_287	NA	0.998579085664581	0.992692479573808	0.994935744581849	0.982095025958784
lcl|NC_013964.1_cds_WP_004041335.1_286	0.0204789151135341	0.989136491358479	0.99907503608929	0.993383786803429	0.927708062116964
